yearmo,SENT^ ,SENT,pdnd,ripo,nipo,cefd,se,sd,s,,indpro,consdur,consnon,consserv,recess,employ,cpi
200006.0000,0.9282,0.9212,-41.6135,46.3000,36.0000,7.3400,7873.0000,86731.6667,0.1760,,95.7364,898.2000,1545.1000,4300.6000,0.0000,132079.0000,172.4000
200007.0000,1.2679,1.1930,-37.9180,68.1000,43.0000,3.9400,8035.0000,52213.6667,0.1747,,95.5982,897.3000,1547.8000,4318.9000,0.0000,132247.0000,172.8000
200008.0000,1.2344,1.1866,-43.5847,29.4000,66.0000,5.6600,12877.0000,67593.6667,0.1787,,95.3172,906.4000,1548.8000,4343.9000,0.0000,132240.0000,172.8000
200009.0000,1.3147,1.2801,-40.1878,41.4000,25.0000,6.7900,6390.0000,84976.6667,0.1746,,95.6844,931.3000,1575.8000,4375.8000,0.0000,132364.0000,173.7000
200010.0000,1.4444,1.3290,-35.8495,17.8000,23.0000,6.4900,9121.0000,58875.6667,0.1684,,95.3974,920.6000,1572.6000,4395.0000,0.0000,132365.0000,174.0000
200011.0000,1.9594,1.7969,-19.2865,15.7000,18.0000,2.4900,11501.0000,87843.6667,0.1511,,95.4158,913.4000,1572.5000,4416.5000,0.0000,132570.0000,174.1000
200012.0000,2.2532,2.0633,-15.8301,29.3000,6.0000,6.1700,2665.0000,68649.6667,0.1410,,95.1619,913.5000,1587.7000,4444.5000,0.0000,132722.0000,174.0000
200101.0000,2.4774,2.2833,-22.0115,18.6000,3.0000,2.1400,7522.0000,128901.1667,0.1260,,94.5502,916.5000,1582.1000,4478.4000,0.0000,132712.0000,175.1000
200102.0000,3.1974,2.9387,-6.7894,6.5000,8.0000,0.5500,7400.0000,99464.1667,0.1099,,93.9755,938.9000,1574.9000,4482.0000,0.0000,132804.0000,175.8000
200103.0000,2.9316,2.7190,-0.6482,5.0000,9.0000,2.8800,11311.0000,132097.1667,0.1019,,93.7253,925.1000,1560.3000,4502.5000,0.0000,132761.0000,176.2000
200104.0000,2.5203,2.3541,-3.8904,11.3000,2.0000,1.7500,6504.0000,94474.1667,0.0860,,93.4567,908.3000,1582.1000,4510.8000,1.0000,132475.0000,176.9000
200105.0000,2.0823,2.1874,-4.1303,25.4000,9.0000,-0.2000,9940.0000,159482.1667,0.0827,,92.8842,916.0000,1603.0000,4528.1000,1.0000,132426.0000,177.7000
200106.0000,2.4855,2.5762,-7.3400,10.1000,14.0000,0.4000,20297.0000,109700.1667,0.0903,,92.3317,934.1000,1586.8000,4539.8000,1.0000,132312.0000,178.0000
200107.0000,2.3356,2.4514,-2.1652,14.4000,8.0000,0.5900,8579.0000,92826.1667,0.0878,,91.8098,925.0000,1592.0000,4555.2000,1.0000,132187.0000,177.5000
200108.0000,2.3399,2.4909,2.8767,8.1000,4.0000,-0.4900,7954.0000,100077.1667,0.0823,,91.6849,942.5000,1590.2000,4576.2000,1.0000,132043.0000,177.5000
200109.0000,2.3235,2.3350,11.1034,.,0.0000,-0.8700,5346.0000,93541.1667,0.0811,,91.3345,904.1000,1591.9000,4516.8000,1.0000,131791.0000,178.3000
200110.0000,1.9022,2.1035,4.5918,14.8000,7.0000,-0.2500,15835.0000,133480.1667,0.0811,,90.9389,1035.1000,1592.0000,4581.4000,1.0000,131468.0000,177.7000
200111.0000,1.1907,1.3891,-1.4500,15.3000,10.0000,1.9700,12629.0000,119881.1667,0.0801,,90.4853,997.0000,1580.6000,4590.3000,1.0000,131158.0000,177.4000
200112.0000,0.9679,1.1057,-3.1115,17.3000,10.0000,3.5800,15237.0000,92954.1667,0.0865,,90.5150,955.6000,1573.1000,4619.0000,0.0000,130997.0000,176.7000
200201.0000,1.5992,1.3532,-0.4450,7.8000,3.0000,1.0100,14447.0000,85701.9167,0.0935,,91.0881,970.7000,1578.6000,4625.0000,0.0000,130868.0000,177.1000
200202.0000,0.8482,0.6709,5.7857,19.8000,5.0000,1.1800,6575.0000,79703.9167,0.0943,,91.0698,983.2000,1584.5000,4650.7000,0.0000,130752.0000,177.8000
200203.0000,0.5024,0.3559,1.3133,7.2000,7.0000,0.1700,12920.0000,134255.9167,0.0951,,91.8012,974.9000,1593.8000,4668.5000,0.0000,130732.0000,178.8000
200204.0000,0.5400,0.4569,12.1948,8.8000,7.0000,-0.0900,10536.0000,94280.9167,0.0977,,92.1815,1001.5000,1607.3000,4696.6000,0.0000,130636.0000,179.8000
200205.0000,0.4248,0.4108,14.0819,8.9000,15.0000,1.6300,8962.0000,99508.9167,0.1013,,92.5668,962.7000,1602.6000,4717.5000,0.0000,130647.0000,179.8000
200206.0000,0.3859,0.4446,13.8392,6.2000,11.0000,1.0600,16536.0000,127720.9167,0.0976,,93.4503,968.0000,1618.7000,4731.5000,0.0000,130695.0000,179.9000
200207.0000,-0.1026,-0.0028,17.0054,2.9000,6.0000,3.4000,4514.0000,66778.9167,0.0967,,93.2282,1001.6000,1617.5000,4761.2000,0.0000,130604.0000,180.1000
200208.0000,-0.1589,-0.1203,16.7960,.,0.0000,0.7900,4006.0000,96444.9167,0.0944,,93.2270,1019.7000,1616.3000,4765.5000,0.0000,130603.0000,180.7000
200209.0000,-0.7398,-0.5970,17.1280,.,0.0000,3.8800,7295.0000,129678.9167,0.0932,,93.3597,983.9000,1616.4000,4790.7000,0.0000,130524.0000,181.0000
200210.0000,-0.5679,-0.4512,13.9601,1.9000,8.0000,4.2600,7833.0000,87638.9167,0.0909,,93.0804,969.9000,1634.8000,4826.0000,0.0000,130643.0000,181.3000
200211.0000,-0.3757,-0.2720,8.6824,6.7000,8.0000,3.7800,9933.0000,110341.9167,0.0897,,93.5589,978.5000,1645.0000,4836.2000,0.0000,130632.0000,181.3000
200212.0000,-0.4090,-0.3608,12.0065,14.6000,3.0000,6.0900,6878.0000,120561.9167,0.0822,,93.1088,1009.9000,1645.8000,4857.2000,0.0000,130488.0000,180.9000
200301.0000,-0.3498,-0.3644,10.4895,.,0.0000,4.2100,7127.0000,112565.2500,0.0757,,93.6494,982.6000,1667.1000,4883.4000,0.0000,130596.0000,181.7000
200302.0000,-0.4173,-0.5356,9.6380,-2.0000,4.0000,4.5500,7139.0000,120749.2500,0.0738,,93.9475,956.4000,1687.0000,4892.5000,0.0000,130461.0000,183.1000
200303.0000,-0.2419,-0.3908,9.4775,-0.6000,1.0000,4.0900,5893.0000,146497.2500,0.0686,,93.7350,984.6000,1694.3000,4919.4000,0.0000,130246.0000,184.2000
200304.0000,-0.6085,-0.6986,6.5723,.,0.0000,3.9100,8362.0000,116459.2500,0.0661,,93.0815,1003.9000,1676.2000,4940.9000,0.0000,130194.0000,183.8000
200305.0000,-0.6257,-0.7330,1.4346,15.7000,2.0000,1.8900,8738.0000,158096.2500,0.0634,,93.1002,1005.7000,1653.0000,4969.5000,0.0000,130210.0000,183.5000
200306.0000,-0.4529,-0.6647,0.3200,25.6000,1.0000,-0.0400,15889.0000,169855.2500,0.0612,,93.2544,1013.9000,1681.0000,4983.7000,0.0000,130209.0000,183.7000
200307.0000,-0.6905,-0.8597,-2.7178,22.5000,8.0000,2.0400,9308.0000,111519.2500,0.0623,,93.6579,1024.9000,1696.8000,5016.5000,0.0000,130207.0000,183.9000
200308.0000,-0.7702,-0.9417,-4.6023,17.6000,4.0000,4.4400,9682.0000,109752.2500,0.0651,,93.5162,1059.3000,1733.1000,5042.2000,0.0000,130167.0000,184.6000
200309.0000,-0.6080,-0.8003,-3.5918,11.8000,7.0000,1.1900,15209.0000,146311.2500,0.0690,,94.0695,1041.1000,1743.6000,5050.3000,0.0000,130279.0000,185.2000
200310.0000,-0.4374,-0.7266,0.7158,14.1000,10.0000,0.9100,9667.0000,128132.2500,0.0684,,94.2091,1036.2000,1730.0000,5079.5000,0.0000,130473.0000,185.0000
200311.0000,-0.4118,-0.6451,-0.5155,9.0000,16.0000,2.0600,16969.0000,137675.2500,0.0711,,94.9370,1053.5000,1746.1000,5100.0000,0.0000,130490.0000,184.5000
200312.0000,-0.6446,-0.8170,-0.0504,9.3000,23.0000,4.0000,13158.0000,121698.2500,0.0745,,94.8627,1051.5000,1749.5000,5128.2000,0.0000,130605.0000,184.3000
200401.0000,-0.4342,-0.6502,-1.4943,28.0000,4.0000,1.4400,13736.0000,122498.8333,0.0776,,95.1113,1048.1000,1775.3000,5164.0000,0.0000,130787.0000,185.2000
200402.0000,-0.3281,-0.5215,-0.4291,14.9000,17.0000,-1.3600,22095.0000,135865.8333,0.0848,,95.6793,1065.2000,1764.8000,5189.8000,0.0000,130844.0000,186.2000
200403.0000,-0.3615,-0.5874,-1.3202,5.4000,13.0000,0.6900,17415.0000,160256.8333,0.0901,,95.2063,1079.4000,1796.9000,5199.7000,0.0000,131156.0000,187.4000
200404.0000,-0.2606,-0.4607,-6.1689,25.0000,11.0000,-0.2500,10214.0000,116405.8333,0.0910,,95.6346,1062.8000,1788.1000,5237.7000,0.0000,131426.0000,188.0000
200405.0000,-0.2711,-0.4571,-7.5042,9.2000,14.0000,3.1100,12939.0000,119808.8333,0.0952,,96.3952,1091.5000,1810.0000,5261.7000,0.0000,131710.0000,189.1000
200406.0000,-0.1708,-0.3913,-7.2073,9.7000,26.0000,2.9600,8001.0000,170209.8333,0.0911,,95.6045,1043.6000,1810.9000,5292.7000,0.0000,131807.0000,189.7000
200407.0000,0.0900,-0.1320,-2.3572,5.2000,26.0000,1.7200,8734.0000,138151.8333,0.0894,,96.3379,1076.9000,1815.1000,5326.9000,0.0000,131864.0000,189.4000
200408.0000,0.2173,0.0144,-1.2491,0.5000,16.0000,0.3100,8406.0000,152815.8333,0.0867,,96.4107,1079.0000,1825.1000,5349.0000,0.0000,131955.0000,189.5000
200409.0000,0.1435,-0.0341,-3.3667,12.8000,15.0000,0.9200,9676.0000,179757.8333,0.0823,,96.4943,1099.3000,1838.7000,5383.1000,0.0000,132112.0000,189.9000
200410.0000,0.1927,-0.0294,-5.2407,14.9000,28.0000,-0.2300,12392.0000,133353.8333,0.0835,,97.4107,1098.6000,1868.0000,5407.9000,0.0000,132466.0000,190.9000
200411.0000,0.2146,-0.0304,-8.2935,18.6000,15.0000,0.4200,8579.0000,166051.8333,0.0780,,97.6207,1099.9000,1880.6000,5440.1000,0.0000,132521.0000,191.0000
200412.0000,0.1812,-0.0395,-11.0791,15.6000,28.0000,-0.1000,12416.0000,142164.8333,0.0769,,98.3284,1122.6000,1883.8000,5475.1000,0.0000,132644.0000,190.3000
200501.0000,0.2384,0.0456,-8.4201,12.2000,8.0000,-0.8000,6298.0000,159207.0000,0.0719,,98.7904,1096.4000,1886.1000,5487.7000,0.0000,132791.0000,190.7000
200502.0000,0.1517,0.0012,-6.0791,5.6000,26.0000,0.3800,12625.0000,125762.0000,0.0676,,99.4550,1113.2000,1897.2000,5518.8000,0.0000,133050.0000,191.8000
200503.0000,0.0706,-0.0197,-6.8365,16.5000,7.0000,0.5900,10337.0000,204222.0000,0.0626,,99.3156,1120.2000,1892.7000,5556.5000,0.0000,133172.0000,193.3000
200504.0000,0.2451,0.0320,-5.5006,6.2000,7.0000,2.9500,5138.0000,130985.0000,0.0597,,99.4648,1142.8000,1922.4000,5580.4000,0.0000,133536.0000,194.6000
200505.0000,0.2407,0.0367,-9.0505,5.4000,13.0000,3.1700,5953.0000,169998.0000,0.0549,,99.5970,1116.4000,1913.3000,5614.1000,0.0000,133706.0000,194.4000
200506.0000,0.1542,0.0299,-10.7221,7.9000,21.0000,2.8400,13979.0000,230843.0000,0.0560,,99.9838,1154.6000,1922.7000,5647.5000,0.0000,133957.0000,194.5000
200507.0000,0.0518,-0.1688,-12.4197,15.3000,17.0000,3.0600,4924.0000,152735.0000,0.0539,,99.6737,1202.2000,1947.3000,5680.0000,0.0000,134314.0000,195.4000
200508.0000,0.1693,-0.1405,-11.2243,10.4000,30.0000,1.5600,11956.0000,204581.0000,0.0541,,99.9451,1139.5000,1984.4000,5708.5000,0.0000,134517.0000,196.4000
200509.0000,0.3450,-0.0773,-10.5372,4.5000,17.0000,1.7800,17732.0000,204402.0000,0.0571,,98.0824,1113.8000,2026.4000,5745.7000,0.0000,134583.0000,198.8000
200510.0000,0.3704,-0.0485,-11.4230,13.2000,12.0000,1.8700,7963.0000,163616.0000,0.0543,,99.3185,1099.6000,2051.7000,5775.2000,0.0000,134673.0000,199.2000
200511.0000,0.2702,-0.0066,-11.7211,20.8000,18.0000,3.2800,8018.0000,185344.0000,0.0536,,100.3282,1116.4000,2003.3000,5818.7000,0.0000,135012.0000,197.6000
200512.0000,0.3537,0.0642,-11.8730,6.2000,18.0000,3.5300,10333.0000,209801.0000,0.0511,,100.9458,1128.2000,2004.2000,5837.3000,0.0000,135168.0000,196.8000
200601.0000,0.3540,-0.0059,-14.9550,18.7000,14.0000,3.4900,8036.9167,163399.9167,0.0517,,101.0637,1167.9000,2041.8000,5850.1000,0.0000,135446.0000,198.3000
200602.0000,0.2830,-0.0908,-14.8736,9.5000,19.0000,3.2700,6161.9167,189806.9167,0.0476,,101.0761,1143.5000,2047.9000,5898.7000,0.0000,135753.0000,198.7000
200603.0000,0.2293,-0.1179,-16.1809,12.8000,9.0000,4.6900,13338.9167,221355.9167,0.0485,,101.2742,1151.0000,2038.4000,5932.6000,0.0000,136063.0000,199.8000
200604.0000,0.1709,-0.1689,-15.6405,6.3000,12.0000,4.7100,7830.9167,155723.9167,0.0491,,101.6854,1151.0000,2072.1000,5951.7000,0.0000,136221.0000,201.5000
200605.0000,0.3576,-0.0334,-11.6975,7.0000,15.0000,3.7700,12355.9167,213103.9167,0.0507,,101.5801,1147.2000,2076.1000,5991.8000,0.0000,136261.0000,202.5000
200606.0000,0.3986,0.0350,-10.7276,8.2000,21.0000,3.1600,9891.9167,241091.9167,0.0489,,101.9746,1149.5000,2082.3000,6009.0000,0.0000,136342.0000,202.9000
200607.0000,0.4652,0.1207,-7.5949,0.4000,10.0000,2.6200,6924.9167,119314.9167,0.0504,,101.9374,1168.7000,2116.8000,6037.1000,0.0000,136538.0000,203.5000
200608.0000,0.5029,0.1336,-9.7407,10.0000,7.0000,1.2700,5266.9167,178106.9167,0.0483,,102.3309,1146.0000,2123.0000,6052.8000,0.0000,136713.0000,203.9000
200609.0000,0.3336,0.1501,-9.8860,15.6000,14.0000,-0.1600,10584.9167,231266.9167,0.0449,,102.1204,1166.9000,2098.9000,6088.9000,0.0000,136860.0000,202.9000
200610.0000,0.3006,0.1506,-12.3129,16.6000,22.0000,0.6600,9815.9167,173164.9167,0.0454,,102.0653,1168.3000,2083.1000,6121.8000,0.0000,136870.0000,201.8000
200611.0000,0.4778,0.2246,-13.6672,10.5000,29.0000,-0.3700,17365.9167,190989.9167,0.0490,,101.9538,1164.4000,2072.0000,6143.8000,0.0000,137082.0000,201.5000
200612.0000,0.5310,0.2159,-13.0266,20.4000,29.0000,-0.3400,11589.9167,241052.9167,0.0489,,103.0260,1175.5000,2123.4000,6170.0000,0.0000,137268.0000,201.8000
200701.0000,0.4829,0.2804,-13.2409,11.8000,9.0000,0.2500,15375.0000,166598.8333,0.0517,,102.4915,1183.5000,2116.2000,6216.7000,0.0000,137493.0000,202.4160
200702.0000,0.6963,0.4849,-13.1926,17.2000,23.0000,-4.0900,12183.0000,204609.8333,0.0537,,103.5443,1175.1000,2120.9000,6250.8000,0.0000,137573.0000,203.4990
200703.0000,0.8417,0.5463,-13.7328,10.1000,21.0000,-4.3900,16439.0000,273356.8333,0.0537,,103.7537,1178.5000,2150.2000,6256.5000,0.0000,137810.0000,205.3520
200704.0000,0.8662,0.6012,-7.1796,8.4000,13.0000,-6.0200,11381.0000,166250.8333,0.0548,,104.5018,1181.2000,2151.0000,6283.4000,0.0000,137860.0000,206.6860
200705.0000,0.6225,0.3327,-7.4716,5.2000,28.0000,-1.7200,17097.0000,259497.8333,0.0556,,104.5419,1197.7000,2170.3000,6283.3000,0.0000,138012.0000,207.9490
200706.0000,0.6888,0.3487,-8.2201,17.4000,20.0000,-2.7100,16500.0000,240024.8333,0.0580,,104.5669,1178.2000,2177.0000,6312.1000,0.0000,138088.0000,208.3520
200707.0000,0.6053,0.2578,-7.9664,12.1000,19.0000,-2.8200,5915.0000,125311.8333,0.0575,,104.5217,1180.7000,2194.8000,6334.1000,0.0000,138055.0000,208.2990
200708.0000,0.3765,0.1843,-8.8042,14.8000,17.0000,0.4700,10147.0000,159507.8333,0.0597,,104.7387,1192.4000,2174.6000,6387.0000,0.0000,138032.0000,207.9170
200709.0000,0.3384,0.1293,-9.6086,56.0000,5.0000,2.1000,7154.0000,131956.8333,0.0608,,105.1499,1202.6000,2195.1000,6400.3000,0.0000,138114.0000,208.4900
200710.0000,0.3537,0.1282,-11.5029,25.9000,23.0000,3.9600,10902.0000,122920.8333,0.0625,,104.7167,1209.0000,2196.9000,6421.1000,0.0000,138190.0000,208.9360
200711.0000,0.4154,0.1221,-8.9738,12.0000,39.0000,4.9000,24090.0000,98828.8333,0.0677,,105.3037,1197.7000,2245.0000,6455.1000,0.0000,138299.0000,210.1770
200712.0000,0.4169,0.0925,-8.5302,18.0000,23.0000,6.1600,21471.0000,81382.8333,0.0769,,105.3530,1180.0000,2255.9000,6472.5000,0.0000,138409.0000,210.0360
200801.0000,0.4138,0.2216,-4.8764,21.2000,13.0000,3.1900,27068.0000,102129.0000,0.0842,,105.0730,1168.4000,2252.6000,6509.0000,1.0000,138422.0000,211.0800
200802.0000,0.1495,0.2678,-4.2665,-3.7000,6.0000,2.2500,12150.0000,64365.0000,0.0901,,104.7137,1148.4000,2238.4000,6526.6000,1.0000,138340.0000,211.6930
200803.0000,0.0825,0.1991,-3.6753,16.7000,3.0000,3.7100,7278.0000,64200.0000,0.0960,,104.4635,1143.7000,2267.6000,6548.1000,1.0000,138292.0000,213.5280
200804.0000,0.0127,0.0983,4.5968,26.7000,5.0000,1.9300,28373.0000,109421.0000,0.1080,,103.6727,1139.1000,2276.2000,6581.6000,1.0000,138056.0000,214.8230
200805.0000,-0.0651,0.0492,2.5135,-1.1000,6.0000,2.7200,32304.0000,119002.0000,0.1258,,103.0850,1143.7000,2300.6000,6609.5000,1.0000,137872.0000,216.6320
200806.0000,-0.0079,0.0426,2.9013,-7.4000,3.0000,3.4900,16480.0000,73844.0000,0.1402,,102.8361,1130.4000,2340.6000,6636.9000,1.0000,137706.0000,218.8150
200807.0000,0.0145,0.0203,1.4269,8.9000,4.0000,4.0600,14966.0000,24911.0000,0.1562,,102.2939,1100.0000,2356.3000,6648.5000,1.0000,137508.0000,219.9640
200808.0000,0.0851,0.0466,1.6908,-19.9000,3.0000,3.8800,3429.0000,34896.0000,0.1675,,100.7209,1114.3000,2336.8000,6643.5000,1.0000,137229.0000,219.0860
200809.0000,-0.0839,-0.2130,5.8701,.,0.0000,11.2100,22120.0000,20331.0000,0.1950,,96.3567,1073.2000,2303.1000,6667.2000,1.0000,136769.0000,218.7830
200810.0000,-0.2244,-0.1971,7.3019,.,0.0000,12.2500,26031.0000,22245.0000,0.2248,,97.2844,1026.6000,2262.9000,6670.8000,1.0000,136288.0000,216.5730
200811.0000,-0.7632,-0.5649,10.1778,-1.2000,1.0000,18.2300,15292.0000,36739.0000,0.2317,,96.0552,1002.4000,2153.0000,6665.3000,1.0000,135561.0000,212.4250
200812.0000,-0.6742,-0.4639,9.1236,.,0.0000,14.5800,1302.0000,76602.0000,0.2164,,93.2520,995.0000,2085.3000,6650.4000,1.0000,134857.0000,210.2280
200901.0000,-0.5367,-0.4630,7.2639,.,1.0000,11.7600,3651.0000,72820.0000,0.2031,,91.0332,1023.0000,2110.3000,6650.5000,1.0000,134074.0000,211.1430
200902.0000,-0.7025,-0.6632,4.2552,10.1000,2.0000,15.2900,3136.0000,72705.0000,0.1933,,90.4375,1006.2000,2130.2000,6629.7000,1.0000,133332.0000,212.1930
200903.0000,-0.7260,-0.6644,6.2229,.,2.0000,14.9700,4206.0000,99225.0000,0.1834,,89.0085,984.2000,2106.2000,6628.1000,1.0000,132529.0000,212.7090
200904.0000,-0.8875,-0.8157,0.8074,22.6000,6.0000,13.8500,18337.0000,55242.0000,0.1854,,88.2959,978.8000,2119.6000,6626.4000,1.0000,131835.0000,213.2400
200905.0000,-0.8274,-0.7288,1.2545,27.5000,4.0000,14.2800,67729.0000,90805.0000,0.2243,,87.4078,998.9000,2131.7000,6618.4000,1.0000,131491.0000,213.8560
200906.0000,-0.8272,-0.7249,-0.9363,23.3000,8.0000,14.0200,30019.0000,80627.0000,0.2343,,87.0694,1006.4000,2168.1000,6632.5000,1.0000,131026.0000,215.6930
200907.0000,-0.5635,-0.5269,-2.3783,.,4.0000,10.3800,5237.0000,39405.0000,0.2222,,88.0285,1020.8000,2175.0000,6645.9000,0.0000,130685.0000,215.3510
200908.0000,-0.3549,-0.5663,-2.3097,6.2000,5.0000,11.0700,10709.0000,47191.0000,0.2254,,89.0244,1089.1000,2197.9000,6674.1000,0.0000,130501.0000,215.8340
200909.0000,-0.5402,-0.6380,-2.3664,13.8000,12.0000,9.2200,16580.0000,77706.0000,0.2077,,89.6975,995.4000,2207.2000,6680.8000,0.0000,130259.0000,215.9690
200910.0000,-0.5641,-0.8110,0.3776,0.3000,13.0000,10.9600,7398.0000,40370.0000,0.1887,,89.9906,1003.6000,2218.8000,6709.5000,0.0000,130061.0000,216.1770
200911.0000,-0.5733,-0.9023,0.1829,12.2000,11.0000,11.2500,7666.0000,58519.0000,0.1783,,90.3515,1017.4000,2219.7000,6703.4000,0.0000,130073.0000,216.3300
200912.0000,-0.6781,-0.8418,-2.6387,1.8000,7.0000,10.0500,59295.0000,44914.0000,0.2309,,90.6212,1021.6000,2230.2000,6747.1000,0.0000,129804.0000,215.9490
201001.0000,-0.7979,-0.8221,-1.5790,-3.5000,12.0000,8.4700,7225.0000,33019.0000,0.2431,,91.6849,1006.1000,2241.5000,6754.2000,0.0000,129807.0000,216.6870
201002.0000,-0.8044,-0.7461,-2.5149,0.9000,8.0000,10.0300,8198.0000,45153.0000,0.2541,,92.0073,1005.2000,2246.6000,6778.8000,0.0000,129715.0000,216.7410
201003.0000,-0.8939,-0.7534,-3.8473,12.5000,15.0000,8.8700,13263.0000,71298.0000,0.2689,,92.6104,1052.0000,2247.2000,6789.9000,0.0000,129895.0000,217.6310
201004.0000,-0.6936,-0.5396,-6.4607,2.1000,16.0000,7.6200,13366.0000,29670.0000,0.2725,,92.9600,1046.0000,2257.0000,6809.9000,0.0000,130132.0000,218.0090
201005.0000,-0.7909,-0.5157,-7.2766,8.3000,14.0000,8.9900,6607.0000,33251.0000,0.2359,,94.2988,1041.7000,2241.3000,6848.1000,0.0000,130666.0000,218.1780
201006.0000,-0.6330,-0.2767,-6.3014,6.9000,15.0000,7.7100,12286.0000,39648.0000,0.2305,,94.4319,1044.1000,2243.7000,6863.6000,0.0000,130530.0000,217.9650
201007.0000,-0.6373,-0.2864,-5.7304,12.3000,15.0000,8.7500,8876.0000,36629.0000,0.2353,,94.8360,1047.5000,2246.2000,6891.0000,0.0000,130442.0000,218.0110
201008.0000,-0.4681,-0.2046,-5.0560,14.1000,16.0000,7.9900,9881.0000,63458.0000,0.2293,,95.1423,1053.7000,2262.2000,6912.3000,0.0000,130437.0000,218.3120
201009.0000,-0.2995,-0.2006,-7.1757,11.5000,15.0000,7.5100,8642.0000,73482.0000,0.2126,,95.3500,1056.1000,2279.7000,6913.2000,0.0000,130373.0000,218.4390
201010.0000,-0.3918,-0.3231,-9.8238,11.6000,25.0000,7.2800,9020.0000,69308.0000,0.2066,,95.0991,1079.2000,2297.9000,6927.6000,0.0000,130642.0000,218.7110
201011.0000,-0.3869,-0.3706,-10.1177,10.5000,26.0000,9.1100,21725.0000,103797.0000,0.2063,,95.1376,1077.5000,2323.4000,6953.8000,0.0000,130765.0000,218.8030
201012.0000,-0.2243,-0.3620,-10.4540,8.7000,20.0000,9.5800,11249.0000,56198.0000,0.1576,,96.0339,1078.7000,2339.8000,6973.7000,0.0000,130839.0000,219.1790
201101.0000,-0.0698,-0.3547,-6.1822,15.1000,16.0000,7.6860,12021.0000,85226.0000,0.1529,,95.9363,1085.0000,2365.4000,6985.1000,0.0000,130859.0000,220.2230
201102.0000,0.0387,-0.2945,-6.4223,8.4000,21.0000,6.8946,8410.0000,72948.0000,0.1485,,95.5147,1083.8000,2373.5000,7012.9000,0.0000,131072.0000,221.3090
201103.0000,0.0760,-0.2437,-6.6016,11.7000,13.0000,7.1201,31456.0000,105149.0000,0.1593,,96.4651,1095.0000,2404.4000,7051.0000,0.0000,131304.0000,223.4670
201104.0000,0.1474,-0.2471,-5.9865,16.8000,22.0000,7.9430,11380.0000,59462.0000,0.1529,,96.1325,1090.9000,2430.4000,7066.3000,0.0000,131625.0000,224.9060
201105.0000,0.3842,-0.1064,-6.1869,14.1000,29.0000,5.3756,14826.0000,122111.0000,0.1468,,96.3347,1081.2000,2425.1000,7105.7000,0.0000,131720.0000,225.9640
201106.0000,0.3165,-0.1911,-5.3031,8.8000,18.0000,6.0815,13421.0000,62613.0000,0.1447,,96.5889,1076.6000,2439.2000,7121.0000,0.0000,131955.0000,225.7220
201107.0000,0.2729,-0.2091,-7.3198,27.6000,17.0000,6.6391,10693.0000,56000.0000,0.1436,,97.1011,1085.7000,2430.5000,7161.2000,0.0000,132016.0000,225.9220
201108.0000,0.2945,-0.2183,-5.1829,30.0000,5.0000,6.5270,2313.0000,78665.0000,0.1395,,97.6642,1085.2000,2433.8000,7181.5000,0.0000,132138.0000,226.5450
201109.0000,0.2772,-0.1510,-4.1580,na,3.0000,5.9181,3575.0000,41422.0000,0.1388,,97.6132,1101.3000,2446.7000,7190.0000,0.0000,132374.0000,226.8890
201110.0000,0.1739,-0.1577,-6.2609,17.9000,8.0000,7.8634,3822.0000,96042.0000,0.1381,,98.2931,1114.4000,2446.9000,7191.9000,0.0000,132578.0000,226.4210
201111.0000,0.0486,-0.2996,-4.6563,8.7000,18.0000,10.9080,10061.0000,41409.0000,0.1306,,98.2325,1107.9000,2454.7000,7196.9000,0.0000,132710.0000,226.2300
201112.0000,0.0086,-0.3321,-4.1800,1.8000,10.0000,11.7090,7300.0000,72205.0000,0.1291,,98.7699,1114.9000,2444.8000,7212.4000,0.0000,132914.0000,225.6720
201201.0000,-0.1334,-0.3896,-5.3681,9.1000,6.0000,10.7053,10039.0000,83530.0000,0.1276,,99.3672,1130.4000,2470.0000,7261.7000,0.0000,133269.0000,226.6650
201202.0000,-0.1004,-0.3230,-7.8577,20.0000,20.0000,9.2004,9945.0000,106596.0000,0.1247,,99.6443,1145.9000,2501.3000,7306.2000,0.0000,133531.0000,227.6630
201203.0000,0.0212,-0.3268,-9.3317,24.6000,24.0000,9.4770,19131.0000,116375.0000,0.1129,,99.1594,1138.0000,2500.5000,7313.2000,0.0000,133769.0000,229.3920
201204.0000,-0.0851,-0.3205,-5.6666,17.8000,20.0000,9.5568,10827.0000,64314.0000,0.1119,,99.9173,1137.4000,2500.7000,7341.7000,0.0000,133852.0000,230.0850
201205.0000,-0.0806,-0.3001,-5.3690,14.9000,13.0000,9.2287,18689.0000,92830.0000,0.1185,,100.0956,1133.4000,2486.6000,7348.6000,0.0000,133951.0000,229.8150
201206.0000,-0.2267,-0.4328,-4.2706,12.3000,8.0000,11.2717,6537.0000,87531.0000,0.1097,,100.0478,1129.9000,2461.2000,7355.2000,0.0000,134023.0000,229.4780
201207.0000,-0.0784,-0.2989,-3.8630,15.9000,19.0000,10.0968,13606.0000,85052.0000,0.1092,,100.3144,1134.7000,2460.3000,7382.2000,0.0000,134176.0000,229.1040
201208.0000,0.0279,-0.3130,-6.4531,14.9000,11.0000,9.4056,93071.0000,4028.0000,0.1148,,99.9036,1138.4000,2498.5000,7367.1000,0.0000,134346.0000,230.3790
