This file was created using the 202005 Bloomberg database.

Missing data are indicated by -99.99.



,WML
20110429   ,-0.07
20110502   ,-0.08
20110503   ,-0.36
20110504   ,-0.27
20110505    ,0.02
20110506   ,-0.04
20110509    ,0.54
20110510    ,0.07
20110511   ,-0.28
20110512   ,-0.45
20110513   ,-0.01
20110516   ,-0.25
20110517   ,-0.06
20110518    ,0.29
20110519    ,0.28
20110520    ,0.08
20110523   ,-0.34
20110524    ,0.33
20110525   ,-0.33
20110526    ,0.67
20110527    ,0.31
20110530    ,0.21
20110531    ,0.28
20110601    ,0.41
20110602   ,-0.22
20110603   ,-0.13
20110606    ,0.13
20110607   ,-0.07
20110608    ,0.05
20110609    ,0.46
20110610    ,0.09
20110613   ,-0.19
20110614   ,-0.06
20110615    ,0.23
20110616   ,-0.31
20110617   ,-0.07
20110620   ,-0.21
20110621    ,0.29
20110622    ,0.48
20110623    ,0.12
20110624    ,0.16
20110627   ,-0.23
20110628    ,0.02
20110629    ,0.42
20110630   ,-0.02
20110701   ,-0.22
20110704    ,0.22
20110705    ,0.27
20110706    ,0.67
20110707    ,0.14
20110708    ,0.51
20110711    ,0.18
20110712   ,-0.16
20110713    ,0.51
20110714    ,0.44
20110715    ,0.31
20110718    ,0.35
20110719   ,-0.16
20110720   ,-0.35
20110721   ,-0.72
20110722   ,-0.15
20110725    ,0.94
20110726   ,-0.07
20110727    ,0.32
20110728   ,-0.50
20110729    ,0.09
20110801    ,0.53
20110802   ,-0.47
20110803   ,-0.57
20110804   ,-0.53
20110805   ,-1.01
20110808   ,-1.40
20110809    ,1.13
20110810    ,1.24
20110811    ,0.21
20110812   ,-0.17
20110815    ,0.25
20110816   ,-0.24
20110817   ,-0.06
20110818   ,-0.36
20110819   ,-0.84
20110822   ,-0.69
20110823    ,0.29
20110824   ,-0.12
20110825    ,0.26
20110826    ,0.71
20110829   ,-0.10
20110830    ,0.36
20110831    ,0.22
20110901    ,0.09
20110902    ,0.62
20110905    ,0.62
20110906   ,-0.35
20110907   ,-0.30
20110908   ,-0.05
20110909    ,0.71
20110912    ,0.83
20110913   ,-0.53
20110914   ,-0.18
20110915   ,-0.51
20110916   ,-0.12
20110919    ,0.86
20110920    ,0.86
20110921    ,0.33
20110922    ,1.19
20110923   ,-0.29
20110926   ,-0.35
20110927   ,-1.26
20110928    ,0.68
20110929   ,-0.38
20110930    ,0.64
20111003    ,1.09
20111004    ,0.70
20111005   ,-0.95
20111006   ,-0.85
20111007    ,0.10
20111010   ,-0.53
20111011   ,-0.75
20111012   ,-1.29
20111013    ,0.32
20111014   ,-0.03
20111017    ,0.61
20111018    ,0.39
20111019   ,-0.33
20111020    ,1.00
20111021   ,-1.05
20111024   ,-1.32
20111025    ,0.12
20111026   ,-0.08
20111027   ,-2.98
20111028   ,-0.34
20111031    ,1.52
20111101    ,2.33
20111102   ,-0.28
20111103   ,-0.46
20111104    ,0.18
20111107    ,0.22
20111108    ,0.22
20111109    ,0.96
20111110    ,0.63
20111111   ,-0.73
20111114   ,-0.08
20111115    ,0.62
20111116    ,0.49
20111117    ,0.71
20111118    ,0.32
20111121    ,1.18
20111122    ,0.48
20111123    ,0.65
20111124   ,-0.30
20111125   ,-0.16
20111128   ,-1.17
20111129    ,0.02
20111130   ,-0.50
20111201   ,-0.60
20111202   ,-0.68
20111205   ,-0.94
20111206    ,0.80
20111207   ,-0.15
20111208    ,1.25
20111209   ,-0.19
20111212    ,0.76
20111213    ,0.79
20111214    ,0.83
20111215    ,0.56
20111216   ,-0.04
20111219    ,0.86
20111220   ,-0.78
20111221   ,-0.10
20111222   ,-0.36
20111223   ,-0.19
20111226   ,-0.05
20111227    ,0.06
20111228    ,0.59
20111229    ,0.03
20111230   ,-0.37
20120102   ,-0.42
20120103   ,-0.82
20120104    ,0.09
20120105    ,0.61
20120106    ,0.33
20120109    ,0.55
20120110   ,-0.71
20120111   ,-0.83
20120112   ,-0.93
20120113   ,-0.46
20120116    ,0.17
20120117   ,-0.53
20120118   ,-0.74
20120119   ,-2.24
20120120   ,-0.86
20120123   ,-0.75
20120124    ,0.55
20120125   ,-0.78
20120126   ,-0.52
20120127    ,0.03
20120130    ,1.14
20120131   ,-0.27
20120201   ,-0.57
20120202   ,-1.05
20120203   ,-0.64
20120206   ,-0.28
20120207   ,-0.09
20120208   ,-1.37
20120209   ,-0.46
20120210    ,1.30
20120213   ,-0.16
20120214    ,0.52
20120215   ,-0.52
20120216    ,0.20
20120217   ,-1.12
20120220   ,-1.20
20120221    ,0.18
20120222    ,0.20
20120223    ,0.46
20120224   ,-0.68
20120227    ,0.41
20120228    ,0.20
20120229    ,0.04
20120301    ,0.19
20120302   ,-0.29
20120305    ,1.03
20120306    ,1.48
20120307    ,0.14
20120308   ,-0.38
20120309   ,-0.09
20120312    ,0.61
20120313   ,-0.44
20120314   ,-0.35
20120315   ,-0.27
20120316   ,-0.49
20120319   ,-0.22
20120320    ,0.25
20120321    ,0.76
20120322    ,0.76
20120323   ,-0.06
20120326    ,0.26
20120327    ,0.13
20120328    ,0.45
20120329    ,0.79
20120330    ,0.32
20120402    ,0.79
20120403    ,0.35
20120404    ,0.73
20120405    ,0.42
20120406    ,0.18
20120409    ,0.27
20120410    ,0.70
20120411    ,0.10
20120412   ,-0.17
20120413    ,0.83
20120416    ,0.79
20120417   ,-0.46
20120418    ,0.69
20120419    ,0.58
20120420    ,0.19
20120423    ,0.65
20120424   ,-0.14
20120425   ,-0.47
20120426    ,0.42
20120427   ,-0.42
20120430    ,0.07
20120501    ,0.14
20120502    ,0.71
20120503    ,0.67
20120504   ,-0.07
20120507    ,0.20
20120508    ,0.33
20120509    ,0.63
20120510   ,-0.80
20120511    ,0.60
20120514    ,0.72
20120515    ,1.00
20120516    ,0.40
20120517    ,0.16
20120518   ,-0.27
20120521   ,-0.04
20120522   ,-0.48
20120523    ,0.50
20120524    ,0.20
20120525    ,0.24
20120528   ,-0.06
20120529    ,0.18
20120530    ,0.80
20120531    ,0.69
20120601   ,-0.33
20120604   ,-0.39
20120605   ,-0.49
20120606   ,-0.79
20120607    ,0.25
20120608    ,0.33
20120611    ,0.30
20120612    ,0.43
20120613    ,0.28
20120614   ,-0.14
20120615   ,-1.23
20120618    ,0.13
20120619   ,-0.46
20120620   ,-0.53
20120621    ,0.82
20120622   ,-0.02
20120625    ,1.45
20120626    ,0.99
20120627    ,0.11
20120628    ,0.29
20120629   ,-1.66
20120702   ,-0.07
20120703   ,-0.35
20120704   ,-0.18
20120705    ,0.45
20120706    ,1.20
20120709    ,0.77
20120710    ,0.75
20120711   ,-0.13
20120712    ,0.93
20120713    ,0.00
20120716    ,0.16
20120717    ,0.24
20120718    ,0.35
20120719   ,-0.15
20120720    ,1.00
20120723    ,0.66
20120724    ,0.56
20120725   ,-0.11
20120726   ,-0.46
20120727   ,-0.74
20120730   ,-0.24
20120731   ,-0.20
20120801    ,0.35
20120802    ,1.09
20120803   ,-0.87
20120806   ,-0.46
20120807   ,-1.01
20120808    ,0.00
20120809   ,-0.37
20120810    ,0.06
20120813   ,-0.06
20120814    ,0.39
20120815    ,0.22
20120816   ,-1.31
20120817   ,-0.72
20120820    ,0.13
20120821   ,-0.48
20120822    ,0.10
20120823    ,0.01
20120824    ,0.29
20120827    ,0.11
20120828    ,0.24
20120829    ,0.49
20120830    ,0.75
20120831   ,-0.51
20120903    ,0.22
20120904   ,-0.34
20120905    ,0.46
20120906   ,-0.46
20120907   ,-1.33
20120910   ,-0.45
20120911   ,-0.18
20120912   ,-0.40
20120913   ,-0.04
20120914   ,-1.42
20120917   ,-0.13
20120918    ,0.20
20120919   ,-0.06
20120920    ,0.62
20120921   ,-0.04
20120924    ,0.58
20120925    ,0.41
20120926    ,1.27
20120927   ,-0.20
20120928    ,0.34
20121001   ,-0.41
20121002   ,-0.15
20121003    ,0.11
20121004    ,0.15
20121005   ,-0.30
20121008    ,0.23
20121009    ,0.39
20121010    ,0.05
20121011   ,-0.32
20121012   ,-0.04
20121015    ,0.13
20121016   ,-0.46
20121017   ,-0.71
20121018   ,-0.15
20121019    ,0.19
20121022   ,-0.01
20121023    ,0.32
20121024    ,0.29
20121025    ,0.46
20121026    ,0.21
20121029    ,0.36
20121030   ,-0.44
20121031   ,-0.04
20121101    ,0.18
20121102    ,0.38
20121105    ,0.23
20121106    ,0.10
20121107    ,0.14
20121108    ,0.15
20121109    ,0.31
20121112    ,0.31
20121113    ,0.21
20121114    ,0.31
20121115    ,0.00
20121116    ,0.08
20121119   ,-0.27
20121120    ,0.27
20121121   ,-0.11
20121122   ,-0.39
20121123   ,-0.16
20121126    ,0.01
20121127    ,0.54
20121128    ,0.46
20121129   ,-0.27
20121130    ,0.22
20121203    ,0.00
20121204    ,0.20
20121205   ,-0.08
20121206    ,0.42
20121207   ,-0.02
20121210   ,-0.02
20121211   ,-0.58
20121212   ,-0.54
20121213   ,-0.33
20121214   ,-0.09
20121217   ,-0.26
20121218   ,-0.12
20121219    ,0.05
20121220   ,-0.01
20121221    ,0.01
20121224    ,0.01
20121225    ,0.29
20121226    ,0.15
20121227   ,-0.19
20121228    ,0.16
20121231   ,-0.22
20130101    ,0.00
20130102   ,-0.58
20130103   ,-0.24
20130104   ,-0.06
20130107   ,-0.19
20130108    ,0.43
20130109   ,-0.09
20130110   ,-0.43
20130111    ,0.09
20130114   ,-0.15
20130115    ,0.13
20130116    ,0.26
20130117   ,-0.06
20130118    ,0.15
20130121   ,-0.26
20130122    ,0.22
20130123    ,0.03
20130124    ,0.33
20130125    ,0.51
20130128    ,0.29
20130129   ,-0.24
20130130    ,0.68
20130131    ,0.16
20130201    ,0.31
20130204    ,0.32
20130205   ,-0.11
20130206    ,0.29
20130207   ,-0.13
20130208    ,0.24
20130211   ,-0.17
20130212    ,0.46
20130213    ,0.09
20130214    ,0.36
20130215    ,0.10
20130218    ,0.28
20130219    ,0.29
20130220    ,0.71
20130221    ,0.19
20130222    ,0.01
20130225    ,0.18
20130226    ,0.11
20130227    ,0.19
20130228    ,0.54
20130301    ,0.82
20130304    ,0.71
20130305   ,-0.12
20130306    ,0.11
20130307   ,-0.03
20130308   ,-0.20
20130311   ,-0.08
20130312   ,-0.26
20130313    ,0.59
20130314    ,0.37
20130315   ,-0.18
20130318   ,-0.02
20130319    ,0.10
20130320    ,0.30
20130321    ,0.18
20130322   ,-0.07
20130325    ,0.62
20130326    ,0.19
20130327    ,0.50
20130328    ,0.42
20130329   ,-0.03
20130401   ,-0.66
20130402    ,0.97
20130403    ,0.87
20130404   ,-0.02
20130405    ,0.06
20130408    ,0.68
20130409   ,-0.70
20130410    ,0.13
20130411    ,0.55
20130412    ,0.33
20130415    ,1.01
20130416    ,0.22
20130417    ,0.73
20130418    ,0.23
20130419   ,-0.13
20130422    ,0.25
20130423    ,0.50
20130424   ,-0.22
20130425   ,-0.31
20130426   ,-0.07
20130429    ,0.12
20130430    ,0.64
20130501    ,0.22
20130502    ,0.12
20130503   ,-0.43
20130506   ,-0.20
20130507    ,0.30
20130508   ,-0.09
20130509   ,-0.51
20130510    ,0.10
20130513    ,0.30
20130514   ,-0.04
20130515    ,0.21
20130516   ,-0.10
20130517    ,0.41
20130520    ,0.24
20130521   ,-1.06
20130522   ,-0.12
20130523   ,-1.04
20130524   ,-0.55
20130527    ,0.16
20130528    ,0.39
20130529   ,-0.02
20130530   ,-0.84
20130531    ,0.32
20130603   ,-0.40
20130604    ,0.44
20130605   ,-0.52
20130606   ,-1.06
20130607    ,0.23
20130610    ,1.00
20130611    ,0.22
20130612    ,0.02
20130613   ,-0.70
20130614    ,0.40
20130617    ,0.28
20130618    ,0.68
20130619    ,0.07
20130620    ,0.07
20130621   ,-0.48
20130624   ,-0.03
20130625   ,-0.07
20130626    ,0.31
20130627    ,0.57
20130628    ,0.10
20130701    ,0.79
20130702    ,0.31
20130703    ,0.23
20130704    ,0.42
20130705    ,0.57
20130708    ,0.33
20130709   ,-0.18
20130710    ,0.05
20130711   ,-0.40
20130712    ,0.01
20130715    ,0.24
20130716   ,-0.25
20130717   ,-0.27
20130718    ,0.20
20130719    ,0.01
20130722   ,-0.23
20130723   ,-0.52
20130724    ,0.39
20130725    ,0.14
20130726   ,-0.26
20130729   ,-0.36
20130730    ,0.55
20130731   ,-0.08
20130801    ,0.43
20130802    ,0.56
20130805    ,0.23
20130806    ,0.26
20130807   ,-0.40
20130808   ,-0.58
20130809   ,-0.48
20130812   ,-0.89
20130813   ,-0.02
20130814    ,0.21
20130815   ,-0.70
20130816   ,-0.06
20130819    ,0.08
20130820   ,-0.34
20130821    ,0.15
20130822   ,-0.20
20130823    ,0.11
20130826   ,-0.12
20130827   ,-0.34
20130828   ,-0.73
20130829    ,0.59
20130830    ,0.19
20130902    ,0.54
20130903    ,0.11
20130904    ,0.21
20130905    ,0.38
20130906   ,-0.35
20130909    ,0.63
20130910    ,0.32
20130911    ,0.01
20130912   ,-0.16
20130913    ,0.21
20130916    ,0.33
20130917    ,0.11
20130918    ,0.05
20130919    ,0.05
20130920    ,0.29
20130923    ,0.00
20130924    ,0.14
20130925   ,-0.21
20130926    ,0.19
20130927    ,0.31
20130930   ,-0.15
20131001    ,0.57
20131002   ,-0.04
20131003    ,0.35
20131004   ,-0.21
20131007   ,-0.42
20131008    ,0.24
20131009    ,0.23
20131010    ,0.17
20131011    ,0.38
20131014    ,0.03
20131015    ,0.25
20131016    ,0.01
20131017    ,0.14
20131018    ,0.35
20131021    ,0.08
20131022   ,-0.62
20131023   ,-0.06
20131024   ,-0.12
20131025   ,-0.27
20131028   ,-0.43
20131029    ,0.08
20131030    ,0.11
20131031    ,0.18
20131101    ,0.49
20131104   ,-0.12
20131105    ,0.26
20131106    ,0.07
20131107    ,0.10
20131108    ,0.13
20131111    ,0.16
20131112    ,0.33
20131113   ,-0.15
20131114    ,0.15
20131115    ,0.14
20131118    ,0.35
20131119   ,-0.08
20131120   ,-0.23
20131121    ,0.38
20131122    ,0.31
20131125    ,0.07
20131126    ,0.50
20131127    ,0.30
20131128    ,0.18
20131129   ,-0.07
20131202    ,0.56
20131203   ,-0.02
20131204   ,-0.20
20131205    ,0.02
20131206    ,0.03
20131209    ,0.22
20131210   ,-0.15
20131211    ,0.35
20131212    ,0.19
20131213    ,0.19
20131216   ,-0.14
20131217    ,0.13
20131218    ,0.30
20131219    ,0.27
20131220    ,0.05
20131223   ,-0.05
20131224   ,-0.11
20131225    ,0.22
20131226    ,0.14
20131227   ,-0.21
20131230   ,-0.09
20131231   ,-0.01
20140101   ,-0.01
20140102    ,0.05
20140103    ,0.15
20140106    ,0.13
20140107    ,0.26
20140108    ,0.27
20140109    ,0.24
20140110   ,-0.17
20140113   ,-0.29
20140114    ,0.02
20140115    ,0.23
20140116   ,-0.50
20140117   ,-0.03
20140120   ,-0.35
20140121   ,-0.40
20140122    ,0.54
20140123   ,-0.09
20140124   ,-0.46
20140127   ,-0.37
20140128    ,0.73
20140129   ,-0.03
20140130    ,0.36
20140131   ,-0.32
20140203   ,-0.78
20140204   ,-0.04
20140205    ,0.21
20140206    ,0.68
20140207   ,-0.21
20140210    ,0.10
20140211    ,0.03
20140212    ,0.21
20140213   ,-0.20
20140214   ,-0.18
20140217   ,-0.25
20140218    ,0.26
20140219   ,-0.10
20140220   ,-0.07
20140221    ,0.21
20140224    ,0.34
20140225    ,0.27
20140226    ,0.03
20140227    ,0.32
20140228    ,0.30
20140303   ,-0.80
20140304    ,0.50
20140305    ,0.32
20140306    ,0.22
20140307    ,0.00
20140310    ,0.15
20140311    ,0.15
20140312   ,-0.20
20140313   ,-0.37
20140314   ,-0.64
20140317    ,0.74
20140318    ,0.12
20140319    ,0.17
20140320   ,-0.21
20140321   ,-0.58
20140324   ,-0.55
20140325   ,-0.54
20140326    ,0.15
20140327   ,-0.51
20140328   ,-0.22
20140331    ,0.37
20140401    ,0.95
20140402    ,0.00
20140403    ,0.01
20140404   ,-0.27
20140407   ,-0.67
20140408   ,-0.90
20140409    ,0.17
20140410   ,-0.19
20140411   ,-0.65
20140414   ,-1.23
20140415   ,-0.25
20140416    ,0.80
20140417    ,0.40
20140418    ,0.09
20140421    ,0.06
20140422    ,0.37
20140423    ,0.10
20140424   ,-0.21
20140425   ,-0.34
20140428   ,-0.44
20140429    ,0.04
20140430   ,-0.08
20140501    ,0.21
20140502    ,0.03
20140505   ,-0.04
20140506   ,-0.11
20140507   ,-0.31
20140508   ,-0.30
20140509   ,-0.35
20140512    ,0.11
20140513   ,-0.28
20140514   ,-0.31
20140515   ,-0.69
20140516   ,-0.02
20140519   ,-0.09
20140520    ,0.45
20140521    ,0.47
20140522    ,0.02
20140523    ,0.41
20140526    ,0.40
20140527    ,0.09
20140528    ,0.29
20140529   ,-0.13
20140530   ,-0.07
20140602    ,0.29
20140603   ,-0.01
20140604    ,0.20
20140605    ,0.44
20140606    ,0.37
20140609   ,-0.11
20140610   ,-0.13
20140611   ,-0.21
20140612    ,0.02
20140613   ,-0.02
20140616   ,-0.18
20140617    ,0.03
20140618    ,0.19
20140619   ,-0.05
20140620   ,-0.03
20140623    ,0.01
20140624   ,-0.11
20140625    ,0.16
20140626    ,0.18
20140627   ,-0.10
20140630   ,-0.17
20140701    ,0.24
20140702    ,0.18
20140703    ,0.21
20140704   ,-0.29
20140707   ,-0.27
20140708   ,-0.16
20140709   ,-0.17
20140710   ,-0.22
20140711    ,0.22
20140714    ,0.14
20140715   ,-0.20
20140716    ,0.17
20140717   ,-0.11
20140718    ,0.05
20140721   ,-0.11
20140722    ,0.35
20140723    ,0.11
20140724    ,0.13
20140725    ,0.06
20140728   ,-0.19
20140729   ,-0.02
20140730   ,-0.02
20140731   ,-0.15
20140801   ,-0.17
20140804    ,0.33
20140805   ,-0.35
20140806   ,-0.47
20140807   ,-0.21
20140808   ,-0.16
20140811    ,0.41
20140812   ,-0.09
20140813    ,0.16
20140814    ,0.05
20140815   ,-0.06
20140818    ,0.29
20140819    ,0.10
20140820    ,0.02
20140821    ,0.34
20140822   ,-0.16
20140825    ,0.24
20140826    ,0.01
20140827    ,0.08
20140828    ,0.08
20140829    ,0.08
20140901    ,0.05
20140902   ,-0.12
20140903   ,-0.01
20140904   ,-0.16
20140905    ,0.02
20140908   ,-0.07
20140909   ,-0.03
20140910    ,0.10
20140911    ,0.01
20140912   ,-0.02
20140915    ,0.06
20140916    ,0.10
20140917    ,0.36
20140918    ,0.17
20140919   ,-0.03
20140922    ,0.19
20140923    ,0.11
20140924    ,0.12
20140925    ,0.04
20140926    ,0.27
20140929    ,0.28
20140930    ,0.15
20141001    ,0.03
20141002   ,-0.06
20141003    ,0.49
20141006   ,-0.11
20141007   ,-0.11
20141008    ,0.03
20141009   ,-0.34
20141010   ,-0.04
20141013   ,-0.07
20141014   ,-0.13
20141015   ,-0.14
20141016   ,-0.09
20141017    ,0.26
20141020    ,0.37
20141021    ,0.20
20141022    ,0.43
20141023    ,0.38
20141024   ,-0.05
20141027    ,0.19
20141028    ,0.08
20141029   ,-0.20
20141030    ,0.23
20141031   ,-0.22
20141103   ,-0.12
20141104    ,0.24
20141105    ,0.17
20141106   ,-0.26
20141107   ,-0.21
20141110   ,-0.15
20141111    ,0.14
20141112   ,-0.15
20141113    ,0.15
20141114   ,-0.35
20141117    ,0.22
20141118    ,0.11
20141119    ,0.23
20141120    ,0.09
20141121   ,-0.46
20141124    ,0.01
20141125    ,0.18
20141126    ,0.18
20141127    ,0.69
20141128    ,0.49
20141201    ,0.12
20141202    ,0.21
20141203   ,-0.10
20141204    ,0.41
20141205    ,0.23
20141208    ,0.41
20141209   ,-0.02
20141210    ,0.53
20141211    ,0.43
20141212    ,0.17
20141215    ,0.35
20141216   ,-0.14
20141217   ,-0.51
20141218   ,-0.13
20141219   ,-0.29
20141222   ,-0.03
20141223   ,-0.26
20141224    ,0.12
20141225    ,0.14
20141226    ,0.00
20141229    ,0.13
20141230   ,-0.11
20141231   ,-0.03
20150101   ,-0.01
20150102   ,-0.24
20150105    ,0.85
20150106    ,0.01
20150107    ,0.24
20150108    ,0.13
20150109    ,0.07
20150112    ,0.82
20150113    ,0.36
20150114    ,0.47
20150115    ,0.55
20150116   ,-0.55
20150119   ,-0.05
20150120    ,0.00
20150121   ,-0.13
20150122   ,-0.36
20150123    ,0.55
20150126    ,0.06
20150127    ,0.21
20150128    ,1.04
20150129    ,0.58
20150130   ,-0.16
20150202   ,-1.03
20150203   ,-1.88
20150204    ,0.23
20150205   ,-0.68
20150206   ,-0.35
20150209   ,-0.34
20150210    ,0.52
20150211    ,0.45
20150212   ,-0.36
20150213   ,-1.22
20150216   ,-0.53
20150217    ,0.37
20150218   ,-0.08
20150219    ,0.35
20150220    ,0.11
20150223    ,0.76
20150224   ,-0.37
20150225    ,0.05
20150226    ,0.20
20150227    ,0.00
20150302    ,0.40
20150303   ,-0.08
20150304    ,0.32
20150305    ,0.04
20150306   ,-0.05
20150309    ,0.14
20150310    ,0.46
20150311    ,0.37
20150312    ,0.19
20150313    ,0.41
20150316    ,0.40
20150317   ,-0.15
20150318   ,-0.22
20150319    ,0.16
20150320   ,-0.64
20150323   ,-0.62
20150324   ,-0.07
20150325   ,-0.33
20150326   ,-0.27
20150327    ,0.42
20150330    ,0.64
20150331    ,0.10
20150401   ,-0.04
20150402    ,0.04
20150403    ,0.06
20150406   ,-0.03
20150407   ,-0.47
20150408    ,0.26
20150409    ,0.35
20150410    ,0.34
20150413    ,0.17
20150414   ,-0.26
20150415   ,-0.74
20150416   ,-0.54
20150417   ,-0.26
20150420    ,0.25
20150421    ,1.00
20150422   ,-0.20
20150423   ,-0.65
20150424   ,-0.24
20150427   ,-0.19
20150428   ,-0.56
20150429   ,-0.13
20150430   ,-0.15
20150501    ,0.07
20150504    ,0.22
20150505   ,-0.40
20150506   ,-0.22
20150507    ,0.56
20150508    ,0.35
20150511    ,0.14
20150512   ,-0.35
20150513   ,-0.25
20150514    ,0.23
20150515    ,0.67
20150518    ,0.26
20150519    ,1.01
20150520    ,0.20
20150521   ,-0.28
20150522    ,0.28
20150525    ,0.17
20150526    ,0.52
20150527    ,0.22
20150528    ,0.26
20150529   ,-0.08
20150601    ,0.72
20150602   ,-0.33
20150603   ,-0.45
20150604    ,0.48
20150605   ,-0.09
20150608   ,-0.14
20150609   ,-0.47
20150610   ,-0.41
20150611    ,0.54
20150612    ,0.69
20150615   ,-0.12
20150616    ,0.25
20150617   ,-0.10
20150618    ,0.10
20150619    ,0.04
20150622    ,0.08
20150623    ,0.12
20150624   ,-0.02
20150625    ,0.28
20150626    ,0.17
20150629   ,-0.44
20150630    ,0.53
20150701    ,0.60
20150702   ,-0.76
20150703   ,-0.61
20150706   ,-0.89
20150707   ,-0.33
20150708   ,-1.22
20150709    ,1.96
20150710    ,0.66
20150713    ,1.06
20150714   ,-0.17
20150715    ,0.08
20150716    ,0.36
20150717    ,0.68
20150720    ,0.40
20150721   ,-0.18
20150722    ,0.20
20150723    ,0.41
20150724    ,0.17
20150727   ,-0.91
20150728    ,0.23
20150729    ,0.15
20150730   ,-0.52
20150731    ,0.10
20150803    ,0.63
20150804    ,0.33
20150805   ,-0.32
20150806   ,-0.33
20150807   ,-0.23
20150810    ,0.09
20150811    ,0.11
20150812   ,-0.83
20150813    ,0.82
20150814    ,0.67
20150817    ,0.24
20150818    ,0.19
20150819   ,-0.10
20150820   ,-0.62
20150821   ,-0.40
20150824   ,-0.13
20150825    ,0.45
20150826    ,0.48
20150827    ,0.11
20150828   ,-0.92
20150831    ,0.12
20150901    ,0.11
20150902    ,0.69
20150903    ,0.08
20150904    ,0.46
20150907   ,-0.04
20150908   ,-0.42
20150909    ,0.44
20150910    ,0.26
20150911    ,0.55
20150914    ,0.05
20150915   ,-0.26
20150916   ,-0.86
20150917    ,0.11
20150918    ,0.82
20150921    ,0.40
20150922    ,0.44
20150923    ,0.17
20150924    ,0.55
20150925    ,0.16
20150928    ,0.43
20150929   ,-0.57
20150930    ,0.26
20151001   ,-0.09
20151002   ,-0.21
20151005   ,-1.12
20151006   ,-0.86
20151007   ,-1.83
20151008   ,-1.02
20151009   ,-0.98
20151012    ,0.14
20151013    ,0.79
20151014   ,-0.14
20151015    ,0.46
20151016    ,0.17
20151019    ,0.93
20151020    ,0.28
20151021   ,-0.12
20151022   ,-0.51
20151023    ,0.08
20151026    ,0.10
20151027    ,0.92
20151028   ,-0.05
20151029    ,0.18
20151030    ,0.08
20151102   ,-0.12
20151103   ,-0.73
20151104   ,-0.33
20151105    ,0.57
20151106    ,0.39
20151109    ,0.10
20151110    ,0.36
20151111    ,0.73
20151112    ,0.57
20151113    ,0.09
20151116    ,0.14
20151117   ,-0.04
20151118   ,-0.26
20151119   ,-0.05
20151120    ,0.43
20151123    ,0.22
20151124   ,-0.20
20151125    ,0.23
20151126   ,-0.02
20151127    ,0.04
20151130    ,0.06
20151201    ,0.00
20151202    ,0.57
20151203    ,0.06
20151204    ,0.33
20151207    ,0.89
20151208    ,0.63
20151209   ,-0.44
20151210   ,-0.20
20151211    ,0.28
20151214    ,0.85
20151215   ,-0.08
20151216   ,-0.14
20151217    ,0.53
20151218    ,0.01
20151221    ,0.09
20151222   ,-0.08
20151223   ,-0.79
20151224   ,-0.42
20151225    ,0.37
20151228   ,-0.41
20151229    ,0.64
20151230    ,0.32
20151231   ,-0.07
20160101   ,-0.02
20160104   ,-0.25
20160105   ,-0.02
20160106    ,0.65
20160107    ,0.38
20160108    ,0.41
20160111    ,0.14
20160112    ,0.62
20160113   ,-0.28
20160114   ,-0.70
20160115    ,0.25
20160118    ,0.17
20160119    ,0.26
20160120    ,0.50
20160121   ,-0.47
20160122   ,-0.51
20160125    ,1.00
20160126   ,-0.59
20160127   ,-0.12
20160128   ,-0.23
20160129    ,0.03
20160201    ,0.91
20160202    ,1.22
20160203    ,0.16
20160204   ,-1.73
20160205   ,-0.98
20160208    ,0.23
20160209    ,1.21
20160210    ,0.40
20160211    ,0.45
20160212   ,-1.20
20160215   ,-0.73
20160216   ,-0.53
20160217   ,-0.98
20160218    ,0.07
20160219    ,0.83
20160222   ,-0.35
20160223    ,0.42
20160224    ,0.79
20160225    ,0.01
20160226   ,-0.87
20160229   ,-0.37
20160301   ,-0.04
20160302   ,-1.66
20160303   ,-1.56
20160304   ,-1.59
20160307   ,-0.93
20160308    ,0.88
20160309    ,0.65
20160310    ,0.42
20160311   ,-1.03
20160314   ,-0.60
20160315    ,1.17
20160316    ,0.47
20160317   ,-0.24
20160318   ,-0.45
20160321    ,0.17
20160322    ,0.20
20160323    ,0.95
20160324    ,1.30
20160325   ,-0.32
20160328    ,0.16
20160329    ,0.38
20160330    ,0.07
20160331   ,-0.19
20160401    ,0.92
20160404    ,0.47
20160405    ,1.02
20160406   ,-0.08
20160407    ,0.53
20160408   ,-0.75
20160411   ,-0.08
20160412   ,-1.16
20160413   ,-1.83
20160414   ,-0.50
20160415    ,0.35
20160418    ,0.14
20160419   ,-1.01
20160420   ,-0.68
20160421   ,-0.92
20160422   ,-0.86
20160425    ,0.28
20160426    ,0.07
20160427    ,0.02
20160428    ,0.50
20160429    ,0.75
20160502    ,1.05
20160503    ,1.17
20160504    ,0.45
20160505    ,0.16
20160506    ,0.58
20160509    ,0.74
20160510   ,-0.24
20160511    ,0.39
20160512    ,0.10
20160513    ,0.57
20160516   ,-0.48
20160517   ,-0.41
20160518   ,-0.87
20160519    ,0.38
20160520    ,0.06
20160523    ,0.19
20160524   ,-0.26
20160525   ,-0.98
20160526    ,0.01
20160527   ,-0.06
20160530   ,-0.13
20160531    ,0.26
20160601    ,0.47
20160602    ,0.05
20160603    ,1.21
20160606    ,0.04
20160607   ,-0.59
20160608    ,0.24
20160609    ,0.71
20160610    ,0.72
20160613    ,0.60
20160614    ,0.05
