This file was created by CMPT_ME_BEME_RETS using the 202006 CRSP database.
It contains value- and equal-weighted returns for the intersections of  2
ME portfolios and  3 E/P portfolios.   

The portfolios are constructed at the end of Jun.  ME is market cap at the end
of Jun.  E/P is is earnings before extraordinary at the last fiscal year end of the prior calendar 
year divided by ME at the end of December of the prior year.  Firms with negative or zero
E/P are not included in any portfolio.
200703   0.78   0.26  -0.09   1.49   0.79   0.80
200704   1.83   0.72   1.49   4.61   3.59   4.04
200705   3.22   2.89   1.92   4.50   3.45   3.77
200706   0.14  -0.03  -1.29  -1.11  -1.72  -2.63
200707  -4.47  -5.55  -6.33  -2.07  -3.78  -6.67
200708  -0.35   1.74  -2.84   0.82   0.61  -1.90
200709   1.32   0.53  -0.31   4.00   2.29   1.87
200710   1.87   0.27  -0.74   4.04   1.55  -0.41
200711  -8.01  -6.59  -8.51  -5.58  -4.09  -6.23
200712  -0.42  -2.10  -1.20  -1.39  -1.83  -0.76
200801  -6.43  -2.98  -2.64  -7.53  -4.43  -2.49
200802  -3.91  -3.46  -0.89  -2.48  -3.20  -2.70
200803  -1.06   0.56  -2.07  -1.93  -1.70  -3.60
200804   2.43   0.83   1.20   6.66   5.20   5.16
200805   4.06   2.04   2.56   4.00   2.80   2.84
200806  -9.34 -11.09  -9.35  -9.25  -9.53 -12.04
200807   0.71   3.83   3.70  -1.33  -0.59  -1.67
200808   4.35   3.61   3.79   1.12   1.91   2.24
200809  -9.36  -7.04  -6.86 -13.54 -11.38  -9.89
200810 -20.51 -17.50 -19.68 -19.90 -19.96 -22.86
200811 -14.63 -11.61 -15.39 -10.50  -8.19 -12.33
200812   3.27   2.77   4.10   1.74   4.97   7.33
200901  -5.84 -10.19  -9.50  -5.33  -6.49 -11.52
200902 -10.51 -11.73 -14.54  -8.42 -11.63 -15.90
200903  10.84  10.10  14.50  10.45   8.73  12.15
200904  20.71  19.38  22.55  17.41  18.00  25.57
200905   7.85   5.55   8.18   8.10   4.55   8.81
200906   4.74   2.05  -0.22  -0.22   0.02  -2.20
200907   7.35   7.42  10.37   6.39   8.15  11.23
200908   0.79   2.41   5.11   1.10   3.50   3.93
200909   3.43   4.83   7.74   5.45   4.31   8.02
200910  -4.77  -5.41  -5.01  -3.39  -2.95  -2.77
200911   1.35   0.50   0.92   3.90   4.86   5.30
200912   6.08   6.50   6.33   5.16   4.61   5.62
201001  -2.03  -1.92  -0.61  -3.27  -3.60  -4.14
201002   3.20   3.24   4.39   3.91   3.36   6.11
201003   7.13   6.76   7.56   6.42   6.29   8.06
201004   6.54   6.80   7.56   2.47   2.69   3.13
201005  -6.51  -6.51  -8.43  -6.53  -6.50  -9.69
201006  -5.75  -5.87  -8.48  -4.89  -5.08  -8.12
201007   5.25   5.33   4.89   7.99   6.17   7.20
201008  -7.67  -6.44  -7.47  -5.24  -4.25  -4.37
201009  11.53   9.55   8.71  11.93   9.69   9.08
201010   4.13   4.26   5.08   4.48   2.75   4.00
201011   3.56   2.20   2.34   3.49   0.77   0.30
201012   7.80   6.33   7.02   6.94   5.68   6.19
201101   0.33  -0.75   0.42   1.90   1.63   2.44
201102   4.27   4.52   3.14   3.82   3.85   4.06
201103   2.20   1.79  -0.73   1.91   1.48   2.01
201104   1.67   1.16   0.89   3.93   3.09   2.91
201105  -2.28  -1.62  -2.16  -1.48  -0.90   0.08
201106  -1.10  -1.61  -2.12  -1.62  -1.56  -1.54
201107  -2.82  -2.44  -0.79  -3.29  -3.42  -3.51
201108  -8.56  -6.88  -9.05  -7.98  -6.17  -6.97
201109  -9.84  -8.89 -10.21 -11.37  -9.07  -9.55
201110  13.28  12.57  10.15  15.90  13.29  13.23
201111  -0.70  -0.11  -1.37  -1.01   0.26  -0.95
201112   0.29   0.92   0.61  -2.29   0.08   0.49
201201   7.89   7.04   9.15   8.08   5.82   5.58
201202   2.70   1.94   2.68   5.55   3.57   4.25
201203   2.63   2.62   2.32   1.23   1.55   1.48
201204  -0.88  -1.06  -1.62  -2.13   0.08  -1.68
201205  -6.41  -5.51  -6.78  -9.17  -6.95  -7.60
201206   4.84   4.65   3.61   2.04   1.87   3.27
201207  -1.33  -1.13  -1.25  -1.16   0.89  -0.55
201208   2.75   2.10   2.31   4.39   2.01   3.59
201209   3.19   3.84   2.95   2.67   1.60   2.13
201210  -2.32  -1.38   0.68  -2.36  -0.09  -0.17
201211  -0.47  -0.13   0.36   2.25   1.26   1.12
201212   2.98   2.68   1.93   2.24   0.99   3.26
201301   5.89   5.46   8.05   6.75   6.35   7.73
201302   1.03   1.04   1.21   0.36   1.41   1.51
201303   4.63   4.49   3.89   4.00   4.51   4.61
201304  -0.78  -0.64  -0.60   0.12   0.99   0.73
201305   4.56   4.81   4.18   2.23   2.32   4.57
201306   1.13   0.14   0.73  -0.97  -1.32  -1.83
201307   6.25   6.84   7.16   6.47   5.70   6.99
201308  -0.96  -3.21  -2.06  -1.70  -3.08  -3.21
201309   6.04   5.95   5.63   5.14   4.31   3.90
201310   2.76   3.12   3.71   2.90   4.06   4.54
201311   4.42   4.04   5.15   1.15   1.90   3.87
201312   2.52   1.80   1.33   3.50   2.62   2.89
201401  -2.56  -3.44  -2.23  -2.08  -3.13  -4.38
201402   2.87   3.74   4.00   5.12   5.05   5.11
201403  -0.11   0.96   1.35  -1.32   0.75   1.96
201404  -3.82  -2.54  -2.75  -1.66  -0.37  -0.15
201405  -0.46   0.04  -0.13   2.06   1.64   1.43
201406   4.82   3.72   2.93   3.76   2.75   3.15
201407  -5.56  -4.44  -3.88  -3.30  -3.10  -3.05
201408   4.15   3.84   3.59   5.21   4.25   4.16
201409  -4.74  -4.40  -4.39  -3.52  -3.30  -3.96
201410   5.11   6.24   4.41   1.82   3.49   2.24
201411  -0.66  -0.77  -0.09   1.83   2.04   1.36
201412   2.69   2.75   2.14  -0.07   0.35   0.23
201501  -4.17  -4.66  -3.31  -1.41  -2.94  -4.47
201502   5.45   5.17   4.86   7.55   6.27   6.64
201503   0.95   1.61   1.60  -0.20  -0.30  -0.93
201504  -1.35  -0.48   0.21   0.67  -0.59   0.91
201505   0.39   0.46  -0.31   0.82   0.75   0.50
201506   1.61   1.29   0.95  -1.22  -2.19  -1.77
201507  -2.68  -1.86  -4.01   1.15   1.28  -2.35
201508  -4.49  -4.31  -2.92  -6.41  -5.21  -5.25
201509  -4.23  -2.75  -4.63  -4.74  -3.15  -5.38
201510   5.36   4.85   6.65   5.55   6.90   6.73
201511   2.02   2.78   1.33   1.18   0.04   0.15
201512  -3.79  -3.30  -4.87  -3.13  -3.19  -6.19
201601  -8.02  -5.35  -8.77  -7.77  -5.04  -6.98
201602   0.88   0.68   0.57   0.98   2.26  -0.70
201603   8.21   6.53   7.25   8.30   7.68  10.40
201604   2.95   3.02   4.78   1.61   1.20   4.52
201605   0.07   0.38  -0.68   2.77   1.68  -0.11
201606   0.50  -0.02   0.17  -0.82  -0.20  -3.07
201607   5.24   5.00   7.13   4.43   3.40   5.32
201608   1.80   2.35   2.45  -0.27   0.17   2.42
201609   1.68   1.48   1.21   0.08  -0.27  -0.30
201610  -4.27  -2.14  -3.69  -3.05  -2.26   0.12
201611   9.93  12.56  13.27   3.34   6.47  10.22
201612   3.19   5.21   5.46   0.74   1.64   1.75
201701  -0.10  -1.49  -0.40   2.74   2.08   1.36
201702   1.32   0.96   0.13   3.82   2.88   2.35
201703  -0.33   0.82  -0.25   1.11  -0.01  -1.78
201704   1.57   1.86   1.64   2.16   1.02  -0.10
201705  -0.71  -1.99  -2.89   2.39   0.62  -2.74
201706   3.39   3.50   3.55   0.60   1.50   3.26
201707   0.18   0.25  -0.09   1.98   0.34   1.53
201708  -1.11  -3.04  -3.18  -0.29  -0.64  -1.39
201709   6.57   8.25   6.16   2.01   3.75   3.60
201710   0.55   1.01   0.58   2.28   1.90   1.19
201711   1.91   3.50   2.98   3.15   4.06   4.65
201712   0.09  -1.24   0.51   0.20   0.06   1.75
201801   1.75   1.92   1.66   5.56   3.75   3.77
201802  -3.93  -4.17  -3.11  -3.24  -3.91  -5.11
201803   2.41   2.01   2.45  -0.18  -0.53  -2.47
201804   1.16   0.63   0.54   0.09  -0.51  -1.59
201805   5.12   5.46   5.14   2.94   2.00  -0.02
201806   1.28   1.16   1.91   1.38   0.08   0.12
201807   2.23   1.22   0.37   2.49   2.71   3.23
201808   3.58   1.61   1.43   5.16   1.93   1.48
201809  -1.73  -2.87  -3.01   0.05  -1.12  -1.64
201810 -10.50  -8.23  -9.22  -9.78  -7.64  -7.33
201811   0.54   0.38  -1.41   2.28   2.63   1.95
201812 -11.32 -11.09 -12.78  -9.64 -10.63 -12.00
201901  10.96   8.55  13.59  10.24   9.74  11.42
201902   5.24   4.17   4.49   5.67   4.56   1.48
201903  -2.69  -4.35  -3.97   1.24  -0.73  -1.74
201904   2.56   3.43   4.48   4.61   4.49   4.32
201905  -7.71  -7.62 -10.20  -6.98  -7.76  -9.23
201906   7.72   5.82   6.02   7.99   7.37   7.98
201907   0.51   0.58  -1.31   1.10   1.48   1.31
201908  -5.25  -5.18  -7.25  -2.97  -2.17  -8.37
201909   2.80   5.50   6.38   0.56   2.97   5.33
201910   1.09   2.13  -0.26   0.94   0.95   1.51
201911   3.31   2.69   2.64   4.50   2.85   3.80
201912   2.65   3.81   5.15   2.14   2.62   2.64
202001  -2.98  -5.06  -7.69   0.46  -2.23  -5.17
202002  -8.07  -8.57 -11.22  -7.90  -9.76 -10.94
202003 -21.14 -24.33 -30.14 -14.61 -19.88 -28.65
202004  16.97  13.29  23.73  15.23  14.87  17.38
202005   6.88   1.80   2.78   8.04   4.93   3.86
202006   4.74   3.17   7.81   0.79   0.66   3.29


  Value Weight Average Returns -- Annual
             Small                 Big         
        Low     2    High    Low     2    High 
  1952  -3.96   0.35   2.26   6.07   7.54  12.65
  1953  -7.70  -8.88  -3.73   1.53  -5.66 -11.05
  1954  55.97  37.62  61.74  31.27  49.04  73.08
  1955  19.29  14.24  18.31  18.94  19.10  38.86
  1956  22.55   1.89   8.31  -0.10   8.96  17.70
  1957 -22.70 -15.43 -15.21 -10.18 -10.43 -25.83
  1958  75.41  55.63  60.77  34.55  40.67  59.96
  1959  15.27  23.59  21.35  13.05   4.12  15.62
  1960 -11.22  -6.36  -2.45  -9.19   8.34  -0.46
  1961  33.84  19.19  33.36  20.77  22.96  37.99
  1962 -24.70 -20.37 -11.88 -16.37  -8.44  -4.20
  1963  12.63  14.56  14.66  18.39  14.52  21.88
  1964  11.54  15.51  14.77   8.89  16.17  19.99
  1965  38.00  36.46  34.68  10.55   7.40  17.73
  1966  -3.23 -10.75 -10.61 -10.36 -14.74 -11.96
  1967  96.18  58.90  64.80  24.10  15.14  26.72
  1968  30.18  34.03  40.67   0.22   8.60  21.49
  1969 -25.41 -26.82 -22.84   2.72 -14.97 -22.41
  1970 -24.31  -8.74   4.64 -11.21   1.43   7.66
  1971  23.99  18.52  12.99  21.96   5.98   0.75
  1972   3.43   2.12   5.82  19.14   7.58  12.54
  1973 -42.03 -38.03 -31.62 -20.74 -18.95 -15.67
  1974 -35.02 -26.99 -25.72 -32.06 -24.97 -37.56
  1975  58.42  49.93  52.35  30.94  29.82  48.59
  1976  35.40  42.26  48.99  12.34  28.88  39.30
  1977  14.67  12.27  20.08 -13.11  -8.03  -2.92
  1978  20.14  12.82  14.80   3.98  -0.70   0.36
  1979  49.80  30.53  30.24  10.73  16.18  14.25
  1980  49.12  24.41  21.85  32.56  26.12  15.27
  1981 -10.71   9.85  13.15 -11.62  -7.43  -6.60
  1982  17.51  28.05  29.22  18.36  12.03  10.31
  1983  24.69  32.95  39.68  11.39  17.22  16.74
  1984 -16.20   2.13  10.96  -9.56   0.75  12.62
  1985  22.53  35.44  40.38  24.21  30.90  24.36
  1986   1.25  10.66  15.43  16.90  11.01  15.47
  1987 -10.94  -6.47  -9.73   7.87   2.18  -7.97
  1988  17.94  24.26  22.73   8.83  13.32  14.27
  1989  16.65  15.28  15.13  30.94  26.37  17.71
  1990 -18.58 -17.39 -26.73   0.18  -5.65 -18.07
  1991  46.84  41.39  44.34  36.53  21.59  34.50
  1992  12.18  17.22  26.35   1.48   7.76  16.27
  1993  16.14  16.19  16.31   2.75   5.24   7.79
  1994  -0.60  -1.30  -3.28   0.96  -0.36  -8.71
  1995  29.45  22.91  29.47  30.42  33.55  43.80
  1996  16.86  19.08  25.49  17.44  21.15  23.70
  1997  14.84  32.96  40.06  24.49  31.98  38.22
  1998  -3.05  -4.27  -4.30  33.53  25.47   4.23
  1999  35.36   4.79   3.25  26.61  -0.94   6.51
  2000 -10.23  23.20  16.77 -13.77  13.09  26.44
  2001  11.13  18.32  21.07 -15.00  -2.90  -0.67
  2002 -24.11  -4.48  -3.55 -23.43 -20.96 -12.59
  2003  48.37  36.44  44.84  27.61  21.39  26.60
  2004  17.37  23.18  24.32   5.93   9.32  13.41
  2005   6.19   5.14   7.62   4.88   2.23   8.87
  2006  13.82  19.82  19.31   9.60  12.95  17.40
  2007   4.69  -4.54 -12.00  12.86   5.52  -4.00
  2008 -36.70 -29.84 -19.98 -40.25 -35.32 -37.81
  2009  31.87  21.70  27.60  31.09  18.91  24.76
  2010  25.78  24.86  20.86  21.56   8.47  10.90
  2011  -5.56   2.39  -6.30  -5.83   2.85   1.92
  2012  13.78  13.57  15.16  14.16  13.10  12.64
  2013  40.21  37.56  43.76  33.15  26.41  36.56
  2014   0.67   5.74   3.72   9.83  10.98  12.04
  2015  -3.99  -3.04 -10.36   6.12  -1.23  -9.00
  2016  21.94  30.59  27.22   4.67   8.15  19.02
  2017  15.45  11.26   9.75  21.51  21.21  19.61
  2018 -11.10 -12.48 -14.23   3.13 -10.71  -9.70
  2019  22.33  22.52  17.30  27.66  32.16  24.35


  Equal Weight Average Returns -- Annual
             Small                 Big         
        Low     2    High    Low     2    High 
  1952  -2.87  -0.02   3.35   4.15   4.15   7.78
  1953  -5.83  -9.44  -3.92  -0.14  -2.43 -11.08
  1954  61.44  39.29  57.45  30.65  41.93  73.98
  1955  20.44  14.50  19.69  12.64  14.77  26.17
  1956  15.80   1.66   6.51   1.73   4.11  11.86
  1957 -23.27 -16.04 -16.59  -9.27  -9.98 -25.14
  1958  81.78  55.91  60.56  40.35  43.89  56.77
  1959  16.50  23.50  21.51   9.68   8.71  21.43
  1960 -13.52  -8.05  -1.44  -6.76   5.04   1.46
  1961  35.23  22.60  34.52  19.62  26.54  30.57
  1962 -24.94 -19.30 -11.08 -19.83 -12.87 -10.47
  1963   9.90  13.97  13.09  12.44  11.72  19.30
  1964  14.96  16.75  16.33  11.11  13.24  18.61
  1965  45.08  38.09  40.07  16.16  16.47  28.50
  1966  -2.25 -10.45 -11.17  -7.69  -9.97  -9.84
  1967 125.61  81.10  85.30  27.85  22.79  38.03
  1968  42.28  43.01  50.84   6.45  16.50  23.24
  1969 -34.28 -29.64 -26.69  -9.86 -18.02 -23.11
  1970 -23.98 -11.68   0.53 -16.06  -1.18   3.81
  1971  19.64  22.06  17.15  26.10  11.18   3.44
  1972  -0.07   2.17   4.10   9.17   5.72   8.78
  1973 -41.72 -41.29 -36.01 -34.17 -25.90 -21.72
  1974 -28.90 -22.70 -24.05 -32.47 -26.93 -31.83
  1975  82.79  67.34  68.66  40.94  43.02  57.86
  1976  43.73  45.35  57.38  17.00  34.44  45.94
  1977  21.75  20.80  26.11  -8.62  -2.24   0.10
  1978  28.95  22.24  24.20   5.93   0.78   6.13
  1979  49.76  35.00  31.97  26.27  18.71  20.38
  1980  57.04  30.88  26.91  43.71  19.83  13.18
  1981  -9.55  11.82  14.24  -7.70   0.66   5.33
  1982  20.50  31.93  35.65  14.17  17.70  17.66
  1983  32.20  38.44  49.20  16.70  21.68  17.57
  1984 -19.37  -0.76   6.79 -10.65   0.46   9.02
  1985  19.43  33.81  33.75  23.33  33.14  28.73
  1986  -4.64   7.92  14.78  11.30  15.86  14.72
  1987 -16.38  -9.56  -6.04   2.40   2.48 -11.22
  1988  20.92  27.89  26.61  12.81  18.54  17.02
  1989  11.44  11.38  10.90  23.16  24.08  19.14
  1990 -21.58 -21.41 -26.25  -6.82  -9.75 -20.20
  1991  54.81  48.52  48.47  34.70  29.88  42.31
  1992  19.03  19.16  33.33   8.40  12.68  21.49
  1993  18.34  18.60  24.97  11.29   8.87   8.42
  1994  -3.24  -1.45  -1.29  -0.54  -2.32  -7.59
  1995  27.40  24.48  31.22  32.44  26.30  39.67
  1996  15.69  21.11  26.70  12.34  19.82  20.65
  1997  15.82  36.36  38.53  15.46  33.03  33.98
  1998  -6.96  -5.15  -4.96   9.00   7.65  -1.34
  1999  26.93   9.32  11.79  23.73  -1.21   1.09
  2000 -14.07   6.00   6.65  -1.63  17.39  29.14
  2001  40.04  32.77  39.68   0.63  10.06   6.74
  2002 -16.46   1.49   7.78 -24.00  -9.71 -14.10
  2003  61.53  45.47  58.26  38.33  30.39  39.90
  2004  22.51  21.84  24.71  14.88  16.64  19.86
  2005   6.46   4.85   8.89  10.31   7.81  13.44
  2006  17.18  19.17  18.72  10.95  13.34  11.06
  2007  -2.72  -7.55 -15.92  12.50   3.13  -6.32
  2008 -42.62 -35.44 -36.94 -43.99 -38.38 -42.78
  2009  45.91  31.06  49.26  45.18  37.82  50.58
  2010  28.12  24.28  22.15  29.04  17.77  16.50
  2011  -5.05  -2.88 -12.03  -3.97   0.90   0.91
  2012  15.83  16.16  16.71  13.28  12.80  14.93
  2013  44.15  38.95  45.18  33.86  33.65  42.19
  2014   0.94   5.09   4.50   7.56  10.45   7.84
  2015  -5.50  -1.82  -5.07  -1.02  -3.01 -11.72
  2016  22.99  32.64  31.07   9.90  17.34  24.61
  2017  13.89  12.57   8.70  24.44  18.89  14.27
  2018 -10.47 -12.48 -16.22  -4.25 -11.68 -18.94
  2019  21.60  19.81  18.86  31.69  28.39  20.10


  Number of Firms in Portfolios
               Small                 Big         
          Low     2    High    Low     2    High 
195107     27     42     47     73     92     53
195108     27     42     47     73     92     53
195109     27     42     47     73     92     53
195110     27     42     47     73     92     53
195111     27     42     47     73     92     53
195112     27     42     47     73     92     53
195201     27     42     47     73     92     53
195202     27     42     47     73     92     53
195203     27     42     47     73     92     53
195204     27     42     47     73     92     53
195205     27     42     47     73     92     53
195206     27     42     47     73     92     53
195207     20     40     79    114    138     55
195208     20     40     79    114    138     55
195209     20     40     79    114    138     55
195210     20     40     79    114    138     55
195211     20     40     79    114    138     55
195212     20     40     79    114    138     55
195301     20     40     79    114    138     55
195302     20     40     79    114    138     55
195303     20     40     79    114    138     55
195304     20     40     79    114    138     55
195305     20     40     79    114    138     55
195306     20     40     79    114    138     55
195307     17     45     71    118    136     64
195308     17     45     71    118    136     64
195309     17     45     71    118    136     64
195310     17     45     71    118    136     64
195311     17     45     71    118    136     64
195312     17     45     71    118    136     64
195401     17     45     71    118    136     64
195402     17     45     71    118    136     64
195403     17     45     71    118    136     64
195404     17     45     71    118    136     64
195405     17     45     71    118    136     64
195406     17     45     71    118    136     64
195407     19     45     76    121    141     63
195408     19     45     76    121    141     63
195409     19     45     76    121    141     63
195410     19     45     76    121    141     63
195411     19     45     76    121    141     63
195412     19     45     76    121    141     63
195501     19     45     76    121    141     63
195502     19     45     76    121    141     63
195503     19     45     76    121    141     63
195504     19     45     76    121    141     63
195505     19     45     76    121    141     63
195506     19     45     76    121    141     63
195507     25     34     69    115    153     71
195508     25     34     69    115    153     71
195509     25     34     69    115    153     71
195510     25     34     69    115    153     71
195511     25     34     69    115    153     71
195512     25     34     69    115    153     71
195601     25     34     69    115    153     71
195602     25     34     69    115    153     71
195603     25     34     69    115    153     71
195604     25     34     69    115    153     71
195605     25     34     69    115    153     71
195606     25     34     69    115    153     71
195607     17     41     79    127    152     65
195608     17     41     79    127    152     65
195609     17     41     79    127    152     65
195610     17     41     79    127    152     65
195611     17     41     79    127    152     65
195612     17     41     79    127    152     65
195701     17     41     79    127    152     65
195702     17     41     79    127    152     65
195703     17     41     79    127    152     65
195704     17     41     79    127    152     65
195705     17     41     79    127    152     65
195706     17     41     79    127    152     65
195707     16     41     90    134    159     59
195708     16     41     90    134    159     59
195709     16     41     90    134    159     59
195710     16     41     90    134    159     59
195711     16     41     90    134    159     59
195712     16     41     90    134    159     59
195801     16     41     90    134    159     59
195802     16     41     90    134    159     59
195803     16     41     90    134    159     59
195804     16     41     90    134    159     59
195805     16     41     90    134    159     59
195806     16     41     90    134    159     59
195807     15     51     93    143    159     65
195808     15     51     93    143    159     65
195809     15     51     93    143    159     65
195810     15     51     93    143    159     65
195811     15     51     93    143    159     65
195812     15     51     93    143    159     65
195901     15     51     93    143    159     65
195902     15     51     93    143    159     65
195903     15     51     93    143    159     65
195904     15     51     93    143    159     65
195905     15     51     93    143    159     65
195906     15     51     93    143    159     65
195907     41     43     83    120    171     78
195908     41     43     83    120    171     78
195909     41     43     83    120    171     78
195910     41     43     83    120    171     78
195911     41     43     83    120    171     78
195912     41     43     83    120    171     78
196001     41     43     83    120    171     78
196002     41     43     83    120    171     78
196003     41     43     83    120    171     78
196004     41     43     83    120    171     78
196005     41     43     83    120    171     78
196006     41     43     83    120    171     78
196007     28     51     96    142    175     74
196008     28     51     96    142    175     74
196009     28     51     96    142    175     74
196010     28     51     96    142    175     74
196011     28     51     96    142    175     74
196012     28     51     96    142    175     74
196101     28     51     96    142    175     74
196102     28     51     96    142    175     74
196103     28     51     96    142    175     74
196104     28     51     96    142    175     74
196105     28     51     96    142    175     74
196106     28     51     96    142    175     74
196107     44     75    118    146    177     72
196108     44     75    118    146    177     72
196109     44     75    118    146    177     72
196110     44     75    118    146    177     72
196111     44     75    118    146    177     72
196112     44     75    118    146    177     72
196201     44     75    118    146    177     72
