cmtcode,date,value
2000005,1969-09-30,-3.3550488599349E+00
2000005,1969-10-31,3.8254128749579E+00
2000005,1969-11-28,-6.7821019942769E-01
2000005,1969-12-31,-1.8103305098821E+00
2000005,1970-01-30,2.0297699594047E-01
2000005,1970-02-27,4.5948496797371E+00
2000005,1970-03-31,8.0719862379250E-01
2000005,1970-04-30,-2.5972118505201E+00
2000005,1970-05-29,1.1265916142721E+00
2000005,1970-06-30,9.9673107232502E-01
2000005,1970-07-31,1.3683586920398E+00
2000005,1970-08-31,1.1859623114862E+00
2000005,1970-09-30,1.5865082538413E+00
2000005,1970-10-30,1.4324069778884E+00
2000005,1970-11-30,5.0631946561712E+00
2000005,1970-12-31,4.5045936302540E-01
2000005,1971-01-29,1.8049190445551E+00
2000005,1971-02-26,2.0564045087548E+00
2000005,1971-03-31,2.1625859724690E+00
2000005,1971-04-30,-3.5254843971136E+00
2000005,1971-05-28,-2.3913300895010E-01
2000005,1971-06-30,-1.8275783582589E+00
2000005,1971-07-30,2.3428348301446E-01
2000005,1971-08-31,4.4748137563997E+00
2000005,1971-09-30,6.3307295655281E-01
2000005,1971-10-29,1.8449166345206E+00
2000005,1971-11-30,3.4877940360301E-01
2000005,1971-12-31,2.0793742742635E+00
2000005,1972-01-31,-3.1396986844304E-01
2000005,1972-02-29,7.5142394699776E-01
2000005,1972-03-30,-1.0454024706117E+00
2000005,1972-04-28,1.5000408987661E+00
2000005,1972-05-31,1.0933636386343E+00
2000005,1972-06-30,-4.3730968072688E-01
2000005,1972-07-31,6.2441451445802E-01
2000005,1972-08-31,-3.3655962906200E-01
2000005,1972-09-29,6.2831274885243E-01
2000005,1972-10-31,4.5112308225435E-01
2000005,1972-11-30,9.0254762143886E-01
2000005,1972-12-29,-1.9044080078035E-01
2000005,1973-01-31,5.9169237315180E-02
2000005,1973-02-28,-7.5387080805854E-01
2000005,1973-03-30,2.4067832315147E-01
2000005,1973-04-30,8.9157651954166E-01
2000005,1973-05-31,4.7526306105516E-01
2000005,1973-06-29,-3.0578398175652E-02
2000005,1973-07-31,-3.5576559016140E+00
2000005,1973-08-31,3.3501032366883E+00
2000005,1973-09-28,2.8672725737922E+00
2000005,1973-10-31,2.2703648996115E-01
2000005,1973-11-30,6.2086655033210E-01
2000005,1973-12-31,2.3929565004210E-01
2000005,1974-01-31,2.6502847357193E-02
2000005,1974-02-28,3.5421979328603E-01
2000005,1974-03-29,-2.1528118140942E+00
2000005,1974-04-30,-1.8172380812376E+00
2000005,1974-05-31,1.6436593787663E+00
2000005,1974-06-28,-9.3911398850658E-01
2000005,1974-07-31,2.0708038684379E-01
2000005,1974-08-30,-1.1806606314976E-01
2000005,1974-09-30,3.2097533152717E+00
2000005,1974-10-31,1.1080255868253E+00
2000005,1974-11-29,2.2249000707603E+00
2000005,1974-12-31,1.7448897020019E+00
2000005,1975-01-31,6.5741544403428E-01
2000005,1975-02-28,1.4735063217057E+00
2000005,1975-03-31,-8.3884486489067E-01
2000005,1975-04-30,-1.6746740821299E+00
2000005,1975-05-30,2.7268475498756E+00
2000005,1975-06-30,1.7000135307201E-02
2000005,1975-07-31,-2.1123422503444E-01
2000005,1975-08-29,1.6993972098590E-01
2000005,1975-09-30,1.8159727212155E-01
2000005,1975-10-31,3.1871886492267E+00
2000005,1975-11-28,-1.8818942145292E-01
2000005,1975-12-31,2.4073301660614E+00
2000005,1976-01-30,5.2518295307790E-01
2000005,1976-02-27,6.3765917588355E-01
2000005,1976-03-31,9.1781522235148E-01
2000005,1976-04-30,7.8499161116478E-01
2000005,1976-05-28,-9.7740951149373E-01
2000005,1976-06-30,1.0035362706681E+00
2000005,1976-07-30,5.6775170325511E-01
2000005,1976-08-31,1.5825015596764E+00
2000005,1976-09-30,1.3243567038233E+00
2000005,1976-10-29,1.6418409181457E+00
2000005,1976-11-30,3.3366675616701E+00
2000005,1976-12-31,4.6051959268575E-01
2000005,1977-01-31,-2.1981952420017E+00
2000005,1977-02-28,1.9622945280042E-01
2000005,1977-03-31,8.2414989597557E-01
2000005,1977-04-29,8.8785557635043E-01
2000005,1977-05-31,7.3399663659652E-01
2000005,1977-06-30,1.4961033962990E+00
2000005,1977-07-29,-7.1980409195037E-01
2000005,1977-08-31,8.5011743532269E-01
2000005,1977-09-30,-4.2814237331448E-02
2000005,1977-10-31,-6.1084367388428E-01
2000005,1977-11-30,9.0876324100708E-01
2000005,1977-12-30,-3.3844476890884E-01
2000005,1978-01-31,6.7422140393642E-02
2000005,1978-02-28,4.8520969462989E-02
2000005,1978-03-31,4.0018204091130E-01
2000005,1978-04-28,3.6399391298570E-01
2000005,1978-05-31,-1.6710397488130E-01
2000005,1978-06-30,-2.3202534794052E-01
2000005,1978-07-31,9.5253038448467E-01
2000005,1978-08-31,8.4572305767972E-01
2000005,1978-09-29,1.5081255549762E-01
2000005,1978-10-31,-1.1821661787886E+00
2000005,1978-11-30,1.4547690882184E+00
2000005,1978-12-29,-1.2747623700808E+00
2000005,1979-01-31,2.2777321991450E+00
2000005,1979-02-28,-6.5420625054741E-01
2000005,1979-03-30,1.2266323451557E+00
2000005,1979-04-30,2.2971299735728E-01
2000005,1979-05-31,2.1114686202251E+00
2000005,1979-06-29,2.1243228607305E+00
2000005,1979-07-31,-1.7687367767352E-01
2000005,1979-08-31,-6.2269685672361E-01
2000005,1979-09-28,-1.4668348637311E-01
2000005,1979-10-31,-5.1421981960807E+00
2000005,1979-11-30,3.8609454016897E+00
2000005,1979-12-31,7.2307423173363E-01
2000005,1980-01-31,-1.4791871707289E+00
2000005,1980-02-29,-5.8021719722910E+00
2000005,1980-03-31,9.7006354164085E-01
2000005,1980-04-30,1.0611920585504E+01
2000005,1980-05-30,4.3061461583546E+00
2000005,1980-06-30,1.2397425640227E+00
2000005,1980-07-31,-1.4511936175140E+00
2000005,1980-08-29,-4.7226766266098E+00
2000005,1980-09-30,-1.6896473863515E-01
2000005,1980-10-31,-2.0527163355951E+00
2000005,1980-11-28,-5.1012412871790E-01
2000005,1980-12-31,3.8364478110014E+00
2000005,1981-01-30,4.0895577161320E-01
2000005,1981-02-27,-2.2316155085573E+00
2000005,1981-03-31,2.5659789116702E+00
2000005,1981-04-30,-2.3816959998548E+00
2000005,1981-05-29,2.7487522193925E+00
2000005,1981-06-30,5.5651296708840E-01
2000005,1981-07-31,-2.4239865570947E+00
2000005,1981-08-31,-1.7159790314965E+00
2000005,1981-09-30,1.3607312696752E-01
2000005,1981-10-30,6.4539136119749E+00
2000005,1981-11-30,6.7174386606647E+00
2000005,1981-12-31,-3.8737053428845E+00
2000005,1982-01-29,5.6681626732291E-01
2000005,1982-02-26,1.3635523899847E+00
2000005,1982-03-31,4.7631643951004E-01
2000005,1982-04-30,3.0877985463557E+00
2000005,1982-05-28,1.1000936016661E+00
2000005,1982-06-30,-1.6701831498976E+00
2000005,1982-07-30,4.8837841494766E+00
2000005,1982-08-31,4.2426663329712E+00
2000005,1982-09-30,3.6719677189651E+00
2000005,1982-10-29,5.2641192734501E+00
2000005,1982-11-30,6.7218985710258E-01
2000005,1982-12-31,1.7804888478902E+00
2000005,1983-01-31,-1.1968320000197E-02
2000005,1983-02-28,2.5365255547580E+00
2000005,1983-03-31,-3.4489348877552E-01
2000005,1983-04-29,2.3275732921006E+00
2000005,1983-05-31,-1.3962216030065E+00
2000005,1983-06-30,2.6852932946776E-01
2000005,1983-07-29,-1.8615408852175E+00
2000005,1983-08-31,3.9316976235196E-01
2000005,1983-09-30,2.8285053895838E+00
2000005,1983-10-31,8.3735273851737E-01
2000005,1983-11-30,9.6634074590448E-01
2000005,1983-12-30,3.4928094311628E-01
2000005,1984-01-31,1.6915887389601E+00
2000005,1984-02-29,-4.9291937156353E-01
2000005,1984-03-30,-8.2185444993271E-01
2000005,1984-04-30,1.8258513427973E-01
2000005,1984-05-31,-3.0706608868128E+00
2000005,1984-06-29,1.2715917939265E+00
2000005,1984-07-31,4.3932404400392E+00
2000005,1984-08-31,1.0768062216293E+00
2000005,1984-09-28,1.9767210538916E+00
2000005,1984-10-31,4.4833955095710E+00
2000005,1984-11-30,1.8118208518778E+00
2000005,1984-12-31,1.6843780343079E+00
2000005,1985-01-31,2.2408600603094E+00
2000005,1985-02-28,-1.9756575767692E+00
2000005,1985-03-29,1.6815819861432E+00
2000005,1985-04-30,2.3124592087380E+00
2000005,1985-05-31,5.0703576557404E+00
2000005,1985-06-28,9.1849906239565E-01
2000005,1985-07-31,-2.5072299277327E-01
2000005,1985-08-30,1.7242659944536E+00
2000005,1985-09-30,8.8204912506418E-01
2000005,1985-10-31,1.8743237425975E+00
2000005,1985-11-29,1.8924112619301E+00
2000005,1985-12-31,3.1466758911904E+00
2000005,1986-01-31,6.6275103595750E-01
2000005,1986-02-28,2.8119278325556E+00
2000005,1986-03-31,3.2452420283044E+00
2000005,1986-04-30,6.5919662491329E-01
2000005,1986-05-30,-1.7460159320699E+00
2000005,1986-06-30,2.9246572013372E+00
2000005,1986-07-31,1.4429757818871E+00
2000005,1986-08-29,2.7385513939065E+00
2000005,1986-09-30,-6.5818778335650E-01
2000005,1986-10-31,1.6344717613338E+00
2000005,1986-11-28,1.2781491050241E+00
2000005,1986-12-31,2.0983409735866E-01
2000005,1987-01-30,1.0666119028129E+00
2000005,1987-02-27,3.7733163346405E-01
2000005,1987-03-31,-3.2334744204176E-01
2000005,1987-04-30,-2.4081074082528E+00
2000005,1987-05-29,-4.0976362365352E-01
2000005,1987-06-30,1.3430410033442E+00
2000005,1987-07-31,1.1489609047780E-01
2000005,1987-08-31,-6.0540042316573E-01
2000005,1987-09-30,-1.9122949427067E+00
2000005,1987-10-30,3.5681293302540E+00
2000005,1987-11-30,5.6702607986205E-01
2000005,1987-12-31,1.3401549901334E+00
2000005,1988-01-29,3.0010281672188E+00
2000005,1988-02-29,1.1304995341807E+00
2000005,1988-03-31,-9.2473947502680E-01
2000005,1988-04-29,-4.1366065889991E-01
2000005,1988-05-31,-7.1832741612294E-01
2000005,1988-06-30,2.0762390717237E+00
2000005,1988-07-29,-5.9044664064689E-01
2000005,1988-08-31,-4.5936624701593E-02
2000005,1988-09-30,2.0929743940610E+00
2000005,1988-10-31,1.7311004561959E+00
2000005,1988-11-30,-1.2654019694030E+00
2000005,1988-12-30,-3.2152956205950E-01
2000005,1989-01-31,1.0971420349287E+00
2000005,1989-02-28,-8.1085913503076E-01
2000005,1989-03-31,4.4079135011798E-01
2000005,1989-04-28,2.4225719441079E+00
2000005,1989-05-31,2.0271824055415E+00
2000005,1989-06-30,3.3221644095533E+00
2000005,1989-07-31,2.5020329192721E+00
2000005,1989-08-31,-1.8244544090972E+00
2000005,1989-09-29,2.9090336051687E-01
2000005,1989-10-31,2.5382164775736E+00
2000005,1989-11-30,9.2364782104567E-01
2000005,1989-12-29,2.2737274460907E-01
2000005,1990-01-31,-1.0543385425083E+00
2000005,1990-02-28,1.2346893541627E-01
2000005,1990-03-30,2.6809561630329E-03
2000005,1990-04-30,-6.0622723626549E-01
2000005,1990-05-31,2.4090042523385E+00
2000005,1990-06-29,1.5509767494230E+00
2000005,1990-07-31,1.6340623173695E+00
2000005,1990-08-31,-7.5234375488300E-01
2000005,1990-09-28,9.4057247066288E-01
2000005,1990-10-31,1.6653600060696E+00
2000005,1990-11-30,1.8591322739165E+00
2000005,1990-12-31,1.6087081567068E+00
2000005,1991-01-31,9.2332358766387E-01
2000005,1991-02-28,4.8073786396205E-01
2000005,1991-03-28,2.5713022743261E-01
2000005,1991-04-30,1.1056350473870E+00
2000005,1991-05-31,5.5214737909022E-01
2000005,1991-06-28,-2.2658496936351E-01
2000005,1991-07-31,1.2942719504128E+00
2000005,1991-08-30,2.4430319832308E+00
2000005,1991-09-30,2.2090187185526E+00
2000005,1991-10-31,1.3220359353404E+00
2000005,1991-11-29,1.3768442937288E+00
2000005,1991-12-31,2.8783264266813E+00
2000005,1992-01-31,-1.3202625672597E+00
2000005,1992-02-28,-1.1387038158692E-01
2000005,1992-03-31,-5.7065125188545E-01
2000005,1992-04-30,9.2611777706619E-01
2000005,1992-05-29,1.7990482182358E+00
2000005,1992-06-30,1.8827902029356E+00
2000005,1992-07-31,2.3915566384533E+00
2000005,1992-08-31,1.4411180013649E+00
2000005,1992-09-30,1.8477678296855E+00
2000005,1992-10-30,-1.7625495385253E+00
2000005,1992-11-30,-8.0061620315964E-01
2000005,1992-12-31,1.4609514008146E+00
2000005,1993-01-29,2.5583065599783E+00
2000005,1993-02-26,1.9610481376823E+00
2000005,1993-03-31,5.4227883220884E-01
2000005,1993-04-30,8.5699344974077E-01
2000005,1993-05-28,-1.7818684498806E-01
2000005,1993-06-30,1.7846136396537E+00
2000005,1993-07-30,9.8196295309132E-02
2000005,1993-08-31,1.9676315208239E+00
2000005,1993-09-30,4.8877272294878E-01
2000005,1993-10-29,1.6810755554693E-01
2000005,1993-11-30,-7.9757581657940E-01
2000005,1993-12-31,3.2471425776443E-01
2000005,1994-01-31,1.2792237689496E+00
2000005,1994-02-28,-1.8646298375099E+00
2000005,1994-03-31,-2.1268590651558E+00
2000005,1994-04-29,-9.4659345105019E-01
2000005,1994-05-31,7.0889998370928E-02
2000005,1994-06-30,-2.5115807014595E-01
2000005,1994-07-29,1.5931921000191E+00
2000005,1994-08-31,4.0551930795555E-01
2000005,1994-09-30,-1.4312670419790E+00
2000005,1994-10-31,-1.7103983198798E-01
2000005,1994-11-30,-5.7250898338447E-01
2000005,1994-12-30,4.4132863145891E-01
2000005,1995-01-31,1.8185082589515E+00
2000005,1995-02-28,2.3423218170459E+00
2000005,1995-03-31,5.8927073696640E-01
2000005,1995-04-28,1.4167272586190E+00
2000005,1995-05-31,3.7939947003198E+00
2000005,1995-06-30,8.8068990765976E-01
2000005,1995-07-31,-2.9874884880614E-01
2000005,1995-08-31,9.4541495980257E-01
2000005,1995-09-29,5.5592268859473E-01
2000005,1995-10-31,1.3628498120413E+00
2000005,1995-11-30,1.6056632537083E+00
2000005,1995-12-29,9.4157732053415E-01
2000005,1996-01-31,9.4461837417682E-01
2000005,1996-02-29,-1.3761776073952E+00
2000005,1996-03-29,-1.0613690329976E+00
2000005,1996-04-30,-6.6089644513139E-01
2000005,1996-05-31,-2.6391746217119E-01
2000005,1996-06-28,1.1286162258331E+00
2000005,1996-07-31,1.9645931746942E-01
2000005,1996-08-30,-9.5762136336169E-02
2000005,1996-09-30,1.6095223901150E+00
2000005,1996-10-31,2.0908860438586E+00
2000005,1996-11-29,1.5582175987974E+00
2000005,1996-12-31,-1.1313779794753E+00
2000005,1997-01-31,3.0978971812766E-01
2000005,1997-02-28,-1.3956270313029E-01
2000005,1997-03-31,-1.0264751308722E+00
2000005,1997-04-30,1.3136292010171E+00
2000005,1997-05-30,9.3506188874828E-01
2000005,1997-06-30,9.4265390439914E-01
2000005,1997-07-31,2.4703162356227E+00
2000005,1997-08-29,-8.0124204062266E-01
2000005,1997-09-30,1.3333212627862E+00
2000005,1997-10-31,1.2638247313515E+00
2000005,1997-11-28,1.1434534566447E-01
2000005,1997-12-31,9.7773932466530E-01
2000005,1998-01-30,1.7999954578341E+00
2000005,1998-02-27,-4.7791390811095E-01
2000005,1998-03-31,2.4548578910043E-01
2000005,1998-04-30,4.8280519251448E-01
2000005,1998-05-29,5.8104428421708E-01
2000005,1998-06-30,7.2607235301367E-01
2000005,1998-07-31,3.7474155394530E-01
2000005,1998-08-31,2.8682131640031E+00
2000005,1998-09-30,2.6988111147708E+00
2000005,1998-10-30,-1.7448811699057E-02
2000005,1998-11-30,-4.5187557452119E-01
2000005,1998-12-31,1.7682879656951E-01
2000005,1999-01-29,6.4712269957021E-01
2000005,1999-02-26,-2.5960977374900E+00
2000005,1999-03-31,8.9038005841169E-01
2000005,1999-04-30,2.3028730429108E-01
2000005,1999-05-28,-1.3214895408554E+00
2000005,1999-06-30,3.1983383272578E-01
2000005,1999-07-30,3.5181428009418E-02
2000005,1999-08-31,1.9257657771585E-01
2000005,1999-09-30,9.7427408054492E-01
2000005,1999-10-29,-1.1263166397661E-01
2000005,1999-11-30,-9.0516793142140E-02
2000005,1999-12-31,-4.8544233236413E-01
2000005,2000-01-31,-5.5871411747738E-01
2000005,2000-02-29,9.1689059058535E-01
2000005,2000-03-31,1.7634718328443E+00
2000005,2000-04-28,-4.2744280047986E-01
2000005,2000-05-31,4.9029636042434E-01
2000005,2000-06-30,1.8500818474452E+00
2000005,2000-07-31,7.2001035520510E-01
2000005,2000-08-31,1.3303604209975E+00
2000005,2000-09-29,1.0004463759747E+00
2000005,2000-10-31,8.0944546919920E-01
2000005,2000-11-30,1.6326575628330E+00
2000005,2000-12-29,2.3354521535118E+00
2000005,2001-01-31,1.3509711019702E+00
2000005,2001-02-28,1.1309793195233E+00
2000005,2001-03-30,8.2589073540744E-01
2000005,2001-04-30,-8.2365612184311E-01
2000005,2001-05-31,2.0107721642895E-01
2000005,2001-06-29,2.2296958899479E-01
2000005,2001-07-31,2.2406176052217E+00
2000005,2001-08-31,1.1975840340203E+00
2000005,2001-09-28,2.3823041844318E+00
2000005,2001-10-31,2.0707954715429E+00
2000005,2001-11-30,-1.8299018569860E+00
2000005,2001-12-31,-9.0273200029297E-01
2000005,2002-01-31,3.9234526383216E-01
2000005,2002-02-28,1.1665378727631E+00
2000005,2002-03-28,-2.3253306697425E+00
2000005,2002-04-30,2.3723441487709E+00
2000005,2002-05-31,1.0846776398379E+00
2000005,2002-06-28,1.6331836299678E+00
2000005,2002-07-31,2.8036803345308E+00
2000005,2002-08-30,1.6824883235811E+00
2000005,2002-09-30,3.0205819304742E+00
2000005,2002-10-31,-3.4776788312672E-01
2000005,2002-11-29,-1.7076653740671E+00
2000005,2002-12-31,2.8047779702745E+00
2000005,2003-01-31,-6.1672550097861E-01
2000005,2003-02-28,1.6693283582973E+00
2000005,2003-03-31,1.9803352707836E-03
2000005,2003-04-30,1.7373524035742E-01
2000005,2003-05-30,2.5214723040185E+00
2000005,2003-06-30,-2.7912546557600E-01
2000005,2003-07-31,-3.0689671411248E+00
2000005,2003-08-29,-2.6242735821019E-01
2000005,2003-09-30,3.3421030995643E+00
2000005,2003-10-31,-1.4592985793624E+00
2000005,2003-11-28,-6.8058136772834E-02
2000005,2003-12-31,1.0045695920858E+00
2000005,2004-01-30,5.5838505411320E-01
2000005,2004-02-27,1.2425116485467E+00
2000005,2004-03-31,1.1274290886629E+00
2000005,2004-04-30,-3.3809432858627E+00
2000005,2004-05-28,-4.9272363092595E-01
2000005,2004-06-30,5.5701013318738E-01
2000005,2004-07-30,7.6032779867291E-01
2000005,2004-08-31,2.0377286642438E+00
2000005,2004-09-30,5.9801748144032E-02
2000005,2004-10-29,6.9106552842081E-01
2000005,2004-11-30,-1.4842866108519E+00
2000005,2004-12-31,7.4899719569772E-01
2000005,2005-01-31,4.1105865219738E-02
2000005,2005-02-28,-1.0544592045499E+00
2000005,2005-03-31,-2.8613768436406E-01
2000005,2005-04-29,1.5348772064073E+00
2000005,2005-05-31,1.0154468432885E+00
2000005,2005-06-30,4.5727346227999E-01
2000005,2005-07-29,-1.5060338863429E+00
2000005,2005-08-31,1.5683473699677E+00
2000005,2005-09-30,-1.2072434607646E+00
2000005,2005-10-31,-8.7429816867202E-01
2000005,2005-11-30,4.3140190923443E-01
2000005,2005-12-30,5.8060578382425E-01
2000005,2006-01-31,-2.2606701688700E-01
2000005,2006-02-28,-1.7119431781785E-01
2000005,2006-03-31,-6.1585388738575E-01
2000005,2006-04-28,-1.2915267370009E-01
2000005,2006-05-31,-1.8101764581788E-01
2000005,2006-06-30,9.5567154304187E-02
2000005,2006-07-31,1.3136269462635E+00
2000005,2006-08-31,1.3386395629563E+00
2000005,2006-09-29,7.9462092106426E-01
2000005,2006-10-31,3.9901293625615E-01
2000005,2006-11-30,8.5743824774590E-01
2000005,2006-12-29,-7.4898605135512E-01
2000005,2007-01-31,-7.6349502240923E-02
2000005,2007-02-28,1.5507825402852E+00
2000005,2007-03-30,3.0534196270973E-01
2000005,2007-04-30,4.3869776033249E-01
2000005,2007-05-31,-1.1059037041317E+00
2000005,2007-06-29,7.9852953916010E-02
2000005,2007-07-31,1.8826920020117E+00
2000005,2007-08-31,1.7402654380460E+00
2000005,2007-09-28,4.2939998911381E-01
2000005,2007-10-31,7.2963606023551E-01
2000005,2007-11-30,3.7482728674487E+00
2000005,2007-12-31,6.7152626129043E-02
2000005,2008-01-31,3.3950981936568E+00
2000005,2008-02-29,1.4841403180995E+00
2000005,2008-03-31,4.5228388273476E-01
2000005,2008-04-30,-2.3901911287415E+00
2000005,2008-05-30,-1.5238544596394E+00
2000005,2008-06-30,7.0278882089308E-01
2000005,2008-07-31,7.2486427021851E-01
2000005,2008-08-29,8.8639443807685E-01
2000005,2008-09-30,9.1989101099239E-01
2000005,2008-10-31,1.0844389617583E+00
2000005,2008-11-28,4.5232542687588E+00
2000005,2008-12-31,2.3039130181987E+00
2000005,2009-01-30,-1.6890792595266E+00
2000005,2009-02-27,-5.0358524875310E-01
2000005,2009-03-31,1.8724027603727E+00
2000005,2009-04-30,-1.6750298009068E+00
2000005,2009-05-29,-1.3248392477691E+00
2000005,2009-06-30,-7.3114149530270E-01
2000005,2009-07-31,6.0349887440168E-01
2000005,2009-08-31,9.5169678186326E-01
2000005,2009-09-30,6.4634492860517E-01
2000005,2009-10-30,3.6206336262132E-01
2000005,2009-11-30,1.8421077990983E+00
2000005,2009-12-31,-2.7479141446446E+00
2000005,2010-01-29,1.8563822585774E+00
2000005,2010-02-26,4.4940363895965E-01
2000005,2010-03-31,-7.7266093999180E-01
2000005,2010-04-30,9.0752199385069E-01
2000005,2010-05-28,1.5079380878302E+00
2000005,2010-06-30,1.8376651003925E+00
2000005,2010-07-30,1.1015983536285E+00
2000005,2010-08-31,1.3728354178203E+00
2000005,2010-09-30,5.2364631350137E-01
2000005,2010-10-29,6.2568808397072E-01
2000005,2010-11-30,-1.2155411368089E+00
2000005,2010-12-31,-2.2323341625029E+00
2000005,2011-01-31,6.7016038434878E-01
2000005,2011-02-28,-5.9201996333871E-01
2000005,2011-03-31,-2.3835142648823E-01
2000005,2011-04-29,1.7115476704495E+00
2000005,2011-05-31,1.6184154487000E+00
2000005,2011-06-30,6.0812420639603E-02
2000005,2011-07-29,2.1177004666073E+00
2000005,2011-08-31,2.0564009406378E+00
2000005,2011-09-30,2.4217871015365E-01
2000005,2011-10-31,6.7663104492456E-02
2000005,2011-11-30,2.6225499631933E-01
2000005,2011-12-30,6.5181376232338E-01
2000005,2012-01-31,7.9731088782381E-01
2000005,2012-02-29,-5.7205322787843E-01
2000005,2012-03-30,-7.1085458454209E-01
2000005,2012-04-30,1.2062161189854E+00
2000005,2012-05-31,8.3904275112481E-01
2000005,2012-06-29,-1.3851734159079E-01
2000005,2012-07-31,8.2209255628264E-01
2000005,2012-08-31,1.0735739069210E-01
2000005,2012-09-28,2.4527956486193E-02
2000005,2012-10-31,-3.6511188400275E-01
2000005,2012-11-30,7.1812351819063E-01
