This file was created by CMPT_ME_BEME_RETS using the 202006 CRSP database.
It contains value- and equal-weighted returns for the intersections of  2
ME portfolios and  3 CF/P portfolios.   

The portfolios are constructed at the end of Jun.  ME is market cap at the end
of Jun.  CF/P is cashflow (earnings before extraordinary plus deferred tax income statement plus common equitys
 share of depreciation) at the last fiscal year end of the prior calendar year divided by ME at the end of December of the prior year.  Firms with negative or zero
CF/P are not included in any portfolio.
199804   2.37   2.30   3.21   1.13   0.38  -0.43
199805  -5.07  -3.14  -3.47  -5.01  -3.46  -3.00
199806  -2.34  -2.37  -2.48   1.77  -0.89  -1.01
199807  -6.47  -6.26  -6.45  -4.56  -5.40  -6.34
199808 -19.99 -17.51 -17.48 -19.60 -15.61 -14.25
199809   5.63   1.88   1.95   7.25   4.66   5.65
199810   3.23   3.18   3.18   8.57   8.33   4.72
199811   6.34   6.28   5.97   5.80   4.66   2.18
199812   2.57   2.73   0.93   7.70   4.00   1.23
199901   5.34   2.64   6.14  -0.59  -2.50  -2.98
199902  -6.44  -5.08  -5.40  -5.32  -3.21  -2.75
199903  -3.01  -4.60  -1.92   1.37   1.78   3.41
199904   6.83   8.92   9.99   6.84   8.98  12.50
199905   4.45   3.77   3.88   2.12   1.41   1.44
199906   4.63   4.36   3.68   4.74   3.54   0.37
199907  -0.23   0.87   1.52  -3.11  -1.95  -2.12
199908  -4.08  -3.22  -2.74  -2.53  -5.07  -4.19
199909  -1.76  -2.48  -3.49  -1.37  -3.09  -4.79
199910  -1.17  -1.59  -2.99   5.51   1.40   2.63
199911   9.62   5.57   5.40   4.79  -1.00  -0.45
199912   8.30   2.84   3.36   7.35   1.90   3.16
200001   4.77   1.94   3.32  -5.07  -5.56  -6.96
200002  12.31   5.32   7.86   4.84  -6.33  -6.16
200003  -1.38   0.95   1.35   9.52  13.30  14.61
200004  -9.59  -2.98  -3.67  -3.31   0.91   2.41
200005  -6.60  -3.34  -4.36  -0.65   0.79  -0.61
200006   7.51   5.45   3.98   3.10  -2.98  -4.62
200007  -2.68   1.44   0.71  -3.19   3.01   3.60
200008   7.22   4.31   4.53   9.89   6.67   6.54
200009  -3.76  -0.64  -1.41  -4.31   0.61   0.20
200010  -5.36  -2.33  -4.62  -3.25   2.67   0.63
200011 -11.81  -3.93  -5.34 -11.44  -0.93  -1.19
200012  -1.51   3.65   1.81   4.98  10.16  11.86
200101  25.99  12.63  18.44  11.03   2.11   1.39
200102  -6.53  -0.83  -0.30 -12.11  -1.00   1.75
200103  -5.28  -1.16  -2.58  -9.44  -2.49  -3.78
200104   6.91   4.02   3.91  14.98   6.24   6.76
200105   6.58   7.08   9.06   1.71   3.32   1.23
200106   3.72   4.03   2.45   0.51  -0.62  -2.53
200107  -2.78   0.26   1.42  -3.13  -0.05   1.22
200108  -2.90  -0.48  -0.57  -6.79  -1.99  -3.65
200109 -12.01  -8.16 -12.56 -13.11 -10.22 -16.33
200110   8.43   3.94   4.92   8.75   3.33   4.99
200111   8.10   4.59   6.79   9.90   7.77   9.84
200112   6.80   5.29   6.67   4.29   4.65   6.39
200201   0.42   2.68   4.95  -1.68   0.49   0.02
200202  -4.66  -0.43  -0.40  -4.07   0.92   0.21
200203   8.72   7.61  10.14   7.43   6.17   8.58
200204   0.15   4.67   5.43  -4.05  -0.39  -3.80
200205  -3.62  -0.52  -0.26  -2.86  -1.11  -0.95
200206  -7.07  -1.93  -3.72 -10.28  -6.64  -7.61
200207 -13.57  -9.38 -11.65  -8.63  -8.83 -11.84
200208   0.48   0.53   0.17  -0.27   1.55   1.83
200209  -7.35  -4.35  -6.04  -9.32  -9.07  -9.69
200210   6.05   2.02   1.03   8.75   2.96   2.46
200211  10.97   6.23   7.25   8.47   5.73   7.56
200212  -4.64  -1.16  -1.19  -6.42  -2.64  -0.65
200301  -0.31   0.13  -0.57  -2.03  -2.84  -3.95
200302  -3.19  -1.88  -2.47  -2.13  -2.65  -3.10
200303   0.36   1.14  -0.33   0.54   0.99   1.92
200304   9.86   7.27   6.87   9.22   7.79   9.37
200305  12.61   6.70   9.51   8.86   7.88   9.26
200306   4.25   3.20   6.04   1.57   0.86  -0.07
200307   7.70   6.19   6.47   4.06   2.69   0.86
200308   5.33   3.40   4.29   4.64   3.07   3.79
200309   0.19   1.02   1.52  -1.97  -1.78   0.01
200310   8.25   6.94   8.62   7.57   7.03   7.18
200311   4.53   3.97   4.23   1.90   2.78   3.73
200312   2.51   3.04   4.95   2.99   3.17   4.05
200401   4.98   3.33   5.63   2.09   1.85   0.51
200402   1.29   1.82   1.95   1.79   3.03   3.33
200403   0.46   0.77   2.08  -0.35  -0.24   0.61
200404  -3.41  -1.92  -1.62  -2.26  -2.33  -2.14
200405   0.61  -0.03  -0.38   1.79   1.85  -0.87
200406   3.54   3.62   3.98   1.93   2.13   3.70
200407  -6.68  -3.94  -3.96  -6.79  -3.61  -1.26
200408  -1.05  -0.66  -1.16  -2.01   0.68   0.35
200409   4.99   3.81   4.44   3.69   2.36   3.36
200410   2.41   2.03   1.43   3.48   1.11   1.63
200411   8.29   7.61   9.75   5.56   5.47   6.95
200412   5.68   3.92   4.43   4.32   3.95   3.02
200501  -3.83  -2.33  -0.96  -3.46  -1.53  -0.75
200502   0.88   0.77   2.36   1.85   1.91   4.29
200503  -2.58  -1.90  -0.91  -1.90  -0.24  -0.85
200504  -5.55  -4.46  -5.98  -3.88  -3.03  -3.52
200505   5.57   4.46   4.69   6.00   3.89   5.18
200506   3.00   3.45   4.54   0.57   1.74   4.34
200507   6.58   5.87   7.06   5.54   4.50   5.34
200508  -1.54  -0.87  -0.56  -1.16  -1.45  -0.44
200509   0.44  -0.15   1.77   0.57  -0.29   2.96
200510  -2.96  -1.85  -3.33  -1.11  -1.91  -4.75
200511   4.53   3.35   3.19   5.30   4.15   3.35
200512   0.11   0.84   0.39   0.40   0.73   0.92
200601   6.87   7.07   8.52   4.80   3.10   5.17
200602   0.01   0.76  -0.46   0.48   0.29  -1.50
200603   4.00   4.18   5.12   2.68   1.72   1.12
200604   0.19   1.24   1.96   0.47   0.84   2.04
200605  -4.69  -3.92  -3.13  -4.19  -2.19  -3.33
200606  -0.42  -0.33   0.23  -0.91  -0.94   0.60
200607  -3.32  -1.83  -2.45  -3.90  -1.81  -0.85
200608   2.67   1.97   0.46   3.23   1.62   0.01
200609   0.95   1.32   1.45   2.37   2.41   0.27
200610   4.52   4.73   5.23   3.73   3.48   4.34
200611   2.37   2.17   2.63   2.60   2.60   3.82
200612   0.84   1.59   2.96  -0.10   1.24  -0.38
200701   1.65   1.02   2.16   3.04   2.32   3.44
200702  -0.14  -0.17   0.00  -0.38   0.19  -0.11
200703   0.16   0.67   0.53   1.03   0.61   1.85
200704   1.00   1.07   2.69   4.28   3.49   4.83
200705   3.03   3.01   2.56   4.36   3.50   3.97
200706  -0.02  -0.43  -0.35  -1.10  -1.80  -2.76
200707  -4.88  -5.25  -6.34  -2.40  -4.45  -5.35
200708   0.34   0.21  -3.65   1.27   0.42  -2.17
200709   1.54  -0.30   0.34   3.72   1.62   3.01
200710   1.15   0.09   0.55   3.33   0.74   1.38
200711  -7.78  -7.12  -8.84  -5.32  -4.72  -5.82
200712  -0.85  -1.46  -1.00  -1.86  -2.38   0.53
200801  -5.42  -3.91  -3.91  -7.09  -3.06  -4.83
200802  -4.58  -2.32  -0.67  -2.89  -4.39  -0.34
200803  -0.67  -0.64  -1.31  -1.27  -2.69  -3.12
200804   1.51   1.44   2.06   6.18   5.12   6.23
200805   2.70   2.17   4.98   3.85   1.42   5.10
200806 -10.68 -10.13  -7.49 -10.68 -11.49  -7.90
200807   1.19   3.57   2.85  -0.32  -0.99  -3.92
200808   3.81   4.08   3.63   1.39   2.01   1.33
200809  -8.88  -5.43 -10.85 -12.33 -11.61 -12.24
200810 -19.94 -17.36 -23.07 -20.19 -20.28 -22.54
200811 -13.56 -12.70 -17.46  -9.67  -9.94 -10.71
200812   2.63   2.90   5.51   2.72   5.26   5.60
200901  -6.11 -10.85  -7.33  -5.87  -7.62  -7.90
200902 -10.22 -12.66 -14.48  -8.73 -11.15 -16.51
200903  11.08  10.40  14.65  11.10   9.38   9.45
200904  20.16  19.19  26.11  17.71  18.87  24.27
200905   6.54   6.02  11.22   6.64   5.82   9.49
200906   4.47   1.16   1.45   0.15  -0.49  -2.57
200907   7.59   7.63  10.70   6.76   8.77  10.05
200908   0.73   2.97   5.32   1.60   3.69   2.78
200909   3.90   4.68   8.51   5.12   4.75   7.81
200910  -4.93  -5.43  -5.26  -3.65  -2.99  -2.66
200911   0.51   1.58   1.10   4.00   5.15   4.90
200912   6.57   5.94   6.97   4.62   4.89   6.20
201001  -1.54  -2.20  -0.77  -2.71  -4.04  -4.68
201002   3.01   3.54   4.96   3.20   3.99   5.71
201003   6.84   6.83   8.26   6.54   6.71   7.36
201004   6.05   6.45   8.67   2.81   2.75   3.24
201005  -6.88  -6.36  -8.61  -7.02  -6.25  -9.33
201006  -5.62  -6.56  -8.58  -4.94  -5.46  -7.92
201007   4.97   5.41   5.94   7.38   6.47   7.67
201008  -6.74  -6.83  -7.84  -5.31  -4.43  -4.16
201009  11.01   9.53   9.82  11.74  10.18   8.82
201010   4.61   4.71   4.47   3.84   3.54   3.58
201011   3.51   2.20   2.97   3.01   1.58  -0.17
201012   8.13   6.23   7.88   7.58   5.74   5.47
201101   0.04  -0.47   1.05   2.17   1.68   2.50
201102   4.05   3.63   4.62   4.05   4.26   3.41
201103   1.63   1.04   0.98   1.83   1.84   1.93
201104   1.20   0.95   1.49   3.70   2.92   3.05
201105  -1.37  -2.79  -1.87  -1.32  -0.97  -0.02
201106  -1.49  -1.94  -1.43  -2.09  -1.24  -1.64
201107  -3.22  -1.82  -0.69  -3.87  -3.12  -3.29
201108  -9.38  -7.25  -9.54  -7.59  -6.38  -7.20
201109 -10.08  -8.96 -11.18 -10.30  -9.64 -10.29
201110  13.09  12.27  11.00  15.20  13.48  13.91
201111  -1.60  -0.24  -1.16  -1.36   0.36  -0.08
201112   0.40   1.12   0.40  -1.67   0.23  -0.12
201201   8.09   7.51   8.94   8.60   5.95   3.82
201202   2.99   2.10   3.00   5.29   3.64   4.21
201203   3.32   2.54   2.35   2.13   1.61  -0.26
201204  -1.05  -1.12  -1.73  -1.95  -0.59  -0.55
201205  -6.91  -5.23  -7.43  -8.31  -7.74  -7.08
201206   4.86   4.02   4.10   1.58   2.57   3.11
201207  -1.55  -0.61  -1.86  -1.15   0.70  -0.17
201208   3.36   2.29   1.57   4.09   2.40   3.29
201209   3.48   3.48   3.24   2.43   1.81   2.22
201210  -2.06  -1.92   0.93  -2.25  -0.11  -0.29
201211  -0.39   0.12  -0.11   2.44   1.22   0.59
201212   3.09   3.05   1.82   2.27   1.56   2.77
201301   6.16   6.14   7.71   6.51   6.54   7.68
201302   1.25   1.14   0.82   0.43   1.60   1.23
201303   4.63   4.70   3.98   3.84   4.43   4.98
201304  -0.32  -0.73  -0.62   0.19   0.71   1.11
201305   4.57   4.78   4.67   2.75   2.78   3.21
201306   1.19   0.77   0.11  -1.20  -1.32  -1.53
201307   6.34   7.22   6.81   6.05   6.03   6.95
201308  -0.78  -2.98  -2.53  -2.12  -2.90  -3.26
201309   5.45   5.77   6.34   5.23   4.05   4.30
201310   2.55   3.65   3.89   2.75   3.88   5.36
201311   4.66   4.88   4.35   1.87   2.20   2.44
201312   1.52   2.10   1.95   3.32   2.97   2.41
201401  -1.73  -3.36  -2.33  -2.09  -3.96  -3.01
201402   2.48   3.59   4.54   5.36   4.78   5.43
201403  -0.27   1.44   1.27  -1.63   1.10   2.13
201404  -3.99  -2.97  -2.35  -2.23  -0.52   1.17
201405  -0.69   0.14  -0.11   1.72   1.69   1.71
201406   4.56   3.90   3.29   3.63   2.79   3.58
201407  -4.98  -4.57  -4.60  -3.29  -3.29  -2.95
201408   4.14   4.39   3.23   4.70   4.27   4.31
201409  -4.20  -4.26  -5.19  -2.83  -3.13  -5.00
201410   4.91   5.83   3.51   3.11   3.09   1.00
201411  -0.29  -1.19  -0.56   2.45   2.44  -0.34
201412   3.14   3.03   1.23   0.28   0.07   0.30
201501  -4.72  -4.51  -2.81  -2.05  -3.28  -3.49
201502   5.24   4.74   5.83   8.03   6.83   5.35
201503   1.08   1.55   1.04  -0.31  -0.06  -1.48
201504  -1.08  -0.55   0.98   0.15  -0.57   2.01
201505   0.82   0.45  -1.20   1.64   0.71  -0.75
201506   1.26   1.86  -0.64  -0.43  -2.02  -3.48
201507  -1.84  -1.85  -6.23   1.14   0.95  -2.52
201508  -4.87  -3.34  -3.32  -6.14  -5.28  -4.68
201509  -3.74  -2.59  -6.85  -4.15  -3.96  -5.02
201510   5.63   3.91   7.67   6.01   6.55   7.47
201511   2.87   2.75   0.30   1.23   0.28  -1.26
201512  -3.45  -3.58  -6.12  -2.81  -3.46  -6.64
201601  -7.81  -5.97  -8.84  -7.50  -6.05  -5.54
201602   0.42   0.82   0.60   1.07   2.11  -0.48
201603   6.74   7.08   9.50   7.12   7.86  12.58
201604   2.55   3.00   5.84   1.14   1.49   5.06
201605   0.44   0.53  -1.88   2.54   1.48  -0.12
201606  -0.13  -0.05   1.00  -1.06  -1.46  -0.21
201607   5.47   4.77   7.37   3.98   3.90   4.70
201608   2.14   2.55   2.12   0.20   0.62   1.07
201609   1.82   1.57   1.19  -0.06  -0.35   0.41
201610  -3.82  -2.03  -4.86  -3.00  -1.97  -0.62
201611   9.72  12.55  12.65   3.79   8.19   7.22
201612   3.64   5.66   4.17   0.90   1.35   1.70
201701  -0.01  -1.55  -0.02   3.08   1.51   1.96
201702   1.22   0.59  -0.28   3.68   2.68   2.38
201703  -0.06   0.72   0.08   0.98  -0.35  -1.08
201704   2.45   1.46   1.45   1.73   1.11   0.04
201705  -0.64  -2.96  -1.94   2.35  -0.24  -1.83
201706   3.01   3.35   3.56   0.65   1.90   1.84
201707   0.04  -0.19   0.26   1.97   0.66   1.54
201708  -1.83  -2.83  -2.68  -0.95  -0.63  -0.67
201709   7.24   7.50   6.46   3.33   3.92   2.14
201710   0.52   1.08   0.26   2.42   1.66   1.25
201711   1.41   2.56   4.41   3.11   4.25   4.06
201712  -0.57  -0.44   0.82   0.37   0.93   0.58
201801   2.17   1.71   0.99   5.08   4.48   2.40
201802  -2.97  -3.95  -4.21  -3.09  -4.20  -5.30
201803   2.46   2.11   2.19   0.05  -1.60  -0.99
201804   1.49   1.50  -0.03   0.49  -0.78  -1.30
201805   5.43   5.91   5.18   3.15   1.65   0.39
201806   1.26   1.91   1.90   0.98   0.08   0.54
201807   1.61   1.41   0.87   2.88   2.81   2.59
201808   4.18   1.58   2.27   5.38   1.61   0.71
201809  -2.33  -2.88  -2.62  -0.14  -1.27  -1.01
201810 -10.41  -8.54  -9.10  -9.57  -8.13  -6.12
201811   0.30   0.46  -2.01   3.05   1.99   1.86
201812 -11.54 -11.05 -12.86  -9.48 -10.96 -11.92
201901  11.22   9.34  13.30  10.03  10.40  10.74
201902   5.14   4.67   4.06   6.00   4.31   0.98
201903  -3.07  -3.74  -4.01   0.85  -0.81  -1.31
201904   3.14   3.10   3.72   4.78   4.71   3.35
201905  -6.91  -7.62 -11.17  -6.64  -8.32  -9.16
201906   6.51   6.22   5.91   7.77   7.66   8.07
201907   0.63   0.02  -1.60   1.40   1.57   0.94
201908  -5.14  -5.52  -7.88  -2.65  -3.06  -8.11
201909   2.48   5.64   6.61   0.22   3.49   5.33
201910   1.08   1.70   0.30   0.93   0.93   1.62
201911   3.29   2.62   2.18   4.81   2.71   3.29
201912   3.43   3.50   5.77   2.03   2.65   3.50
202001  -2.96  -4.95  -8.20   0.13  -2.09  -5.53
202002  -7.93  -8.78 -11.26  -7.80  -9.38 -12.44
202003 -20.93 -24.07 -32.25 -14.79 -20.33 -30.65
202004  14.81  13.43  28.71  15.38  14.19  20.01
202005   4.38   2.27   4.97   7.82   4.52   4.13
202006   5.16   3.10   8.03   0.80   0.66   4.04


  Value Weight Average Returns -- Annual
             Small                 Big         
        Low     2    High    Low     2    High 
  1952   0.86  -0.74   1.43   5.08   9.46   3.31
  1953  -8.77  -4.82  -6.15  -0.63  -5.61  -5.00
  1954  48.46  46.19  60.80  34.02  44.27  66.09
  1955  15.74  16.47  18.34  18.10  24.32  29.26
  1956   2.22   7.12   9.38   0.27   2.23  22.82
  1957 -10.57 -16.30 -17.08  -9.11 -11.96 -22.14
  1958  59.75  56.11  63.70  35.45  39.63  44.76
  1959  21.66  20.05  19.57  14.30   4.38  10.71
  1960  -1.40  -8.61  -7.26  -7.76   6.98  -2.25
  1961  26.77  26.15  30.69  21.01  25.88  23.06
  1962 -24.09 -19.30 -11.88 -18.19  -8.13  -5.71
  1963   6.88  16.29  19.13  17.28  15.51  21.68
  1964   7.21  14.67  17.34   8.36  18.28  18.50
  1965  38.22  34.50  36.93  11.42   6.31  18.00
  1966  -1.18 -13.20  -9.50 -11.01 -14.16  -9.02
  1967  94.17  61.25  64.00  26.80  12.71  24.64
  1968  27.39  31.49  45.03   1.10   6.07  18.49
  1969 -25.02 -25.88 -26.32   4.82 -17.00 -21.11
  1970 -24.82  -7.11   2.50  -9.64  -1.84   8.24
  1971  27.73  15.71  15.13  21.91   6.88   1.64
  1972   0.55   5.02   5.13  19.43   7.19  11.26
  1973 -44.82 -35.15 -30.65 -21.79 -19.36 -12.46
  1974 -35.17 -27.31 -23.74 -32.65 -26.40 -32.43
  1975  53.49  51.83  54.40  28.52  33.19  44.27
  1976  33.70  43.40  50.11  10.73  26.83  41.85
  1977  13.11  13.02  20.90 -13.15  -9.03  -4.86
  1978  16.98  13.55  17.25   3.58  -1.17   0.50
  1979  42.24  28.90  38.93   5.62  20.26  16.95
  1980  45.92  23.55  24.32  28.91  28.55  22.02
  1981 -10.24  10.32  12.31  -9.95  -8.62  -8.98
  1982  16.68  27.08  33.18  18.60  17.30   6.67
  1983  23.02  34.75  38.80   9.40  17.79  18.86
  1984 -14.86   3.72   6.41  -7.63  -0.09  11.35
  1985  25.25  36.69  32.11  28.95  29.36  24.31
  1986   2.32  10.20  16.14  21.36   7.99  15.72
  1987 -10.61  -6.47  -8.47   6.49   0.30  -4.36
  1988  16.57  23.12  27.39   8.52  12.91  15.13
  1989  15.82  15.64  18.53  31.83  20.92  26.03
  1990 -17.89 -19.25 -24.02   0.23  -5.90 -15.00
  1991  50.31  40.41  38.98  40.50  23.12  22.01
  1992   9.54  19.70  25.92  -0.58   8.57  13.45
  1993  10.06  20.04  20.80   3.55   4.41  11.04
  1994  -1.00  -0.37  -5.88   1.53  -1.90  -7.50
  1995  29.56  25.42  24.88  32.13  34.51  38.57
  1996  15.05  21.32  25.21  17.63  23.57  18.32
  1997  17.41  38.69  28.60  30.65  28.77  33.11
  1998  -1.76  -5.20  -5.10  34.88  17.85  11.94
  1999  28.67   7.19   6.79  25.58   4.40   5.22
  2000  -8.64  27.33  12.06 -10.83  11.67   7.51
  2001  11.81  17.06  21.57 -14.91  -2.15  -0.28
  2002 -23.24  -4.77  -5.43 -22.89 -19.50 -22.90
  2003  50.33  38.25  45.06  27.27  26.14  20.26
  2004  15.36  23.87  25.60   5.42   9.60  14.79
  2005   3.18   6.42  10.72   3.21   2.57  12.35
  2006  13.08  19.19  23.03  10.38  12.92  19.76
  2007   3.07  -4.96  -9.08   9.79  -1.38   9.93
  2008 -37.45 -28.02 -25.41 -38.48 -39.58 -35.27
  2009  30.61  19.34  36.55  29.38  19.66  22.48
  2010  27.71  25.48  22.79  18.64  10.36  10.08
  2011  -7.79  -1.27  -1.75  -3.19   2.60   1.24
  2012  14.66  12.20  15.51  20.44  10.69  10.78
  2013  41.35  40.96  37.99  35.33  28.08  31.86
  2014   3.24   3.46   2.92   8.29  13.74   8.53
  2015  -2.78  -2.83 -14.64   9.08  -1.80 -10.98
  2016  21.57  30.58  26.16   3.17  12.52  20.76
  2017  15.12   8.69  14.64  25.86  18.99  17.38
  2018 -10.14 -11.43 -15.41   1.92 -10.54 -13.38
  2019  22.53  22.19  15.88  33.23  25.76  22.71


  Equal Weight Average Returns -- Annual
             Small                 Big         
        Low     2    High    Low     2    High 
  1952  -0.14  -0.60   2.10   1.83   6.99   5.41
  1953  -4.47  -5.94  -6.09  -1.77  -2.71  -7.08
  1954  46.59  43.97  60.37  32.91  38.25  73.66
  1955  16.96  14.63  20.86  13.83  14.27  25.85
  1956  -0.06   7.75   6.33   2.65   2.15  14.44
  1957 -12.54 -18.34 -17.88  -8.81 -11.21 -22.06
  1958  64.79  57.42  63.42  42.03  44.97  50.87
  1959  14.53  19.84  21.54  10.88   9.80  16.63
  1960  -4.04  -6.68  -6.31  -3.14   3.28  -2.81
  1961  33.82  28.16  32.00  20.20  27.25  26.72
  1962 -24.58 -18.11 -11.27 -21.76 -11.52 -10.44
  1963   6.20  14.82  15.30  11.24  11.43  24.54
  1964  11.32  14.81  20.71  10.81  14.24  20.55
  1965  40.60  40.25  42.45  15.96  16.86  29.40
  1966  -2.07 -12.83  -9.28  -7.47 -10.72  -8.71
  1967 125.26  82.32  88.75  26.93  24.70  36.00
  1968  39.78  39.17  58.00   7.24  14.88  24.00
  1969 -33.92 -30.26 -28.07  -7.87 -18.69 -24.31
  1970 -24.69 -10.25  -0.90 -14.71  -1.74   2.98
  1971  22.23  18.73  19.38  25.33   9.69   6.00
  1972  -2.19   2.68   4.96   8.66   5.27   9.33
  1973 -43.58 -39.45 -34.94 -35.64 -26.54 -16.26
  1974 -30.82 -21.88 -22.62 -33.06 -27.16 -29.45
  1975  78.69  67.88  70.21  39.48  46.34  51.82
  1976  41.40  46.87  57.04  17.23  33.08  49.18
  1977  20.51  20.90  27.31  -8.47  -3.24   2.83
  1978  25.60  23.20  27.45   4.94   0.74   7.11
  1979  46.31  34.53  35.79  20.68  19.45  27.10
  1980  54.77  29.54  29.90  39.95  18.63  20.87
  1981 -10.16  11.87  13.88  -4.40   0.98  -0.62
  1982  19.25  30.77  37.39  13.80  18.42  17.07
  1983  31.61  41.57  46.24  14.89  20.70  21.72
  1984 -19.42  -0.81   5.01 -11.73   1.57   7.61
  1985  19.95  33.63  28.37  25.56  32.50  27.67
  1986  -2.78   5.70  14.33  13.74  13.31  17.07
  1987 -16.83  -7.14  -4.82   1.22  -1.14  -6.91
  1988  20.35  27.96  28.72  12.18  18.23  19.04
  1989  11.01  12.81  14.40  24.97  21.96  19.56
  1990 -21.26 -20.59 -24.12  -7.07 -12.21 -17.11
  1991  56.24  45.81  47.07  38.46  33.83  29.37
  1992  14.88  22.23  33.86   9.43  14.23  18.26
  1993  15.30  22.83  27.52   9.68   8.98  13.16
  1994  -4.44   0.06  -1.34  -0.02  -2.90  -8.25
  1995  29.85  28.81  25.87  32.67  29.80  33.46
  1996  15.31  20.31  29.52  13.03  21.60  15.36
  1997  18.48  40.41  31.18  20.40  31.86  26.52
  1998  -5.60  -5.97  -5.34  12.65   4.70  -2.34
  1999  23.11  11.51  17.47  20.55   1.42   5.18
  2000 -13.02   9.60   3.23  -1.14  22.51  19.49
  2001  37.08  34.16  40.75   1.55  10.19   4.69
  2002 -15.69   4.87   3.77 -22.71 -11.64 -14.95
  2003  64.69  49.16  60.65  40.28  32.19  37.20
  2004  22.11  21.74  29.10  13.34  17.10  20.54
  2005   3.89   6.85  12.16   8.39   8.44  16.56
  2006  14.26  20.13  24.27  11.35  12.89  11.53
  2007  -5.19  -8.74 -11.44   9.86  -0.88   2.12
  2008 -43.26 -34.27 -40.57 -42.43 -42.59 -41.04
  2009  43.61  29.73  67.57  43.41  42.05  47.54
  2010  28.50  23.20  27.39  27.08  20.91  14.18
  2011  -8.34  -5.85  -7.89  -3.44   1.66   0.23
  2012  17.65  16.81  14.90  15.09  13.18  11.71
  2013  43.81  43.86  43.88  33.46  35.20  40.29
  2014   2.42   5.36   1.35   8.99   9.21   8.08
  2015  -3.49  -1.68 -11.82   1.47  -4.03 -14.40
  2016  21.92  33.59  30.48   8.69  17.60  27.59
  2017  13.21   9.21  12.70  25.12  18.70  12.75
  2018  -9.57 -10.64 -17.40  -2.60 -14.45 -17.61
  2019  22.45  20.18  15.67  32.40  28.00  18.83


  Number of Firms in Portfolios
               Small                 Big         
          Low     2    High    Low     2    High 
195107     25     40     47     73     90     51
195108     25     40     47     73     90     51
195109     25     40     47     73     90     51
195110     25     40     47     73     90     51
195111     25     40     47     73     90     51
195112     25     40     47     73     90     51
195201     25     40     47     73     90     51
195202     25     40     47     73     90     51
195203     25     40     47     73     90     51
195204     25     40     47     73     90     51
195205     25     40     47     73     90     51
195206     25     40     47     73     90     51
195207     17     52     68    114    124     63
195208     17     52     68    114    124     63
195209     17     52     68    114    124     63
195210     17     52     68    114    124     63
195211     17     52     68    114    124     63
195212     17     52     68    114    124     63
195301     17     52     68    114    124     63
195302     17     52     68    114    124     63
