This file was created by CMPT_EP_CFP_OP_INV_NI_AC_RETS using the 202006 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on NI.

The portfolios are constructed at the end of June. NI (net stock issues), the change in the natural 
log of the split-adjusted shares outstanding from the fiscal year-end in t-2 to t-1.

Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Value Weighted Returns -- Monthly
,< 0 ,ZERO,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
199601,   2283.96,    459.37,   1192.42,    907.73,   1030.86,   1009.01,    410.56,   1197.64,   1186.79,   1072.66,    736.11,   1113.89,    955.86,   1151.36,    898.80,    613.21,    281.73
199602,   2370.66,    468.25,   1205.77,    940.74,   1063.49,   1037.80,    411.14,   1248.40,   1160.00,   1108.88,    764.08,   1169.58,    967.12,   1186.91,    922.57,    620.50,    277.07
199603,   2421.64,    480.22,   1214.50,    959.13,   1089.17,   1065.77,    419.06,   1241.07,   1186.14,   1115.30,    793.94,   1233.47,    958.98,   1213.45,    951.15,    626.18,    286.43
199604,   2424.08,    489.06,   1237.24,    992.82,   1087.58,   1074.33,    424.45,   1248.46,   1225.25,   1172.14,    804.27,   1204.13,    983.09,   1218.62,    961.62,    628.23,    293.36
199605,   2451.09,    499.94,   1274.54,   1016.21,   1128.44,   1122.60,    444.08,   1279.19,   1269.58,   1190.08,    833.93,   1242.77,   1024.77,   1278.36,   1001.59,    654.38,    308.16
199606,   2553.51,    503.35,   1307.06,   1042.86,   1134.69,   1154.49,    455.96,   1299.53,   1315.20,   1225.82,    851.62,   1240.58,   1039.31,   1319.09,   1026.98,    665.76,    320.65
199607,   2131.29,    393.07,   1245.07,   1228.20,   1333.41,    812.43,    562.68,   1562.31,    942.63,   1389.26,   1096.13,   1440.98,   1230.67,    896.93,    742.00,    730.14,    470.51
199608,   2072.50,    376.47,   1179.97,   1163.31,   1255.47,    764.63,    513.39,   1477.79,    895.13,   1327.11,   1028.22,   1384.52,   1132.98,    859.53,    685.96,    675.31,    424.35
199609,   2137.15,    383.75,   1183.87,   1195.06,   1293.42,    798.75,    541.80,   1491.28,    887.89,   1346.11,   1069.78,   1420.42,   1172.92,    888.85,    724.78,    716.35,    445.60
199610,   2267.69,    392.37,   1249.10,   1258.88,   1354.11,    850.25,    573.34,   1595.34,    919.24,   1433.17,   1114.65,   1495.64,   1219.45,    948.28,    769.68,    744.23,    478.29
199611,   2366.99,    410.02,   1284.28,   1258.15,   1352.56,    854.13,    569.35,   1643.53,    942.13,   1442.93,   1104.43,   1505.96,   1205.77,    936.30,    786.83,    741.06,    473.78
199612,   2536.35,    429.84,   1367.81,   1342.35,   1461.59,    920.65,    606.42,   1763.43,    989.80,   1525.77,   1189.50,   1614.53,   1313.56,   1000.94,    855.13,    792.62,    502.47
199701,   2485.57,    442.61,   1337.62,   1351.07,   1485.41,    898.54,    591.61,   1724.89,    969.05,   1533.34,   1197.52,   1642.47,   1335.26,    976.75,    834.67,    764.03,    494.80
199702,   2667.70,    465.69,   1393.59,   1423.36,   1557.78,    956.26,    618.38,   1809.92,    996.05,   1581.00,   1289.42,   1746.58,   1376.24,   1030.09,    895.79,    806.41,    512.91
199703,   2719.90,    459.22,   1413.31,   1425.86,   1560.34,    943.16,    615.64,   1832.68,   1014.39,   1610.58,   1270.04,   1749.43,   1379.67,   1028.58,    873.45,    804.25,    509.19
199704,   2608.88,    467.75,   1380.68,   1380.98,   1474.02,    885.76,    575.53,   1794.85,    983.96,   1540.11,   1247.30,   1669.89,   1290.39,    972.27,    814.62,    750.10,    476.65
199705,   2781.21,    479.97,   1419.76,   1464.39,   1578.64,    926.23,    578.16,   1852.37,   1003.96,   1651.90,   1307.56,   1832.27,   1339.49,   1019.60,    849.54,    771.06,    468.81
199706,   2937.50,    510.26,   1504.62,   1551.76,   1689.41,   1022.42,    631.39,   1935.41,   1086.14,   1759.07,   1375.65,   1945.00,   1448.53,   1125.00,    937.95,    843.34,    511.60
199707,   2984.04,    737.48,   1222.64,   1292.52,   1508.33,    823.95,    546.77,   1078.89,   1337.38,   1375.29,   1215.45,   1921.56,   1191.79,    935.15,    717.03,    827.51,    405.17
199708,   3192.73,    834.60,   1308.18,   1414.54,   1601.37,    896.69,    593.33,   1140.08,   1443.43,   1502.02,   1333.40,   2098.51,   1223.54,   1018.93,    778.98,    906.63,    435.70
199709,   3027.46,    825.32,   1274.12,   1375.49,   1575.52,    877.50,    581.34,   1121.66,   1397.05,   1473.94,   1284.48,   2023.08,   1234.04,    989.54,    770.06,    871.01,    434.95
199710,   3225.36,    864.29,   1355.73,   1472.49,   1651.59,    931.72,    627.24,   1206.95,   1476.94,   1585.98,   1366.98,   2103.15,   1307.79,   1043.11,    823.49,    931.29,    474.93
199711,   3125.24,    801.36,   1300.85,   1432.53,   1619.33,    901.66,    613.21,   1185.93,   1393.46,   1536.78,   1334.72,   2072.81,   1273.23,   1018.78,    787.46,    917.02,    461.72
199712,   3339.80,    832.64,   1336.72,   1465.05,   1689.49,    919.44,    617.93,   1207.06,   1441.68,   1556.77,   1379.32,   2177.11,   1320.66,   1054.06,    788.74,    929.65,    462.64
199801,   3447.08,    822.63,   1339.66,   1508.57,   1708.49,    946.06,    631.76,   1219.42,   1437.45,   1623.56,   1400.46,   2160.40,   1366.93,   1081.51,    814.58,    950.89,    472.05
199802,   3453.30,    857.38,   1366.43,   1503.71,   1784.61,    943.93,    641.87,   1231.25,   1477.29,   1613.35,   1399.68,   2277.30,   1413.08,   1087.76,    804.64,    990.88,    466.71
199803,   3712.68,    940.42,   1447.07,   1631.04,   1950.60,   1040.89,    702.72,   1293.05,   1573.23,   1754.46,   1514.39,   2525.80,   1520.55,   1198.12,    888.05,   1081.84,    510.25
199804,   3940.36,    946.00,   1531.58,   1713.27,   2067.19,   1109.56,    727.74,   1392.67,   1645.11,   1813.32,   1619.71,   2743.42,   1567.64,   1288.75,    935.39,   1120.64,    526.89
199805,   3960.68,    985.78,   1551.43,   1726.87,   2117.64,   1135.91,    761.16,   1416.65,   1661.03,   1853.43,   1607.77,   2861.70,   1566.76,   1333.38,    944.03,   1178.90,    547.13
199806,   3936.58,    947.88,   1540.35,   1686.70,   2087.19,   1091.64,    722.10,   1377.83,   1673.56,   1796.75,   1582.52,   2774.78,   1572.75,   1282.80,    906.35,   1106.29,    525.17
199807,   3838.16,    244.27,   1639.67,   2255.71,   1157.55,   1038.57,    984.75,   1423.79,   1836.24,   1814.84,   2650.56,    953.42,   1340.24,    968.96,   1105.83,   1124.61,    883.93
199808,   3811.29,    223.43,   1615.99,   2254.46,   1142.34,   1012.30,    952.00,   1384.94,   1827.89,   1770.57,   2685.64,    928.39,   1332.36,    936.54,   1086.03,   1097.50,    846.94
199809,   3283.95,    200.57,   1423.72,   1937.89,    958.09,    805.56,    760.67,   1226.57,   1604.39,   1552.44,   2276.92,    770.83,   1123.91,    730.29,    878.11,    846.53,    697.81
199810,   3400.06,    206.29,   1564.02,   2113.26,   1047.54,    884.40,    813.55,   1326.73,   1780.60,   1712.79,   2463.81,    832.78,   1237.35,    807.35,    958.62,    880.33,    764.42
199811,   3694.02,    220.70,   1648.36,   2254.07,   1118.46,    950.71,    875.37,   1419.11,   1858.67,   1826.30,   2629.28,    894.46,   1314.86,    868.75,   1029.78,    950.39,    820.35
199812,   3946.05,    233.17,   1729.07,   2428.09,   1203.47,   1048.55,    942.33,   1510.45,   1927.59,   1940.03,   2858.32,    953.87,   1422.93,    966.89,   1126.55,   1017.34,    886.92
199901,   4100.10,    237.25,   1878.51,   2664.17,   1312.80,   1174.49,    979.54,   1695.68,   2043.64,   2013.38,   3238.84,   1030.56,   1560.67,   1075.19,   1268.90,   1042.45,    932.92
199902,   4180.15,    233.23,   1913.50,   2897.82,   1385.71,   1259.99,   1043.04,   1752.53,   2058.70,   2109.06,   3589.15,   1089.08,   1645.33,   1179.09,   1336.85,   1097.62,   1002.69
199903,   4069.28,    219.55,   1903.39,   2757.40,   1345.31,   1191.18,   1018.62,   1726.50,   2063.76,   2099.02,   3338.89,   1069.44,   1588.52,   1098.89,   1278.40,   1094.44,    963.34
199904,   4174.29,    220.28,   1911.79,   2947.85,   1434.35,   1314.28,   1041.27,   1657.05,   2142.52,   2132.61,   3657.82,   1142.42,   1688.99,   1204.27,   1417.95,   1138.98,    969.87
199905,   4427.37,    235.93,   1947.96,   2995.20,   1511.65,   1356.87,   1152.24,   1743.93,   2132.01,   2240.28,   3652.05,   1205.48,   1777.86,   1250.28,   1458.51,   1244.73,   1084.12
199906,   4337.56,    245.40,   1961.27,   2896.14,   1535.86,   1327.77,   1100.39,   1808.80,   2099.92,   2076.67,   3591.82,   1194.35,   1830.97,   1252.93,   1399.69,   1208.90,   1020.46
199907,   3204.05,    604.24,   2765.42,   1835.86,   2503.02,   1847.00,   1406.76,   2839.67,   2701.46,   1762.16,   1900.30,   1936.00,   3104.32,   1774.09,   1924.69,    782.79,   1969.32
199908,   3165.30,    582.48,   2717.56,   1751.66,   2530.57,   1771.41,   1319.46,   2805.85,   2641.61,   1664.08,   1828.08,   2056.48,   3021.47,   1731.86,   1813.65,    754.98,   1826.68
199909,   3179.45,    622.05,   2726.12,   1727.64,   2624.77,   1741.93,   1260.29,   2766.71,   2691.06,   1698.04,   1753.17,   2161.26,   3103.77,   1712.19,   1773.52,    725.46,   1737.72
199910,   3019.04,    607.82,   2642.19,   1680.10,   2596.22,   1785.08,   1220.53,   2538.69,   2731.38,   1625.46,   1727.77,   2135.57,   3077.31,   1743.59,   1829.29,    707.76,   1677.73
199911,   3197.51,    652.86,   2882.51,   1809.47,   2713.77,   1934.04,   1387.30,   2819.18,   2936.56,   1740.57,   1869.31,   2274.79,   3174.87,   1864.92,   2007.76,    775.08,   1933.56
199912,   3238.95,    621.98,   2868.32,   1862.35,   2834.49,   2168.02,   1421.74,   2808.77,   2918.82,   1849.15,   1873.63,   2390.56,   3301.03,   2113.30,   2225.92,    819.26,   1951.61
200001,   3406.44,    600.09,   3023.22,   1924.53,   3248.02,   2469.56,   1505.12,   2822.31,   3192.96,   1941.16,   1910.47,   2719.26,   3802.37,   2468.73,   2470.45,    917.91,   2027.54
200002,   3248.90,    648.43,   2862.26,   1918.60,   3119.00,   2355.66,   1482.80,   2777.29,   2934.24,   1907.45,   1928.04,   2835.94,   3410.49,   2394.13,   2314.71,    909.74,   1991.97
200003,   3143.09,    615.36,   2860.82,   1943.26,   3311.55,   2615.98,   1583.08,   2642.95,   3042.25,   1929.85,   1954.65,   3176.98,   3450.56,   2723.32,   2501.44,    996.74,   2105.19
200004,   3377.17,    682.54,   3118.48,   2152.11,   3661.19,   2808.64,   1627.67,   2905.42,   3294.95,   2035.85,   2250.73,   3450.21,   3879.18,   2933.71,   2675.66,    983.87,   2201.59
200005,   3375.23,    748.22,   3180.92,   2114.32,   3362.50,   2537.42,   1497.36,   2932.05,   3384.92,   2104.40,   2122.64,   3371.41,   3353.29,   2660.63,   2406.33,    896.84,   2029.00
200006,   3435.50,    782.92,   3178.97,   1915.65,   3155.18,   2300.34,   1470.94,   2881.64,   3426.58,   1681.43,   2113.55,   3132.85,   3178.41,   2396.50,   2198.43,    877.52,   1992.47
200007,   2926.79,    687.65,   1239.08,   3733.29,   1537.64,   3556.96,   2274.63,    722.23,   1690.00,   5349.25,   1939.97,   1291.20,   1731.86,   5444.85,   2083.40,   2829.50,   1930.99
200008,   2921.62,    661.24,   1297.23,   3747.66,   1496.14,   3464.55,   2188.01,    731.32,   1799.20,   5339.99,   1978.41,   1274.31,   1670.29,   5317.78,   2009.22,   2732.21,   1848.77
200009,   3095.78,    657.49,   1309.27,   4139.83,   1638.46,   3883.03,   2373.32,    785.75,   1781.11,   5953.79,   2089.60,   1341.69,   1875.53,   5775.02,   2397.53,   2947.87,   2015.00
200010,   3088.16,    681.06,   1382.99,   3684.13,   1590.23,   3598.60,   2280.16,    810.55,   1904.55,   5000.49,   2194.87,   1370.06,   1767.81,   5205.29,   2317.12,   2751.71,   1987.29
200011,   3150.87,    678.13,   1425.40,   3719.28,   1559.92,   3466.69,   2135.35,    774.00,   2020.54,   5089.28,   2190.52,   1375.43,   1707.28,   5168.22,   2113.75,   2541.29,   1882.51
200012,   3089.31,    640.47,   1367.39,   3399.64,   1432.79,   2864.01,   1816.22,    732.37,   1952.44,   4580.05,   2081.25,   1320.77,   1521.85,   4398.87,   1634.23,   2182.11,   1588.34
200101,   3250.39,    671.03,   1475.06,   3337.18,   1503.86,   2718.49,   1832.50,    811.06,   2070.49,   4310.94,   2243.30,   1398.13,   1589.17,   4098.67,   1598.17,   2219.32,   1589.62
200102,   3292.72,    664.66,   1463.62,   3529.43,   1545.38,   2933.86,   1946.14,    837.27,   2018.73,   4559.21,   2361.74,   1423.60,   1643.81,   4468.61,   1684.66,   2430.99,   1639.72
200103,   3164.32,    630.60,   1432.40,   3392.21,   1445.84,   2404.40,   1664.77,    812.28,   1978.35,   4325.41,   2328.10,   1377.32,   1500.73,   3688.11,   1352.08,   2060.47,   1416.42
200104,   3055.25,    600.33,   1358.82,   3210.21,   1377.11,   2145.87,   1554.42,    814.09,   1835.46,   4021.29,   2288.52,   1342.12,   1404.80,   3316.39,   1200.85,   1931.99,   1315.87
200105,   3236.24,    659.80,   1457.92,   3575.86,   1484.38,   2479.05,   1727.97,    877.09,   1967.56,   4583.92,   2438.33,   1458.27,   1504.94,   3876.29,   1371.01,   2158.30,   1453.85
200106,   3302.88,    706.58,   1523.25,   3641.92,   1513.53,   2503.49,   1743.16,    906.39,   2072.25,   4620.15,   2545.94,   1485.86,   1535.36,   3940.24,   1359.83,   2163.57,   1477.21
200107,   2790.55,    263.99,   2177.60,   4422.72,   1499.98,   2728.05,   1618.19,   1471.40,   2829.71,   3568.62,   5171.93,   1682.71,   1376.29,   2766.91,   2694.33,   1819.01,   1490.20
200108,   2809.62,    253.30,   2297.33,   4399.77,   1503.42,   2615.86,   1581.66,   1542.89,   2999.87,   3620.39,   5070.80,   1758.35,   1332.58,   2692.70,   2550.29,   1802.48,   1441.32
200109,   2712.47,    260.09,   2167.27,   4197.68,   1433.18,   2363.89,   1450.13,   1518.43,   2768.28,   3524.44,   4782.58,   1605.25,   1317.08,   2410.07,   2324.25,   1666.77,   1313.47
200110,   2546.48,    245.57,   2099.85,   3901.77,   1273.13,   2005.53,   1289.31,   1511.21,   2644.90,   3387.06,   4356.90,   1425.41,   1169.84,   2076.53,   1944.24,   1396.64,   1221.80
200111,   2551.46,    258.28,   2164.74,   3987.27,   1368.79,   2220.75,   1368.13,   1566.70,   2717.86,   3447.94,   4456.03,   1543.54,   1249.19,   2311.39,   2142.31,   1528.14,   1268.19
200112,   2692.23,    265.69,   2316.74,   4334.97,   1502.27,   2538.35,   1490.45,   1654.88,   2916.16,   3658.18,   4916.88,   1740.85,   1342.37,   2665.80,   2428.73,   1707.56,   1354.28
200201,   2760.40,    280.08,   2432.61,   4442.00,   1520.37,   2585.80,   1507.47,   1706.41,   3093.10,   3741.44,   5040.60,   1763.42,   1356.01,   2780.13,   2418.45,   1734.04,   1364.41
200202,   2791.00,    286.46,   2483.32,   4414.08,   1489.41,   2581.04,   1451.72,   1711.73,   3180.37,   3708.53,   5013.14,   1731.92,   1324.51,   2767.52,   2422.26,   1663.87,   1316.79
200203,   2824.60,    303.29,   2529.43,   4404.29,   1474.27,   2394.60,   1379.82,   1783.59,   3206.47,   3810.42,   4902.01,   1677.93,   1336.77,   2598.63,   2220.63,   1514.67,   1293.28
200204,   2918.45,    319.65,   2668.36,   4596.07,   1581.43,   2583.62,   1487.83,   1906.93,   3376.76,   4025.49,   5071.10,   1823.02,   1418.60,   2728.70,   2458.17,   1679.76,   1365.94
200205,   2837.45,    332.40,   2580.03,   4336.29,   1538.79,   2376.05,   1376.62,   1910.50,   3196.26,   3916.10,   4684.10,   1818.15,   1350.48,   2546.77,   2228.95,   1545.11,   1270.78
200206,   2863.11,    333.55,   2548.05,   4266.75,   1505.64,   2331.23,   1357.07,   1886.97,   3146.63,   3891.93,   4576.38,   1826.64,   1290.04,   2459.44,   2219.99,   1506.08,   1263.90
200207,   3102.62,    228.59,   2545.49,   2317.63,   1727.31,   1593.53,   1578.17,   2522.30,   2564.57,   2609.13,   2066.23,   1425.49,   2003.53,   2269.33,   1048.82,   2027.25,   1233.26
200208,   2979.15,    203.59,   2375.60,   2110.59,   1555.66,   1435.13,   1418.83,   2365.28,   2384.10,   2396.57,   1861.16,   1318.72,   1772.27,   2003.17,    969.68,   1841.81,   1094.03
200209,   2986.88,    203.62,   2397.72,   2124.12,   1587.95,   1464.77,   1450.73,   2379.81,   2412.53,   2344.10,   1930.80,   1333.17,   1824.37,   2066.70,    972.05,   1887.82,   1115.39
