This file was created using the 201509 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 5 ME portfolios
and 5 BE/ME portfolios in Asia_Pacific_ex_Japan.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June.  BE/ME is book equity at the last fiscal year end of the prior calendar
year divided by ME as of  6 months before formation.  Firms with negative
BE are not included in any portfolio.

The annual returns are from January to December.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
 ,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
199511  ,10.61   ,8.49   ,4.47   ,0.62  ,-0.18  ,-0.85  ,-1.75   ,1.31   ,0.76   ,1.38   ,2.05  ,-1.78  ,-0.38   ,0.46  ,-0.51  ,-0.90   ,1.26   ,2.26   ,2.17   ,1.63   ,1.15   ,2.11   ,0.35   ,2.02   ,1.23
199512  ,-0.63  ,-3.71   ,1.27   ,1.01  ,-1.19   ,1.77   ,5.52   ,2.79   ,2.20   ,1.51   ,5.79   ,1.21   ,1.42   ,3.74   ,1.89   ,1.38   ,5.78   ,4.44   ,2.66   ,2.88   ,3.70   ,2.29   ,4.66   ,3.35   ,3.80
199601  ,12.56   ,5.09   ,6.10   ,4.65   ,7.77   ,9.05   ,5.69   ,3.17   ,7.80   ,9.72   ,5.62   ,7.94   ,6.33   ,6.44   ,8.65   ,9.83   ,4.96   ,8.91   ,6.66  ,10.99   ,6.81   ,7.35  ,10.98   ,7.47  ,17.74
199602   ,4.72   ,2.04   ,2.05   ,4.10   ,3.76   ,3.70   ,0.78   ,2.47   ,1.90   ,1.22   ,1.30   ,2.12   ,2.29   ,2.41   ,2.55  ,-1.00   ,1.13   ,2.77   ,3.95   ,3.49   ,1.45   ,0.91  ,-1.22   ,0.43  ,-2.62
199603   ,0.12  ,-1.76   ,0.49   ,0.47   ,0.37   ,0.99  ,-1.85  ,-1.24   ,1.18  ,-1.84  ,-4.25   ,1.40   ,2.05   ,2.00  ,-2.43  ,-1.60   ,0.38   ,1.92  ,-1.39  ,-0.98  ,-0.26  ,-0.96  ,-1.51  ,-0.74   ,0.05
199604   ,1.85   ,1.57   ,3.35   ,5.92   ,1.34   ,3.41   ,4.60   ,3.28   ,3.95   ,3.94   ,3.42   ,1.54   ,2.82   ,4.86   ,0.69   ,2.63   ,2.21   ,3.73   ,1.54   ,2.76   ,1.20   ,2.42   ,2.45   ,3.02  ,-0.56
199605   ,5.83  ,-0.11   ,1.81   ,3.98   ,3.62   ,3.28   ,6.22   ,1.60   ,1.41  ,-1.37   ,2.35  ,-1.69  ,-1.62   ,0.67   ,0.88  ,-2.51  ,-0.65  ,-1.87  ,-2.26   ,0.46   ,2.58   ,1.45   ,0.61  ,-0.11   ,1.81
199606  ,-3.26  ,-2.24  ,-4.12  ,-1.78  ,-1.07   ,0.10  ,-4.10  ,-0.17  ,-1.82  ,-0.57  ,-4.80  ,-2.77  ,-0.78  ,-0.34   ,0.46  ,-2.62  ,-3.19   ,0.54  ,-0.08   ,1.50  ,-3.60  ,-1.71  ,-0.73  ,-0.83  ,-1.20
199607  ,-8.62  ,-6.35  ,-6.43  ,-4.67  ,-3.13  ,-9.03  ,-6.87  ,-3.34  ,-4.65  ,-1.86  ,-7.33  ,-4.78  ,-4.41  ,-6.17  ,-3.20  ,-6.34  ,-7.01  ,-3.87  ,-5.41  ,-1.93  ,-5.61  ,-5.09  ,-4.60  ,-5.26  ,-3.76
199608   ,7.96   ,4.84   ,5.15   ,3.33   ,2.47   ,6.99   ,6.19   ,4.17   ,6.02   ,0.94   ,7.11   ,8.02   ,4.01   ,3.26   ,0.73   ,4.26   ,3.62   ,6.80   ,4.15  ,-1.52   ,2.60   ,3.67   ,6.10   ,4.50   ,6.64
199609  ,-0.35   ,2.59   ,3.31   ,1.18   ,3.59  ,-1.08   ,1.70   ,3.12   ,1.38   ,3.34   ,3.67   ,3.98   ,2.27   ,0.46   ,3.10  ,-3.19   ,1.36   ,3.00   ,4.04   ,0.96   ,1.77   ,3.39   ,4.76   ,1.66   ,4.04
199610   ,4.83   ,3.66   ,6.59   ,4.80   ,6.72   ,1.79   ,4.75   ,3.01   ,5.31   ,6.02   ,0.73   ,3.06   ,3.30   ,0.55   ,1.51   ,2.23   ,0.81   ,4.25   ,0.80   ,2.71   ,1.29   ,3.15   ,3.88   ,2.23   ,1.54
199611  ,11.62   ,8.06   ,9.00   ,6.03   ,9.29   ,4.60   ,4.74   ,4.38   ,5.60   ,8.61   ,5.05   ,8.12   ,6.83   ,8.57   ,9.03   ,4.95   ,5.98   ,4.44   ,7.38  ,13.63   ,1.95   ,6.90   ,8.88   ,5.00  ,14.98
199612  ,-3.15  ,-0.27   ,1.63  ,-0.40   ,0.82  ,-2.02   ,0.30  ,-2.84  ,-1.00   ,2.96  ,-0.36  ,-1.75   ,0.75  ,-0.42  ,-0.54   ,0.29   ,1.84  ,-0.73   ,1.77  ,-1.39  ,-1.10   ,0.12   ,0.10   ,1.14  ,-1.15
199701   ,0.09  ,-0.76  ,-2.75   ,0.86   ,0.92   ,0.78  ,-1.03   ,0.78  ,-3.27   ,2.03  ,-0.66   ,5.20  ,-2.81  ,-1.44  ,-0.53  ,-6.28  ,-1.16  ,-1.38  ,-1.68  ,-1.75   ,1.28  ,-2.59  ,-3.36  ,-3.06  ,-1.81
199702   ,9.35   ,8.62   ,4.12   ,5.26   ,5.11   ,2.31   ,6.60   ,4.58   ,4.57   ,2.14  ,-1.86   ,4.50   ,4.68   ,2.67   ,2.59   ,6.36   ,0.82   ,3.46  ,-0.05   ,3.93  ,-0.56  ,-0.18   ,3.09   ,0.53  ,-0.12
199703  ,-5.76  ,-3.60  ,-2.67  ,-1.16   ,0.77  ,-6.20  ,-2.67  ,-2.60  ,-1.02  ,-0.99  ,-5.66  ,-3.81  ,-2.13  ,-2.19  ,-3.45  ,-5.69  ,-5.08  ,-3.83  ,-0.60  ,-5.28  ,-5.72  ,-3.08  ,-2.20  ,-5.86  ,-7.81
199704  ,-2.69  ,-3.31  ,-2.74  ,-0.74   ,6.26  ,-0.84  ,-2.45  ,-0.79  ,-0.75   ,0.24   ,0.35  ,-0.80   ,2.37   ,0.68   ,0.20  ,-0.20   ,2.35  ,-0.86   ,2.25   ,1.05  ,-3.20   ,1.85   ,1.83   ,0.21  ,-0.15
199705   ,4.67   ,3.73   ,3.28   ,7.27   ,5.66   ,1.78   ,4.10   ,4.26   ,5.74   ,6.13   ,7.49   ,2.68   ,2.10   ,8.53   ,7.77   ,3.81   ,5.67   ,2.56   ,2.87   ,5.75  ,10.96   ,8.28   ,5.78   ,5.31  ,10.19
199706  ,-4.46  ,-0.84   ,0.09  ,-1.32   ,1.48  ,-1.51  ,-1.45   ,1.67  ,-2.06   ,2.00   ,1.54  ,-3.15  ,-1.23   ,7.74   ,8.89   ,0.50   ,1.18  ,-0.05   ,5.44   ,0.91   ,6.33   ,2.06   ,3.31   ,2.13  ,-0.21
199707  ,-3.17   ,3.33   ,3.58   ,1.53   ,6.58   ,2.63   ,2.65   ,0.67   ,5.09  ,10.35   ,1.71  ,-0.11   ,6.70  ,-2.66   ,5.14   ,2.81  ,-0.41  ,-1.37  ,-0.31   ,2.70   ,4.94   ,0.58   ,3.08  ,-1.26  ,-0.96
199708  ,-4.58  ,-2.40  ,-0.10   ,1.83   ,6.77   ,1.36  ,-2.21  ,-4.86   ,3.99   ,2.78  ,-5.32   ,0.71  ,-7.10  ,-5.87  ,10.31  ,-2.59  ,-7.74  ,-6.34  ,-4.16   ,1.12 ,-16.21  ,-9.02  ,-7.60  ,-7.97  ,-0.57
199709  ,-0.69  ,-4.19  ,-0.25  ,-2.03  ,-5.56  ,-3.90   ,1.67  ,-4.30  ,-7.55  ,-3.44   ,3.85   ,1.78   ,4.06  ,-0.02  ,-9.06   ,7.62   ,3.03   ,2.18  ,-0.66  ,-5.40  ,10.41   ,2.98   ,4.80   ,6.14   ,2.25
199710 ,-20.48 ,-25.02 ,-20.39 ,-20.09 ,-23.90 ,-24.10 ,-25.19 ,-23.50 ,-24.66 ,-26.56 ,-22.27 ,-22.85 ,-19.90 ,-20.50 ,-30.34 ,-22.79 ,-17.76 ,-19.56 ,-20.41 ,-30.33 ,-19.47 ,-21.64 ,-21.85 ,-19.94 ,-27.11
199711  ,-7.73  ,-9.04  ,-4.24  ,-5.85  ,-4.84  ,-2.21  ,-8.29  ,-5.87  ,-4.46 ,-11.77  ,-2.67  ,-1.84  ,-5.20  ,-6.40  ,-6.40   ,1.48  ,-0.74  ,-4.95  ,-5.41  ,-4.71   ,1.75  ,-1.77   ,0.51  ,-0.37  ,-0.79
199712  ,-5.25  ,-7.80  ,-4.86 ,-10.18  ,-4.99  ,-4.71  ,-7.58  ,-9.18  ,-2.60  ,-6.80  ,-8.97  ,-1.89  ,-4.44  ,-5.54 ,-10.34  ,-8.12   ,0.34  ,-7.59  ,-5.76  ,-4.10   ,1.17   ,1.21  ,-0.91   ,2.44  ,-3.66
199801  ,-1.19 ,-10.96  ,-8.49  ,-7.44 ,-12.95  ,-7.69 ,-11.54 ,-11.81 ,-18.09 ,-21.21 ,-17.28  ,-1.43   ,2.58  ,-9.90 ,-29.19 ,-12.96  ,-1.40  ,-1.46  ,-9.21 ,-22.09  ,-6.04  ,-1.35  ,-6.25  ,-6.54 ,-18.87
199802   ,1.50  ,12.70   ,8.48   ,8.53   ,9.34  ,11.39  ,15.96  ,17.97  ,16.04  ,19.07  ,19.66  ,13.18   ,4.71  ,14.03  ,30.95  ,13.67   ,7.74   ,7.96  ,11.22  ,25.83  ,10.64  ,11.11  ,10.19  ,11.08  ,19.72
199803  ,-4.09  ,-3.78   ,0.81  ,-1.19  ,-2.11  ,-3.64  ,-2.50   ,0.33  ,-1.82  ,-3.11  ,-3.02  ,-3.14  ,-4.31  ,-3.71  ,-0.19  ,-1.38   ,2.40  ,-3.96  ,-1.49  ,-2.91  ,-2.69  ,-0.91  ,-1.25  ,-0.02  ,-0.01
199804  ,-5.48  ,-3.89  ,-4.84  ,-3.58  ,-2.73  ,-2.76  ,-3.33  ,-5.95  ,-2.68  ,-5.76  ,-1.16  ,-3.16  ,-1.83  ,-3.43  ,-7.87  ,-2.43  ,-5.09  ,-1.92  ,-5.10  ,-4.65  ,-7.89  ,-3.75  ,-3.33  ,-3.90  ,-8.45
199805 ,-10.56 ,-11.32  ,-9.21  ,-8.71  ,-9.05  ,-8.65 ,-13.54  ,-9.54  ,-8.29 ,-10.39 ,-12.88  ,-9.90 ,-10.98  ,-8.97 ,-13.86  ,-8.25  ,-6.87 ,-11.85 ,-12.05 ,-15.92 ,-10.91 ,-10.91  ,-7.76 ,-11.30 ,-13.88
199806  ,-9.83 ,-16.04  ,-9.84 ,-10.19  ,-5.34  ,-9.25 ,-10.65 ,-11.50  ,-8.72  ,-8.78  ,-8.53  ,-4.52 ,-12.08 ,-11.48 ,-12.76 ,-10.35  ,-3.81 ,-10.08 ,-11.62  ,-8.74  ,-4.26  ,-6.58  ,-6.16   ,3.40  ,-7.86
199807   ,4.81   ,0.60  ,-2.11  ,-3.04  ,-3.69  ,-3.09  ,-4.40  ,-1.71  ,-4.10 ,-11.26  ,-1.91  ,-0.84  ,-4.13  ,-1.58  ,-7.26   ,0.81  ,-0.61   ,0.08  ,-4.76  ,-9.00   ,1.50  ,-2.74  ,-1.98  ,-7.74 ,-12.70
199808 ,-14.91 ,-14.68 ,-14.73 ,-13.84 ,-13.17 ,-11.48 ,-13.46 ,-14.51 ,-13.12 ,-20.02 ,-10.55 ,-16.98 ,-17.83 ,-19.05 ,-17.21 ,-13.12 ,-18.55 ,-18.74 ,-22.67 ,-18.61  ,-6.80 ,-10.69 ,-16.32 ,-17.36 ,-11.20
199809   ,7.94   ,5.85   ,3.96   ,4.76   ,5.88   ,4.42   ,3.93   ,9.19   ,5.47   ,9.45   ,8.25   ,8.99   ,6.40  ,15.07   ,9.61  ,11.59  ,10.64   ,6.17  ,10.47   ,8.19  ,12.94  ,11.79  ,13.46   ,9.04  ,13.96
199810  ,12.88  ,13.81  ,14.91  ,17.44  ,20.60   ,9.31  ,14.94  ,11.54  ,21.17  ,30.00  ,11.19  ,13.60  ,18.69  ,18.01  ,31.54  ,14.68  ,12.73  ,18.56  ,29.85  ,43.96   ,5.60  ,16.47  ,23.00  ,26.37  ,38.71
199811   ,7.55  ,11.96   ,5.93   ,3.93   ,5.80   ,5.80   ,5.84   ,5.38   ,7.22   ,8.49   ,6.64   ,4.46   ,6.95   ,7.13  ,13.96   ,4.65   ,7.57  ,16.57  ,15.26  ,12.19   ,0.78   ,4.71   ,6.16   ,5.58  ,-0.84
199812  ,-5.84  ,-0.19  ,-4.25  ,-2.10  ,-4.15   ,2.44 ,-10.13  ,-2.80  ,-0.06  ,-6.66  ,-0.24   ,0.10  ,-0.51  ,-1.24  ,-6.15   ,0.87   ,1.39  ,-1.49  ,-3.12  ,-5.49  ,-5.21  ,-1.62   ,1.52  ,-1.73  ,-4.51
199901   ,6.01   ,6.38   ,3.56   ,1.93   ,0.47  ,-3.78   ,1.29   ,1.45   ,0.43  ,-4.29   ,8.24  ,-0.03   ,1.19   ,3.78  ,-5.38   ,8.25   ,2.37   ,3.38  ,-3.84  ,-6.91  ,-0.92   ,1.69   ,3.60  ,-0.06  ,-9.88
199902   ,1.58  ,-0.64   ,0.88  ,-3.82  ,-1.74   ,1.41  ,-2.16   ,3.44  ,-3.80  ,-2.73  ,-2.99  ,-0.39  ,-2.02  ,-0.10   ,0.20  ,-0.31  ,-5.02  ,-2.07  ,-0.84   ,0.48   ,0.46  ,-0.81  ,-2.73  ,-0.71   ,0.13
199903  ,-0.99   ,4.37   ,3.98   ,3.80   ,3.41   ,4.48   ,5.47   ,4.66   ,2.73   ,4.57   ,2.05   ,2.11   ,1.95   ,7.04   ,5.87   ,4.24  ,11.44   ,5.40   ,9.86  ,11.46   ,7.10  ,10.22   ,8.99   ,8.32  ,15.87
199904  ,17.76  ,17.82  ,25.75  ,24.47  ,25.71   ,9.51  ,19.68  ,16.53  ,17.50  ,30.66   ,8.32   ,7.99  ,28.52  ,18.62  ,28.10  ,12.70   ,6.25  ,13.25  ,18.49  ,24.81  ,18.26  ,14.66  ,13.87  ,16.41  ,28.94
199905   ,2.98   ,2.74   ,5.61  ,12.71  ,14.46  ,12.88   ,5.69   ,1.51  ,10.77   ,8.94  ,-2.67   ,3.50  ,-5.53  ,-1.83   ,5.01   ,1.30  ,-4.49  ,-8.14  ,-1.16  ,-0.84  ,-7.42  ,-9.30  ,-7.22  ,-2.09  ,-7.76
199906  ,14.34   ,9.42  ,15.67  ,18.48  ,20.76   ,6.35   ,6.76   ,8.90  ,16.06  ,18.57   ,6.92   ,5.41  ,18.60  ,12.07  ,17.43  ,13.08   ,7.46   ,6.06   ,9.68  ,14.94   ,6.11   ,6.48   ,9.67  ,10.71  ,13.45
199907   ,3.47   ,0.07  ,-4.60  ,-2.70  ,-2.39   ,0.26  ,-3.61  ,-2.24 ,-10.81  ,-8.00  ,-1.44  ,-1.70  ,-2.94  ,-0.72  ,-7.63   ,2.76  ,-0.53  ,-0.31  ,-1.09  ,-4.10  ,-1.89  ,-1.41   ,0.95  ,-1.99  ,-5.32
199908  ,-0.13   ,0.60  ,-2.72  ,-4.39  ,-4.67  ,-1.91  ,-1.70  ,-1.75  ,-4.62  ,-2.77   ,2.26  ,-0.67  ,-1.07  ,-2.20  ,-4.62  ,-3.99  ,-2.09  ,-3.50  ,-4.10  ,-5.31   ,1.12  ,-2.30  ,-6.51   ,2.04  ,-3.97
199909  ,11.03   ,2.89   ,1.89   ,2.57   ,9.67  ,-2.41   ,2.84  ,-0.29  ,-0.76   ,4.91   ,5.73   ,5.43  ,-2.60  ,-0.68  ,-4.07  ,-1.13  ,-0.08  ,-0.40  ,-7.91  ,-4.36  ,-2.31  ,-1.78  ,-3.08  ,-2.20  ,-4.36
199910   ,0.46   ,3.03   ,4.00   ,3.19  ,-3.61   ,4.17   ,1.27  ,-4.56   ,1.15  ,-4.84  ,-1.13  ,-1.38  ,-0.63  ,-2.92   ,0.79  ,-3.13  ,-1.51  ,-2.28  ,-0.22   ,0.12   ,5.20   ,0.55   ,2.03   ,3.30  ,-0.59
199911  ,11.03  ,13.16   ,4.67   ,4.75   ,2.16  ,10.95   ,3.44   ,3.97   ,7.54   ,3.77   ,4.67   ,7.18   ,5.41   ,4.89   ,2.88   ,9.82   ,7.87   ,4.47   ,1.73   ,2.93   ,8.10   ,7.20  ,13.00   ,7.74  ,-1.62
199912   ,7.01   ,9.33  ,10.17  ,11.85  ,10.98   ,9.15   ,7.76  ,10.98   ,5.07  ,12.76   ,8.04  ,16.86   ,4.73   ,4.38  ,10.32   ,5.47   ,3.28   ,0.81   ,5.13  ,16.80   ,7.77   ,9.21  ,10.91  ,13.30   ,1.85
200001   ,3.31  ,-1.44   ,9.01   ,6.03  ,16.41  ,-5.21  ,-5.53  ,-0.52  ,-5.33   ,2.13  ,-6.83  ,-9.76  ,-5.71  ,-2.97  ,-6.68  ,-6.52  ,-6.83 ,-10.71 ,-10.33 ,-10.08 ,-10.17  ,-7.22   ,1.42 ,-11.39 ,-14.11
200002   ,3.96   ,5.66   ,5.68   ,6.57  ,12.92  ,-5.02  ,-0.04  ,-5.00   ,2.24   ,4.48   ,0.64   ,1.43   ,8.80   ,6.67  ,-2.38  ,-6.58  ,-0.39  ,-1.63  ,-3.11  ,-5.03   ,5.86  ,-2.45   ,2.85 ,-10.85 ,-10.03
200003  ,-1.56  ,12.00  ,-0.10   ,1.15  ,-0.61   ,4.16   ,2.76   ,1.59  ,-8.14   ,1.16  ,-3.24  ,-2.48  ,-1.71  ,-0.79  ,-5.11   ,5.15   ,5.73   ,0.72   ,1.74  ,-5.22  ,-5.53   ,5.01   ,1.81   ,2.00  ,10.47
200004 ,-24.75 ,-27.81 ,-26.22 ,-22.49 ,-21.03  ,-8.22 ,-11.96 ,-11.43 ,-12.28 ,-16.70  ,-9.91 ,-11.44  ,-8.51 ,-15.29 ,-10.53  ,-7.49  ,-5.65  ,-3.21  ,-1.40  ,-7.43  ,-2.83  ,-5.96  ,-8.90   ,2.24   ,5.20
200005  ,-8.27 ,-16.57  ,-6.10  ,-9.55  ,-9.73 ,-14.17  ,-6.20  ,-9.65  ,-7.34  ,-8.89  ,-4.95  ,-8.89  ,-5.17  ,-6.36 ,-11.97  ,-3.66  ,-4.72  ,-6.73  ,-9.66 ,-12.11  ,-6.41  ,-4.23 ,-11.26 ,-15.29  ,-5.84
200006   ,6.58   ,4.04  ,10.31   ,5.87   ,4.71  ,10.32  ,12.44  ,10.06   ,7.36   ,4.97   ,9.94   ,6.16   ,8.16  ,22.51  ,11.82  ,13.48   ,9.31  ,10.35  ,10.03  ,30.86   ,8.50   ,9.10  ,16.75  ,15.46   ,6.96
200007   ,5.60   ,5.41   ,2.46   ,2.06   ,1.03  ,-2.05  ,-1.80   ,0.40  ,-0.25   ,0.80  ,-3.93  ,-2.84  ,-1.37  ,-1.76  ,-0.13  ,-5.88  ,-2.96   ,3.13   ,2.91   ,2.16  ,-0.60  ,-2.18   ,0.58   ,0.95   ,8.42
200008  ,-3.75  ,-2.83  ,-1.67   ,0.02   ,1.44   ,0.88  ,-2.93   ,0.33   ,1.40   ,4.66   ,3.05  ,-0.42   ,0.77   ,2.43   ,4.08   ,5.71   ,2.58  ,-0.56   ,1.93   ,5.62   ,2.60   ,0.51   ,3.24   ,7.25  ,11.58
200009 ,-16.99 ,-13.03 ,-10.88 ,-10.12  ,-7.21 ,-12.16 ,-10.97  ,-8.40 ,-10.58  ,-9.10 ,-15.39 ,-16.42  ,-7.22  ,-9.73  ,-9.02 ,-11.73  ,-6.37  ,-9.00  ,-8.15  ,-8.74 ,-10.00  ,-7.28  ,-3.14  ,-2.66  ,-5.70
200010  ,-9.85  ,-8.36  ,-8.00  ,-5.53  ,-7.93  ,-9.26  ,-6.88  ,-7.18  ,-6.33  ,-5.35  ,-5.26 ,-11.97  ,-3.47  ,-3.14  ,-6.46  ,-4.04  ,-4.08  ,-2.86  ,-2.89  ,-6.07  ,-5.23  ,-0.72  ,-7.87  ,-2.02  ,-4.02
200011   ,0.81  ,-1.98   ,0.80   ,1.16   ,2.08  ,-0.87  ,-3.82  ,-0.36   ,1.60  ,-2.40  ,-4.09   ,2.45   ,2.89   ,1.84   ,0.15  ,-0.16   ,4.37   ,2.71   ,3.04  ,-1.85  ,-6.41   ,3.06  ,-1.17   ,7.05   ,1.82
200012  ,-2.82  ,-1.20  ,-0.28   ,1.24   ,1.29  ,-2.79   ,0.32   ,3.49   ,3.72   ,1.87  ,-2.61   ,0.79   ,0.77   ,4.25   ,4.01   ,0.31   ,5.84   ,2.11   ,7.02   ,8.00   ,1.91   ,4.35   ,6.15   ,9.06  ,12.91
200101   ,8.10   ,1.71  ,-1.10   ,1.17  ,-0.02   ,3.06  ,-0.84   ,1.39  ,-0.05   ,0.42   ,5.98   ,4.04   ,2.86   ,3.55   ,4.86   ,6.24   ,3.02   ,5.04  ,-2.56   ,4.10   ,5.29  ,-0.99   ,4.59   ,2.22   ,9.52
200102  ,-3.54  ,-5.22  ,-3.19  ,-2.92   ,0.18  ,-4.96   ,0.46  ,-3.36  ,-2.90   ,3.95 ,-11.42  ,-0.65  ,-0.74   ,0.75   ,3.76  ,-1.12  ,-3.09  ,-2.71   ,0.63   ,5.74  ,-9.01  ,-1.10  ,-4.09  ,-2.13   ,2.86
200103 ,-18.09 ,-16.25 ,-12.42 ,-10.58  ,-8.91 ,-19.41 ,-17.41 ,-12.05  ,-7.88  ,-8.86 ,-19.30 ,-15.31 ,-10.90  ,-7.99 ,-10.30 ,-13.05  ,-9.20  ,-9.20  ,-8.89 ,-13.84 ,-16.61 ,-12.08 ,-13.32  ,-8.97  ,-9.14
200104   ,5.49   ,4.51   ,4.73   ,5.59   ,4.75   ,7.46   ,7.41   ,4.87   ,8.15   ,2.85   ,6.16   ,7.36   ,9.85   ,4.51   ,6.66   ,5.96   ,4.62   ,9.01   ,5.77   ,6.63   ,9.53   ,6.89   ,7.90   ,1.27  ,-4.80
200105  ,-1.29   ,6.17   ,3.54   ,5.65   ,8.82   ,3.75   ,5.49   ,5.27   ,9.11   ,6.15  ,-5.95   ,5.62   ,1.48   ,2.54   ,7.30   ,3.91   ,0.60   ,3.25  ,-0.44   ,1.34  ,-4.09   ,0.12  ,-0.13   ,1.88  ,-0.40
200106   ,0.88   ,2.85   ,1.31   ,2.22   ,1.58   ,2.71   ,1.84   ,2.33   ,3.34   ,2.73  ,-0.93  ,-0.15   ,6.48   ,3.05   ,0.46   ,3.45   ,6.08   ,5.87   ,4.18   ,2.66  ,-0.73   ,3.40   ,1.17   ,4.98  ,-5.18
200107  ,-4.88  ,-4.90  ,-4.28  ,-3.23  ,-5.90  ,-8.00 ,-10.80  ,-3.35  ,-5.18  ,-4.71  ,-6.77  ,-2.64  ,-3.97  ,-2.38  ,-2.89  ,-4.11   ,1.53  ,-2.42  ,-3.38  ,-3.31  ,-1.74  ,-4.95  ,-3.30  ,-3.73   ,0.34
200108  ,-3.85  ,-1.28  ,-0.16  ,-2.26  ,-3.02   ,0.14  ,-2.62  ,-2.58  ,-1.23  ,-1.58  ,-1.58   ,3.38   ,2.38   ,1.53  ,-0.53   ,0.95   ,0.45   ,1.59  ,-0.66  ,-1.90   ,3.04   ,3.20  ,-5.57  ,-4.52  ,-5.51
200109 ,-16.11 ,-16.68 ,-18.82 ,-15.62 ,-14.54 ,-15.91 ,-20.01 ,-17.33 ,-15.09 ,-14.00 ,-15.12 ,-15.49  ,-6.79 ,-12.91 ,-15.43 ,-14.74 ,-13.35  ,-7.80  ,-8.81 ,-15.82  ,-8.55 ,-15.63 ,-17.53 ,-15.45 ,-17.23
200110   ,8.51   ,6.92   ,8.03   ,5.59   ,5.91   ,4.52  ,10.66  ,11.67   ,6.31   ,7.01   ,8.90  ,10.13   ,7.54   ,9.36   ,8.67   ,7.77   ,6.85   ,4.62   ,4.87   ,2.70  ,-0.48  ,10.56   ,6.82   ,4.04   ,5.01
200111  ,10.41   ,8.10   ,9.18  ,10.53  ,10.56   ,3.92   ,9.29   ,8.24   ,8.04   ,7.09   ,5.11   ,7.34   ,3.47   ,9.28   ,5.50   ,5.22   ,6.41  ,10.60   ,5.81   ,8.90   ,6.18   ,8.55  ,11.07  ,10.44  ,11.67
200112  ,-1.20   ,0.71   ,0.46  ,-0.04   ,0.98  ,-1.40   ,1.62  ,-0.82   ,4.13   ,1.25  ,-0.38   ,0.53   ,0.43   ,2.32   ,1.96   ,3.27   ,2.13   ,2.01   ,1.85   ,2.38   ,1.56   ,0.77   ,4.56   ,7.56   ,7.44
200201   ,3.90   ,4.88  ,11.84   ,7.31   ,6.07   ,1.71   ,2.16   ,4.60   ,9.10   ,3.76  ,-2.10   ,7.63   ,6.59   ,6.93   ,6.38   ,2.91   ,3.74   ,7.86   ,9.34   ,4.12  ,-0.10   ,3.44  ,-0.44  ,-2.63  ,-5.55
200202   ,2.89   ,2.26   ,1.93   ,1.05   ,1.32  ,-4.10  ,-1.54  ,-0.88  ,-0.51   ,1.54  ,-3.14  ,-2.26   ,2.75   ,1.36   ,1.87   ,4.25   ,0.43   ,0.01   ,3.73   ,1.81  ,-2.42   ,1.84  ,-5.74  ,-6.38   ,0.91
200203   ,2.40   ,5.03   ,7.50   ,5.36   ,6.36   ,3.38   ,2.31   ,7.80   ,6.85   ,3.54  ,-1.66   ,2.05   ,3.36   ,4.41   ,2.18   ,5.30   ,7.79   ,6.03   ,4.11   ,2.85   ,5.62   ,1.77   ,7.22   ,4.47   ,3.62
200204  ,-3.25   ,0.46   ,1.43   ,1.59   ,3.01  ,-0.47  ,-5.33   ,0.85  ,-0.01   ,0.85  ,-6.22  ,-2.27   ,1.72   ,2.88   ,0.05   ,3.13  ,-0.04  ,-0.73   ,1.73   ,2.05  ,-0.49  ,-0.78   ,0.62   ,7.77   ,9.33
200205   ,6.14   ,6.85   ,5.79   ,6.23   ,7.03   ,1.30   ,5.28   ,6.09   ,4.16   ,4.98   ,0.99  ,14.93   ,8.27   ,6.83   ,2.84   ,2.28   ,4.93   ,1.99   ,7.08   ,3.35  ,-0.45   ,5.52  ,-0.19  ,-1.61  ,-5.67
200206  ,-8.66  ,-5.85  ,-3.99  ,-4.73  ,-4.70  ,-7.40  ,-6.76  ,-5.20  ,-5.03  ,-2.88 ,-11.03  ,-3.75  ,-6.75  ,-3.38  ,-2.51  ,-4.46  ,-2.23  ,-3.10  ,-0.35  ,-1.70  ,-5.00  ,-4.49  ,-9.36  ,-6.29  ,-1.02
200207 ,-11.05  ,-8.75  ,-6.91  ,-8.68  ,-9.62 ,-11.05 ,-10.76 ,-11.77  ,-8.42  ,-8.91  ,-6.81  ,-6.61  ,-8.31  ,-6.08  ,-3.93 ,-10.22  ,-9.47  ,-7.11  ,-7.00  ,-5.46  ,-5.98  ,-6.71  ,-4.06  ,-2.95  ,-7.75
200208   ,0.95   ,0.78   ,0.62  ,-1.18   ,0.09   ,1.18  ,-1.85   ,2.69   ,1.83   ,2.21   ,3.33   ,2.04   ,1.52   ,0.45   ,0.08   ,5.01  ,-0.79   ,1.36   ,4.47  ,-1.08  ,-0.86   ,3.52   ,0.42  ,-5.93  ,-2.23
