This file was created by CMPT_VAR_RETS using the 201509 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on VAR.

The portfolios are constructed at the end of each month.

The residual return variance is measured over 60 days up to formation monthend requiring at least 20 non-missing daily returns.  
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Value Weighted Returns -- Monthly
,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
200003,    4.23,    7.57,    6.26,    4.14,   -3.96,    3.43,    5.11,    6.48,    8.55,    6.37,    6.18,    5.52,    3.10,    2.64,   -5.91
200004,    2.12,    1.11,    0.00,   -2.19,  -17.18,    2.21,    2.03,    0.95,    1.27,   -0.16,    0.13,   -1.80,   -2.52,   -8.63,  -20.04
200005,    1.19,    1.08,   -0.15,   -0.83,  -11.32,    0.67,    1.79,    1.07,    1.09,   -0.49,    0.15,   -0.35,   -1.16,   -4.74,  -12.98
200006,    0.10,   -0.44,    0.92,    2.74,   13.47,    0.57,   -0.46,    0.20,   -1.11,    0.76,    1.07,    2.57,    2.91,    6.58,   15.28
200007,    3.04,    3.16,    1.72,    0.80,   -5.35,    2.55,    3.64,    2.44,    3.82,    1.57,    1.84,    0.97,    0.68,   -0.54,   -6.61
200008,    4.13,    4.85,    4.78,    6.33,    7.16,    4.00,    4.31,    4.77,    4.93,    4.46,    5.08,    7.09,    5.72,    7.33,    7.11
200009,    2.14,    0.60,    0.89,   -1.22,   -8.03,    2.87,    1.38,    1.39,   -0.20,    1.07,    0.71,   -1.09,   -1.32,   -3.16,   -9.45
200010,   -0.27,    0.50,   -0.15,   -3.00,  -11.32,    0.07,   -0.69,    0.22,    0.82,   -0.02,   -0.27,   -0.30,   -5.12,   -5.49,  -13.30
200011,    1.46,   -0.70,   -2.50,   -6.53,  -21.48,    1.61,    1.28,    0.07,   -1.44,   -0.90,   -3.70,   -4.82,   -7.71,  -14.12,  -24.06
200012,    5.87,    7.50,    6.95,    4.60,   -7.29,    4.79,    7.32,    7.11,    7.90,    6.76,    7.09,    5.69,    3.87,   -0.02,   -9.83
200101,    2.68,    3.36,    6.67,   10.93,   40.07,    2.73,    2.62,    3.52,    3.18,    5.93,    7.39,    8.36,   13.04,   19.15,   46.80
200102,    1.76,    0.90,    0.30,   -2.97,  -14.47,    2.10,    1.31,    1.21,    0.59,    0.77,   -0.21,   -1.21,   -4.37,   -8.39,  -16.25
200103,    0.11,   -1.65,   -1.18,   -2.73,  -12.27,    0.17,    0.04,   -2.04,   -1.29,   -0.50,   -1.81,   -2.39,   -3.04,   -5.85,  -14.15
200104,    3.29,    4.07,    5.49,    5.94,   10.26,    2.46,    4.37,    3.81,    4.33,    5.61,    5.40,    5.77,    6.08,    8.17,   10.91
200105,    5.27,    5.40,    4.68,    5.73,    8.26,    5.56,    4.89,    5.59,    5.22,    4.37,    4.97,    5.85,    5.62,    8.43,    8.21
200106,    1.68,    2.39,    2.12,    2.81,    0.74,    1.73,    1.62,    2.69,    2.09,    2.55,    1.75,    3.05,    2.60,    4.09,   -0.25
200107,    1.47,    2.34,    1.32,   -1.59,   -6.02,    2.33,    0.44,    2.63,    2.07,    2.75,    0.15,   -0.57,   -2.35,   -2.14,   -7.23
200108,    0.41,   -0.39,   -0.60,   -2.33,   -6.74,    0.23,    0.62,   -0.47,   -0.32,   -0.33,   -0.85,   -2.48,   -2.20,   -3.74,   -7.80
200109,   -4.97,   -8.31,   -8.82,  -12.67,  -16.89,   -4.02,   -6.04,   -7.13,   -9.42,   -8.32,   -9.25,  -11.39,  -13.78,  -14.36,  -17.83
200110,    0.60,    1.26,    2.95,    6.58,   12.73,    0.34,    0.92,    0.51,    1.99,    1.97,    3.75,    5.62,    7.30,    8.92,   14.09
200111,    3.93,    5.62,    6.67,    7.09,   10.28,    3.42,    4.47,    5.73,    5.53,    6.04,    7.24,    6.80,    7.30,    8.30,   11.01
200112,    3.33,    4.48,    5.88,    6.31,    7.70,    3.20,    3.47,    4.48,    4.49,    5.27,    6.40,    5.63,    6.81,    7.08,    7.94
200201,    1.67,    1.79,    1.57,    1.81,    1.93,    1.50,    1.85,    1.84,    1.75,    1.75,    1.40,    2.10,    1.59,   -0.22,    2.70
200202,    2.47,    1.88,    0.83,   -1.06,   -8.47,    2.39,    2.54,    1.96,    1.81,    0.65,    1.00,   -0.98,   -1.12,   -5.56,   -9.60
200203,    4.98,    6.20,    6.02,    8.54,    9.59,    4.49,    5.65,    5.82,    6.62,    5.52,    6.43,    9.03,    8.18,    9.28,    9.74
200204,    3.38,    3.49,    3.94,    1.98,   -3.29,    3.64,    3.05,    3.57,    3.43,    3.89,    3.98,    2.20,    1.84,   -1.31,   -4.31
200205,    0.82,    0.56,   -0.18,   -1.60,   -4.44,    0.97,    0.65,    0.40,    0.72,   -0.15,   -0.20,   -1.31,   -1.83,   -3.64,   -4.83
200206,   -2.01,   -2.08,   -2.72,   -3.97,  -11.06,   -1.86,   -2.16,   -1.99,   -2.15,   -2.64,   -2.80,   -3.03,   -4.65,   -7.74,  -12.57
200207,   -5.73,   -7.94,  -10.30,  -12.14,  -14.37,   -4.45,   -7.12,   -7.18,   -8.65,   -9.65,  -11.04,  -12.01,  -12.25,  -13.56,  -14.71
200208,    1.44,    1.53,    0.33,    0.46,   -0.31,    1.74,    1.08,    1.00,    2.09,    0.53,    0.15,    1.30,   -0.26,   -1.33,    0.14
200209,   -4.22,   -5.01,   -5.87,   -6.77,  -12.25,   -3.82,   -4.76,   -5.22,   -4.82,   -5.85,   -5.88,   -5.83,   -7.49,   -9.65,  -13.51
200210,    1.95,    2.09,    2.95,    2.82,    7.29,    1.88,    2.07,    2.49,    1.69,    3.18,    2.74,    2.06,    3.39,    5.16,    8.30
200211,    2.69,    3.67,    5.69,    8.67,   21.89,    2.63,    2.79,    3.72,    3.61,    5.10,    6.21,    6.76,   10.11,   14.94,   25.21
200212,    0.38,   -0.64,   -0.74,   -3.62,   -9.80,    0.49,    0.21,   -0.89,   -0.38,   -0.70,   -0.79,   -3.32,   -3.88,   -6.00,  -11.48
200301,    0.31,   -1.19,   -2.83,   -1.32,    2.07,    0.58,   -0.07,   -0.80,   -1.58,   -2.91,   -2.75,   -1.22,   -1.40,    0.42,    2.81
200302,   -0.22,   -1.09,   -2.71,   -2.52,   -3.79,    0.09,   -0.59,   -1.36,   -0.82,   -2.40,   -3.04,   -2.98,   -2.20,   -2.92,   -4.13
200303,    0.46,    1.16,    1.50,    0.47,    1.72,    0.03,    0.90,    1.86,    0.43,    1.87,    1.12,    0.96,    0.10,    1.80,    1.68
200304,    5.95,    6.42,    7.46,    8.37,   13.74,    5.51,    6.44,    5.93,    6.97,    7.83,    7.14,    7.62,    8.93,   12.31,   14.40
200305,    5.22,    6.61,    6.58,   10.58,   22.42,    5.41,    5.04,    5.49,    7.91,    6.55,    6.61,    7.90,   12.52,   16.96,   24.99
200306,    1.23,    1.67,    2.69,    4.26,    8.15,    0.99,    1.48,    1.51,    1.82,    2.87,    2.55,    4.63,    3.95,    4.97,    9.33
200307,    3.27,    3.89,    4.54,    5.88,   10.19,    3.72,    2.83,    3.88,    3.90,    4.35,    4.73,    5.14,    6.48,    8.93,   10.61
200308,    1.85,    3.17,    4.06,    5.04,    6.49,    1.90,    1.80,    2.61,    3.63,    3.84,    4.24,    4.56,    5.44,    5.25,    6.95
200309,    0.80,    0.04,   -0.75,   -0.27,    4.66,    0.82,    0.79,    0.02,    0.05,   -1.44,   -0.15,    0.27,   -0.87,   -0.20,    6.17
200310,    5.26,    6.51,    6.96,    7.73,   10.27,    4.86,    5.63,    5.75,    7.22,    6.83,    7.06,    7.53,    7.90,    9.74,   10.42
200311,    2.16,    3.09,    3.99,    3.87,    4.18,    1.82,    2.48,    3.53,    2.68,    3.78,    4.18,    3.37,    4.26,    4.75,    3.96
200312,    4.07,    3.82,    4.15,    3.08,    3.35,    3.94,    4.20,    3.75,    3.87,    4.29,    4.03,    2.92,    3.20,    3.50,    3.30
200401,    1.92,    2.11,    2.96,    4.31,   11.04,    1.11,    2.68,    1.94,    2.27,    2.92,    2.99,    3.50,    5.02,    6.02,   13.04
200402,    2.42,    2.49,    1.94,    2.15,   -0.03,    2.23,    2.60,    2.25,    2.66,    1.82,    2.05,    2.43,    1.88,    1.28,   -0.51
200403,    0.39,    0.49,    0.54,    0.59,    0.02,    0.11,    0.66,   -0.03,    0.96,    0.53,    0.55,    1.23,    0.05,    0.90,   -0.30
200404,   -2.08,   -1.50,   -1.80,   -1.74,   -4.35,   -2.39,   -1.77,   -1.21,   -1.75,   -1.74,   -1.86,   -1.53,   -1.91,   -3.14,   -4.86
200405,    0.99,    0.23,    0.03,    1.13,   -0.53,    1.20,    0.78,    0.18,    0.27,    0.03,    0.02,    0.94,    1.27,    0.66,   -0.95
200406,    2.36,    3.80,    3.66,    3.33,    1.76,    2.21,    2.51,    3.65,    3.95,    3.38,    3.89,    3.66,    3.06,    3.98,    1.01
200407,   -2.12,   -2.77,   -3.42,   -4.29,   -9.52,   -1.60,   -2.64,   -2.75,   -2.78,   -3.67,   -3.18,   -3.88,   -4.56,   -6.79,  -10.40
200408,    1.85,    0.47,   -0.19,   -0.79,   -2.77,    1.87,    1.84,    0.67,    0.29,    0.37,   -0.73,   -1.13,   -0.50,   -1.78,   -3.15
200409,    1.66,    3.05,    4.31,    4.40,    4.58,    1.15,    2.17,    2.69,    3.42,    4.26,    4.36,    4.21,    4.54,    4.46,    4.62
200410,    1.87,    2.01,    2.22,    2.06,    1.73,    1.50,    2.20,    2.26,    1.75,    2.13,    2.31,    2.24,    1.94,    2.76,    1.37
200411,    4.51,    6.43,    7.03,    8.31,   10.53,    4.18,    4.81,    6.39,    6.47,    6.28,    7.78,    8.73,    7.95,    7.30,   11.64
200412,    2.70,    2.90,    3.56,    4.20,    8.60,    2.51,    2.91,    3.19,    2.63,    3.65,    3.48,    3.48,    4.85,    6.13,    9.48
200501,   -2.08,   -2.19,   -1.72,   -1.54,   -5.23,   -2.04,   -2.12,   -2.23,   -2.16,   -1.70,   -1.74,   -1.66,   -1.43,   -2.79,   -6.00
200502,    1.00,    1.97,    2.18,    2.43,    0.16,    0.82,    1.18,    1.85,    2.09,    1.75,    2.64,    2.34,    2.52,    1.94,   -0.46
200503,   -0.89,   -0.59,   -0.84,   -2.07,   -4.57,   -0.70,   -1.05,   -0.20,   -0.91,   -1.19,   -0.49,   -1.72,   -2.36,   -3.37,   -4.98
200504,   -1.60,   -3.61,   -4.90,   -4.73,   -7.63,   -1.37,   -1.79,   -3.65,   -3.56,   -4.74,   -5.03,   -4.51,   -4.92,   -5.85,   -8.24
200505,    2.98,    4.08,    4.82,    5.29,    5.55,    2.83,    3.13,    3.91,    4.25,    4.50,    5.12,    5.56,    5.10,    5.44,    5.59
200506,    2.01,    2.79,    3.11,    3.88,    3.77,    1.53,    2.49,    2.58,    2.99,    3.17,    3.05,    4.32,    3.49,    4.34,    3.54
200507,    3.25,    5.20,    5.40,    6.38,    7.66,    2.60,    3.91,    4.78,    5.60,    4.92,    5.89,    6.16,    6.55,    7.26,    7.83
200508,   -1.26,   -1.03,   -0.60,   -1.00,   -1.24,   -0.98,   -1.52,   -0.33,   -1.63,   -0.84,   -0.39,   -1.20,   -0.83,   -1.04,   -1.33
200509,    0.02,    0.12,    0.35,    0.76,    0.87,   -0.58,    0.58,    0.09,    0.15,    0.63,    0.11,    0.53,    0.93,    1.18,    0.74
200510,   -1.03,   -1.56,   -1.96,   -2.70,   -4.63,   -0.88,   -1.17,   -1.27,   -1.86,   -1.72,   -2.16,   -2.97,   -2.47,   -3.01,   -5.29
200511,    2.71,    3.68,    3.80,    4.43,    3.52,    2.49,    2.92,    3.93,    3.48,    3.85,    3.75,    4.14,    4.69,    3.97,    3.32
200512,    0.15,    0.07,    0.14,    0.54,    1.66,    0.12,    0.18,   -0.04,    0.18,    0.26,    0.03,    0.93,    0.22,    1.55,    1.71
200601,    2.58,    3.65,    6.01,    7.58,   10.89,    2.21,    2.97,    2.97,    4.17,    5.05,    6.89,    6.93,    8.04,    8.42,   11.82
200602,    1.36,    1.39,    0.63,   -0.22,    0.30,    1.28,    1.43,    1.11,    1.62,    0.83,    0.44,   -0.25,   -0.19,   -0.49,    0.61
200603,    1.77,    3.11,    3.68,    4.50,    5.06,    1.67,    1.88,    2.76,    3.43,    4.40,    2.99,    3.82,    5.05,    4.19,    5.41
200604,    0.58,    0.25,    0.21,    1.14,    0.86,    1.06,    0.18,    0.63,   -0.12,    0.10,    0.31,    0.89,    1.35,    1.26,    0.72
200605,   -0.74,   -2.09,   -3.76,   -4.43,   -6.89,   -0.30,   -1.15,   -2.18,   -1.98,   -2.54,   -4.98,   -4.04,   -4.80,   -5.34,   -7.52
200606,    0.54,    0.36,    0.21,   -0.73,   -1.90,    0.61,    0.47,    0.44,    0.29,    0.30,    0.14,   -1.64,    0.01,   -1.08,   -2.24
200607,    0.97,   -1.22,   -1.79,   -3.48,   -5.55,    1.31,    0.66,   -0.77,   -1.68,   -1.70,   -1.88,   -2.69,   -4.08,   -4.67,   -5.90
200608,    1.71,    2.31,    2.72,    2.05,    1.93,    1.81,    1.62,    2.67,    1.98,    2.61,    2.83,    2.05,    2.04,    2.54,    1.68
200609,    1.35,    2.00,    1.04,    1.98,    0.17,    1.31,    1.39,    1.99,    2.00,    0.89,    1.19,    2.13,    1.84,    0.57,    0.01
200610,    2.91,    3.86,    4.28,    5.17,    5.98,    2.33,    3.55,    3.66,    4.04,    4.61,    3.99,    4.91,    5.38,    6.56,    5.73
200611,    1.94,    2.55,    2.27,    2.29,    3.22,    2.31,    1.56,    2.23,    2.84,    1.96,    2.55,    2.69,    1.97,    3.01,    3.31
200612,    1.64,    1.77,    1.38,    1.04,    1.22,    1.59,    1.69,    1.34,    2.11,    1.83,    0.94,    0.88,    1.19,    1.51,    1.12
200701,    0.73,    1.43,    1.94,    2.71,    2.96,   -0.01,    1.40,    1.72,    1.19,    2.09,    1.82,    3.21,    2.28,    2.38,    3.16
200702,    0.27,   -0.62,    0.50,    0.42,    0.19,    0.39,    0.16,   -0.83,   -0.44,    0.36,    0.64,    0.16,    0.69,    0.57,    0.05
200703,    0.58,    0.45,    1.13,    0.78,   -0.09,    0.31,    0.82,    0.38,    0.53,    0.94,    1.30,    0.86,    0.70,    1.35,   -0.58
200704,    1.30,    1.68,    1.62,    2.71,    2.96,    1.30,    1.30,    1.80,    1.58,    1.49,    1.72,    2.09,    3.14,    2.28,    3.22
200705,    2.54,    3.21,    3.47,    3.46,    1.29,    1.62,    3.37,    2.71,    3.64,    3.11,    3.76,    3.40,    3.51,    2.88,    0.63
200706,   -1.53,   -1.33,   -0.71,   -0.43,   -0.39,   -1.37,   -1.69,   -1.31,   -1.36,   -1.11,   -0.38,   -1.01,    0.02,   -0.05,   -0.55
200707,   -4.50,   -4.24,   -5.46,   -5.57,   -5.25,   -4.20,   -4.77,   -4.63,   -3.87,   -6.08,   -4.95,   -6.09,   -5.18,   -4.90,   -5.42
200708,    2.47,    1.51,    0.42,   -0.19,   -3.25,    2.18,    2.72,    1.77,    1.26,    0.87,    0.03,    0.55,   -0.83,   -2.42,   -3.66
200709,    1.88,    1.48,    1.07,    1.71,    1.73,    2.10,    1.66,    1.82,    1.15,    0.86,    1.28,    1.68,    1.73,    2.73,    1.17
200710,    1.25,    1.13,    1.29,    1.28,    0.71,    1.39,    1.11,    1.52,    0.80,    0.81,    1.70,    0.51,    2.01,    1.69,    0.25
200711,   -2.36,   -4.96,   -6.47,   -7.59,  -12.06,   -1.03,   -3.68,   -4.38,   -5.48,   -6.25,   -6.69,   -6.67,   -8.41,   -9.85,  -13.15
200712,   -1.06,   -0.75,   -0.79,   -1.03,   -2.13,   -0.63,   -1.51,   -1.43,   -0.25,   -0.41,   -1.12,   -1.30,   -0.83,   -1.49,   -2.43
200801,   -4.12,   -4.65,   -4.81,   -5.67,   -5.66,   -3.84,   -4.42,   -4.43,   -4.87,   -3.76,   -5.73,   -4.89,   -6.38,   -6.82,   -5.12
200802,   -1.56,   -2.19,   -2.80,   -2.09,   -3.63,   -1.22,   -1.91,   -2.36,   -2.03,   -1.99,   -3.47,   -1.54,   -2.57,   -3.73,   -3.57
200803,   -0.05,    0.69,    0.09,   -2.32,   -5.38,    0.02,   -0.11,    0.20,    1.07,    0.71,   -0.37,   -2.15,   -2.46,   -4.10,   -6.25
200804,    2.90,    3.28,    3.00,    2.86,    1.61,    2.38,    3.47,    3.50,    3.11,    2.34,    3.68,    3.46,    2.39,    2.12,    1.27
200805,    2.53,    3.76,    3.54,    3.43,    3.54,    2.24,    2.84,    3.81,    3.72,    2.75,    4.47,    3.72,    3.20,    4.34,    3.16
200806,   -6.28,   -9.53,  -10.29,   -8.69,   -9.95,   -5.01,   -7.68,   -8.80,  -10.08,  -10.71,   -9.89,   -8.41,   -8.94,   -9.99,   -9.93
200807,    1.69,    2.85,    2.54,    1.21,   -0.66,    0.86,    2.49,    2.84,    2.86,    2.59,    2.49,    1.54,    0.93,    1.57,   -1.59
200808,    3.13,    4.30,    3.89,    2.32,    0.93,    2.15,    4.06,    4.44,    4.19,    3.76,    3.99,    2.91,    1.69,    2.82,    0.02
200809,   -5.02,   -8.15,   -8.41,  -10.24,  -15.14,   -4.32,   -5.75,   -9.15,   -7.23,   -7.69,   -9.09,   -9.11,  -11.12,  -12.45,  -16.66
200810,  -13.42,  -19.17,  -20.90,  -22.41,  -23.67,  -11.32,  -15.57,  -18.62,  -19.69,  -21.00,  -20.80,  -21.91,  -22.86,  -24.12,  -23.34
200811,   -5.23,   -9.78,  -12.76,  -14.59,  -18.40,   -4.23,   -6.27,   -8.62,  -10.86,  -12.61,  -12.90,  -12.83,  -15.98,  -17.02,  -19.49
200812,    2.79,    3.64,    4.91,    5.88,    0.06,    2.08,    3.64,    3.60,    3.69,    4.14,    5.58,    7.60,    4.43,    0.90,   -0.58
200901,   -5.92,   -8.71,   -8.24,   -6.53,    1.76,   -3.92,   -8.08,   -8.45,   -8.94,   -9.35,   -7.25,   -8.27,   -5.21,   -3.38,    5.62
200902,   -8.94,  -10.82,   -9.91,  -12.49,  -12.72,   -8.63,   -9.22,   -9.80,  -11.70,   -9.75,  -10.07,  -11.31,  -13.47,  -12.24,  -13.03
200903,    5.31,    8.92,   10.10,   11.19,   17.50,    4.17,    6.41,    8.77,    9.07,    8.99,   11.16,   11.69,   10.85,   13.25,   19.80
200904,    7.22,   12.70,   18.44,   21.57,   29.18,    5.81,    8.63,   11.42,   14.00,   17.97,   18.85,   18.68,   24.06,   28.23,   29.96
200905,    1.52,    3.15,    5.29,    9.51,   16.69,    1.68,    1.37,    2.39,    3.87,    4.13,    6.23,    8.34,   10.32,   15.35,   17.84
200906,    2.85,    1.29,    1.62,    3.90,    4.99,    2.88,    2.83,    1.36,    1.23,    0.76,    2.31,    3.02,    4.61,    4.17,    5.69
200907,    6.80,    7.74,    7.73,   10.17,    9.24,    6.38,    7.16,    6.78,    8.62,    7.46,    7.92,    9.48,   10.81,   11.84,    7.58
200908,    2.01,    2.18,    2.91,    3.41,   11.85,    1.62,    2.36,    2.15,    2.20,    1.96,    3.60,    2.90,    3.84,    7.37,   14.46
200909,    3.15,    4.81,    6.36,    6.74,    9.01,    2.49,    3.78,    4.99,    4.65,    6.20,    6.49,    6.67,    6.79,    8.02,    9.57
200910,   -1.60,   -3.76,   -5.49,   -6.31,   -8.73,   -0.97,   -2.15,   -3.72,   -3.79,   -5.13,   -5.84,   -5.59,   -6.86,   -7.75,   -9.28
200911,    3.78,    3.32,    2.75,    1.94,    0.82,    3.56,    3.97,    3.02,    3.60,    3.02,    2.46,    2.43,    1.53,    2.68,   -0.15
200912,    4.27,    6.06,    7.32,    7.39,    6.63,    3.90,    4.61,    5.17,    6.77,    6.85,    7.74,    6.84,    7.79,    8.78,    5.48
201001,   -2.89,   -3.35,   -2.80,   -1.73,    1.70,   -2.34,   -3.37,   -3.64,   -3.13,   -2.50,   -3.07,   -1.06,   -2.32,   -1.08,    3.03
201002,    3.02,    4.10,    4.38,    4.48,    3.41,    2.59,    3.38,    3.45,    4.65,    4.74,    4.01,    4.59,    4.41,    4.68,    2.78
201003,    5.47,    6.87,    7.76,    8.91,    8.31,    4.76,    6.12,    6.53,    7.19,    7.29,    8.16,    8.72,    9.05,    9.17,    7.91
201004,    2.68,    3.72,    5.40,    6.59,   10.83,    2.55,    2.78,    3.19,    4.23,    5.02,    5.73,    5.94,    7.15,    8.50,   11.94
201005,   -6.28,   -6.65,   -6.96,   -7.98,   -9.57,   -6.06,   -6.46,   -5.93,   -7.22,   -6.64,   -7.25,   -7.58,   -8.31,   -8.15,  -10.25
201006,   -3.10,   -5.09,   -6.72,   -7.11,  -10.06,   -1.80,   -4.14,   -4.72,   -5.38,   -6.17,   -7.31,   -7.68,   -6.62,   -8.03,  -11.01
201007,    5.98,    6.30,    5.55,    6.43,    5.40,    6.21,    5.78,    6.41,    6.20,    5.45,    5.65,    6.80,    6.13,    7.16,    4.67
201008,   -3.12,   -6.29,   -6.94,   -6.66,   -7.75,   -2.31,   -3.81,   -6.36,   -6.23,   -7.35,   -6.49,   -7.37,   -6.02,   -7.98,   -7.65
201009,    7.93,   10.19,   11.89,   11.94,   10.87,    6.48,    9.22,    9.95,   10.41,   11.28,   12.53,   11.56,   12.26,   13.16,   10.01
201010,    2.99,    3.58,    3.98,    5.14,    4.38,    3.03,    2.95,    3.14,    4.00,    4.27,    3.71,    4.98,    5.26,    5.43,    3.93
201011,    0.91,    2.61,    3.14,    4.11,    1.28,    0.45,    1.29,    2.22,    2.99,    3.42,    2.88,    3.60,    4.52,    3.96,    0.09
201012,    5.96,    7.54,    8.14,    9.08,    9.13,    4.88,    6.91,    7.15,    7.94,    7.83,    8.40,    8.67,    9.43,    9.05,    9.17
201101,    0.84,    1.21,    0.65,    1.25,    3.11,    0.86,    0.81,    1.76,    0.71,    1.25,    0.10,    1.05,    1.42,    2.41,    3.44
201102,    3.24,    3.89,    5.33,    5.07,    3.47,    2.93,    3.48,    3.84,    3.94,    5.15,    5.48,    5.81,    4.57,    4.54,    3.03
201103,    1.54,    1.90,    2.53,    2.43,   -0.42,    1.71,    1.39,    2.05,    1.76,    2.12,    2.95,    1.70,    3.00,    1.81,   -1.48
201104,    2.95,    2.22,    2.46,    1.95,    0.35,    2.93,    2.97,    2.58,    1.92,    2.03,    2.91,    1.87,    2.01,    1.81,   -0.31
201105,   -0.36,   -1.12,   -1.68,   -1.56,   -3.29,    0.17,   -0.79,   -1.08,   -1.15,   -1.55,   -1.80,   -0.82,   -2.27,   -2.44,   -3.72
201106,   -1.02,   -1.29,   -1.54,   -1.94,   -4.22,   -0.96,   -1.07,   -1.39,   -1.21,   -1.67,   -1.42,   -1.88,   -1.99,   -2.23,   -5.15
201107,   -3.40,   -3.17,   -2.62,   -3.03,   -1.80,   -3.23,   -3.53,   -3.52,   -2.86,   -3.13,   -2.09,   -4.01,   -2.13,   -2.58,   -1.43
201108,   -2.75,   -7.07,   -8.38,   -9.73,  -11.81,   -1.03,   -4.17,   -6.96,   -7.16,   -8.57,   -8.19,  -10.24,   -9.26,  -11.40,  -12.02
201109,   -5.77,   -8.75,   -9.45,  -10.56,  -13.44,   -4.64,   -6.80,   -8.15,   -9.25,  -10.19,   -8.90,   -9.79,  -11.21,  -12.21,  -14.03
201110,    9.68,   13.45,   14.26,   14.44,   10.34,    7.58,   11.54,   12.48,   14.20,   14.44,   14.11,   13.95,   14.85,   12.65,    9.22
201111,    1.16,    0.62,    0.08,   -1.27,   -4.26,    1.25,    1.09,    0.39,    0.82,    0.40,   -0.23,   -1.02,   -1.50,   -2.42,   -5.20
201112,    1.95,    0.80,    0.44,    0.46,   -1.16,    2.35,    1.59,    0.82,    0.77,    0.33,    0.54,    0.56,    0.38,    0.52,   -2.00
201201,    2.67,    5.36,    7.35,    8.88,   12.74,    1.38,    3.73,    5.07,    5.59,    7.16,    7.51,    9.07,    8.75,    9.86,   14.12
201202,    1.93,    3.31,    2.86,    4.28,    5.17,    1.95,    1.91,    3.08,    3.49,    3.08,    2.67,    3.57,    4.94,    4.88,    5.31
201203,    2.57,    3.29,    2.88,    2.89,    3.66,    2.50,    2.63,    2.79,    3.74,    2.83,    2.93,    3.12,    2.71,    3.90,    3.52
201204,    0.13,   -0.26,   -1.37,   -1.30,   -2.18,    0.64,   -0.27,   -0.24,   -0.28,   -0.90,   -1.83,   -1.60,   -1.07,   -1.36,   -2.59
201205,   -3.81,   -5.54,   -6.14,   -7.72,   -8.46,   -3.30,   -4.23,   -5.64,   -5.44,   -6.62,   -5.75,   -7.13,   -8.21,   -7.65,   -8.88
201206,    3.80,    3.55,    4.25,    5.44,    2.74,    4.10,    3.54,    3.56,    3.53,    3.87,    4.58,    5.50,    5.38,    4.92,    1.72
201207,    0.30,   -0.61,   -1.06,   -1.17,   -1.47,    0.70,    0.00,   -0.59,   -0.64,   -0.92,   -1.19,   -0.89,   -1.43,   -1.54,   -1.44
201208,    1.17,    3.00,    3.09,    3.70,    2.28,   -0.34,    2.28,    2.47,    3.43,    2.70,    3.42,    3.54,    3.84,    3.27,    1.74
201209,    2.57,    3.39,    3.49,    3.92,    4.39,    2.39,    2.71,    3.21,    3.56,    3.30,    3.68,    4.04,    3.80,    4.27,    4.46
201210,   -0.35,   -0.66,   -1.00,   -2.04,   -3.32,   -0.44,   -0.29,   -0.37,   -0.93,   -0.79,   -1.19,   -2.31,   -1.80,   -3.33,   -3.31
