This file was created by CMPT_ME_BEME_NI_ACCR_RETS using the 201509 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on ME, BEME, NI, and AC/B.

The portfolios are constructed at the end of June.  BEME is book value at the last fiscal year end of the prior calendar year
divided by ME at the end of December of the prior year. NI (net stock issues), the change in the natural 
log of the split-adjusted shares outstanding from the fiscal year-end in t−2 to t−1. 
Ac/B (accruals) is the change in operating working capital per split-adjusted share from t−2 to t−1
divided by book equity per split-adjusted share in t−1.
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Average Value Weighted Returns -- Monthly
                             Small                                                2                                                 3                                                 4                                               Big                        
                             AllBM                                             AllBM                                             AllBM                                             AllBM                                             AllBM                       
                             AllNI                                             AllNI                                             AllNI                                             AllNI                                             AllNI                       
         LoAcB        2         3         4      HiAcB     LoAcB        2         3         4      HiAcB     LoAcB        2         3         4      HiAcB     LoAcB        2         3         4      HiAcB     LoAcB        2         3         4      HiAcB   
199001   -6.6092   -6.5981   -7.9202   -7.4971   -7.0089   -9.9798   -8.8588   -8.1037   -8.5683   -8.5120   -8.6235  -10.4803   -8.1950   -6.2055   -8.7444   -8.4380   -7.5736   -7.4562   -5.1086   -6.6020   -8.6179   -7.2142   -7.0323   -5.7319   -4.1362
199002    2.4620    2.8213    1.9750    3.2005    0.6909    5.0567    3.5996    2.5870    2.2393    3.3542    0.7118    2.9691    3.2554    3.5242    3.0075    2.6265    1.3360   -0.5252    2.5096    4.7464    3.9349    0.1346    0.5344    1.6456    1.7979
199003    2.8108    2.4557    3.0332    3.7944    3.5907    5.3104    3.4815    4.5385    5.2319    6.1502    5.6443    1.5329    3.5208    2.9866    4.9858    1.3247    2.8147    4.6972    3.4012    4.7274    3.8318    2.3075    2.2579    3.5097    3.8588
199004   -1.7085   -3.0487   -3.5988   -2.3831   -1.9612   -5.3009   -4.5300   -1.5864   -3.0344   -2.3067   -3.7948   -4.4632   -1.4378   -2.7266   -2.7592   -5.2244   -3.4543   -5.2853   -4.4109   -2.7651   -4.0278   -1.6718   -1.6511   -1.9693   -0.8341
199005    7.1579    4.3244    6.7909    6.5287    6.1197   10.7144    8.2832    8.1447    6.9782   10.1026    8.5707    6.7900    8.9644    8.3217   10.3907    7.7612    8.0026    8.5405    9.3776   10.6101   12.6116    8.9413    9.5408    9.6541    9.3127
199006    0.8735    2.1896    1.7744    2.2940    0.5529    1.4472   -0.9023    0.8575    0.2238   -0.1565    0.7402   -0.5500    0.3543    1.5764    1.6611   -1.7637   -0.4296   -0.1140   -0.2520   -4.0099   -0.7485   -0.2650   -0.2092   -2.1357    1.6435
199007   -3.5032   -4.0877   -2.6483   -2.0665   -5.4235   -3.6073   -3.6082   -2.7174   -3.9553   -5.3618   -1.4414   -1.7503   -3.1363   -3.1898   -4.8749   -5.5658   -0.9906   -0.5090   -1.0963   -3.5190    1.2108    0.4101    1.2994   -0.1602   -4.3151
199008  -14.0024  -12.2049  -10.7829  -12.8361  -16.0197  -14.0067  -10.8246  -10.8046  -14.2083  -14.9612  -11.4257  -11.0382  -10.9186  -12.0716  -15.6861  -11.4255  -10.1257   -8.5212   -9.2785  -10.5797   -6.6446   -6.2088   -7.5299  -10.1131  -11.2625
199009   -9.0473   -6.3486   -6.3257   -8.0662  -10.4192   -7.3930   -5.2735   -5.7421   -9.4671  -11.2999   -6.7530   -4.8740   -4.4783   -6.4661  -11.1396   -9.1096   -6.8739   -3.8272   -3.4434   -7.1945   -5.5837   -1.1706   -2.0009   -5.7195   -7.4110
199010   -7.0512   -7.7455   -5.8931   -6.1085   -6.0029   -4.7498   -6.7633   -4.2131   -5.2974   -7.5288   -5.6531   -1.9205   -2.8266   -3.3813   -5.8125   -1.8749   -1.4970   -0.8680   -0.0230   -3.6096    1.5345    1.8001   -0.0059    1.4897   -0.8320
199011    2.1194    2.6261    6.0570    3.7804    3.7538    6.1513    7.2601    2.6595    6.3973   12.2675    8.4964    5.9883    7.2146   10.8138   10.7124   10.0948    8.2642    5.7630    7.0729    9.1895    7.7900    5.2192    4.6129    6.7280    5.6681
199012    0.2805    0.1547    1.6576    1.7181    0.2979    2.8502    4.8659    4.4090    7.8577    3.7898    5.2657    2.4063    5.7098    3.0742    5.9645    4.9779    4.8232    3.9760    3.3291    2.0393    4.4546    1.0929    1.7978    3.2193    2.9754
199101    9.9247    7.9420    8.9563    6.0974   10.7591   10.7377    6.8907    5.4441    8.4552    9.0329   10.2978    6.7635    3.8395   10.0440    8.5488    9.3477    4.6557    2.5864    7.8300    8.4677    4.4352    2.0594    2.2903    5.2375    8.8912
199102   13.4203   13.8087    9.2133   12.2161   13.2820    9.4651    9.9815    8.4403   11.0839   10.7415    9.4792    9.0840    8.5528    7.6641    8.1035    9.2393    7.8829    5.3200    7.9003    8.7729    7.5241    6.1887    4.2679    7.0977    6.8797
199103    7.6296    9.5648    9.6985    7.1562    9.2537    6.7394    3.1930    5.5548    6.1035    6.4653    8.9628    2.9077    4.0709    4.3675    6.1209    3.8231    4.3978    0.6819    4.3194    6.2436    2.7815    0.8295    1.5165    3.9989    3.5696
199104    0.3773    0.1226   -1.5646    1.7905    1.4104   -1.3195    1.1271   -0.1291    0.0613   -1.6533   -2.0718    0.9881    0.6476   -0.2445   -3.9680    0.3583    0.6476    0.4695   -1.1192   -0.1352   -1.4753   -1.4308    1.5567    1.4268    1.1325
199105    2.6443    3.5378    4.2652    3.3211    3.0020    5.2974    5.1304    4.1337    4.0251    4.7364    7.4503    2.7647    4.2634    4.1245    5.0199    6.2649    5.0783    2.9092    4.6442    4.6806    5.5838    1.0873    2.4058    4.6883    6.4985
199106   -5.7601   -5.1841   -3.3139   -2.7134   -6.2952   -6.7609   -3.6597   -3.4021   -7.2038   -3.8682   -6.6847   -3.4424   -2.3737   -4.8253   -6.0029   -4.8445   -4.1070   -2.5349   -5.6253   -3.8737   -3.5364   -4.6332   -4.2021   -3.0499   -5.3015
199107    2.7153    4.1140    2.0047    2.6229    3.7337    3.9469    3.5522    3.1117    3.9035    3.3866    5.0428    4.3221    5.0416    3.1759    3.8065    3.4523    4.0286    3.9829    3.5285    4.8718    5.7670    5.5552    4.2253    4.3270    6.4369
199108    1.3812    3.7561    3.0541    3.6282    4.5348    5.8712    3.5542    3.2141    0.9118    4.2430    4.9616    3.5641    4.0074    3.1445    5.5633    3.2813    2.1902    1.7072    1.6660    2.3532    2.3380    2.0155    2.0517    2.4846    4.3617
199109    0.7585    1.0466    1.7750    0.4734    2.9275   -0.1332    0.9762    2.7728   -0.8423    1.5179   -2.4774   -1.2166    1.5061   -1.8445   -1.1030   -1.4880   -0.2680   -0.4611   -1.2333   -1.2328   -0.8456   -1.1911   -1.0023   -1.1602   -3.4352
199110    5.3755    3.8399    2.0663    2.9394    4.5140    6.6537    0.3416    0.6248    0.6425    3.0095    0.5088    2.1817    1.7713    2.7060    0.0690    1.4289    2.0863    1.6445    1.1734    1.6520    3.1423    1.8574    2.3923    2.2125   -0.1635
199111   -2.1209   -2.1234   -3.6752   -4.2780   -3.3409   -5.3625   -4.2392   -5.6148   -3.8588   -4.9412   -6.9871   -4.8770   -2.0029   -4.1564   -3.8992   -3.3561   -3.1490   -2.4635   -3.3451   -5.2037   -4.8654   -2.0490   -3.4523   -3.5794   -1.1362
199112    4.3776    6.6474    5.3959    4.2415    5.3334    7.8388    7.8383    7.0872    6.6613    8.9840   12.9531    9.3155    9.4010   11.8049   11.6608    9.4939    8.7341    8.2381   12.9330   14.8100    9.3929   10.7225    9.7242   11.1886   12.9071
199201   16.7554   11.5714    7.0792   13.2790   14.1639    8.8455    7.3059    7.6923    4.3044    6.6385    6.6742    3.4126    1.9693    2.7563    6.0949    3.9372    1.6251    0.1305    0.4839    0.9365   -0.7209   -3.9696   -1.2060   -2.0705   -3.4984
199202    4.2241    3.8824    3.4750    4.0882    4.6282    3.2929    0.3652    3.8959    2.2842    1.3569    6.0650    3.0228   -3.1318    1.8826    5.1526    1.3632    2.0508    1.5281    0.5984    1.4911    1.8444   -0.8675    0.0333    0.2376    0.7423
199203   -3.7403   -4.8717   -3.4341   -1.6548   -4.1668   -5.7477   -1.6407   -4.6280   -4.9972   -4.5243   -4.3170   -2.3869   -2.7592   -2.2733   -4.1273   -1.3268   -1.2935   -3.9565   -3.4281   -3.8003   -4.2102   -3.2881   -1.9723   -1.5164   -0.6095
199204   -6.7793   -5.5584   -5.9047   -2.3344   -7.3905   -4.7091   -4.8280   -3.3086   -3.6651   -3.7119   -4.5008   -1.5155   -1.9766   -2.6846   -2.9472    0.6223    1.6849    2.2987   -1.3680   -3.3387    0.3204    4.0478    5.1960    2.1004    1.3850
199205   -0.9816   -0.4282    0.9161   -0.7587   -0.5347    0.9999    0.5183    0.7806   -0.7269    1.2229   -0.1619   -1.4180   -0.0952    1.9463   -0.9678    0.0407   -0.2277    0.9060    0.4670    0.3524   -0.3478    1.0437    0.8793    0.9479   -0.5298
199206   -7.1060   -4.8675   -4.8879   -5.7409   -7.5055   -4.9353   -3.0128   -5.3736   -3.5171   -7.8320   -5.5119   -1.1161   -2.9536   -5.8650   -3.2814   -4.6006   -3.8467   -2.4040   -0.2591   -2.9599   -4.8159   -0.7952   -2.0914   -4.0294   -0.3851
199207    1.0166    3.4792    0.5484    2.0392    0.3972    4.1168    2.8134    0.4202    5.4715    3.0138    2.6481    5.8916    2.6140    6.1549    2.9660    3.4382    3.6541    4.1678    5.3670    4.8378    7.1280    4.9922    4.0812    5.3057    4.2185
199208   -3.9252   -2.7254   -0.5579   -2.5898   -4.1545   -2.7391   -3.4096   -0.6347   -2.0390   -3.1866   -5.8922   -0.8288   -2.0980   -1.5113   -2.4588   -5.5117   -2.1731   -1.0007   -1.2034   -1.4090   -0.9261   -2.5630   -1.1162   -0.6972   -2.6596
199209    0.9952    1.1218    2.5968    1.3707    0.4601    3.0525    3.0244    0.8294    3.3599    1.1301    3.8667    1.0281    0.6301    1.5356    2.1382    1.7258    2.7143    0.8531    2.2346    1.4157    1.9402   -0.6828   -0.1627    1.2023    1.9864
199210    2.3079    2.2469    2.5293    2.7147    2.8438    5.4574    2.7477    1.5110    2.7093    4.4203    3.1166    2.8455    2.8719    2.7757    2.4654    0.4189    2.6482    1.1991    3.4405    3.0768    2.7094    1.3170   -0.7171    0.9092    3.3270
199211    9.6951    9.5868    8.7191    9.1755    8.9787    7.2407    7.2068    5.5253    8.0804    8.7411    6.2874    6.9516    6.8826    5.5064    9.6300    6.8260    4.1606    2.2369    3.9946    5.8061    2.6616    2.1059    1.6847    3.0428    4.1632
199212    4.4193    4.4085    2.8794    3.1240    1.7453    6.2144    0.9057    1.6240    1.9370    2.1766    7.5197   -0.0477    4.5607    2.6411    1.5333    5.2803    1.2173    3.4217    2.1246    0.6050   -0.9085    0.7051   -0.0711    0.9947    1.9484
199301    6.5340    5.3467    2.5529    2.9488    4.9820    3.0625    2.4910    2.5113    1.9063    1.7011    3.3757    3.4894   -0.5605    0.5233    0.3397    2.6665    2.4748    3.0286    1.4845    0.0062    0.3379   -0.4952    0.5353   -1.4072   -1.2977
199302   -3.0915   -3.2245   -1.2419   -2.8221   -6.2972   -2.8257   -0.9654   -3.4725   -3.3330   -6.0891   -0.8819   -2.6853    0.5681   -1.2322   -5.4319   -0.2150    1.4718    2.2321   -1.8863   -4.0409   -2.2407    1.6684    3.9057    0.8860   -0.3127
199303    2.1929    3.7158    1.7276    3.2407    1.2956    2.4782    2.3461    1.3267    1.2271    1.8532    4.0484    4.1131    3.4408    2.7646    5.8567    4.2704    2.5703    3.6105    2.5953    4.2182    0.3988    2.2879    1.8820    1.4649    1.1048
199304   -3.3765   -3.8048   -3.0256   -2.6537   -2.4951   -2.0728   -2.9054   -0.5269   -3.9681   -1.6138   -1.2766   -3.1148   -2.5865   -0.3121   -4.4823   -2.5992   -3.1632   -2.7768   -2.0268   -1.6170   -1.7039   -1.2424   -1.5399   -3.4957   -4.1968
199305    5.4092    5.2571    4.2936    3.8355    5.3801    5.7837    4.7401    5.5150    4.1998    7.5878    7.3052    4.6925    3.9368    7.1809    7.3413    4.8393    2.5055    4.0072    4.8373    6.0708    3.2829    2.7592    1.9647    2.3766    5.0138
199306   -0.0203   -1.2383    2.3372   -1.1910   -0.0680    1.1394   -0.0046    2.1180   -1.9087    1.3208    2.7305    0.5104   -1.0907   -0.2858   -1.2591    3.9939    0.6682    0.3733    0.0789    0.1449    0.6102   -1.0622    0.0799   -1.0946   -1.3192
199307    0.0726   -0.9401    0.8141    1.1617   -0.1671    1.5895   -0.7550    0.8761    0.6288    0.2363    0.6113   -0.1142   -0.2228    0.4180   -2.0137   -1.9559    0.0130    0.1629   -0.3384   -1.5466    0.5342   -0.9572   -0.1301   -2.3422   -2.7333
199308    3.4144    2.5486    3.5584    4.8813    4.1201    4.7877    4.0056    4.2841    3.3037    4.6670    5.3062    3.5306    3.8911    3.8742    4.1104    4.1162    4.8029    1.8670    6.2911    8.0759    3.4992    3.6200    5.2581    3.7889    2.2218
199309    3.5428    2.0687    3.2151    3.4277    2.0797    3.1958    2.8250    2.6254    3.5432    1.8726    1.8647    1.5694    0.9433    1.4408    1.2626    1.0935   -0.5997   -0.2955   -0.5667   -0.4896   -0.0464    0.0119   -0.8683   -0.8089   -2.6194
199310    5.1510    4.2603    4.5096    4.1851    4.5597    1.9627    3.1430    2.9637    2.6619    3.7480    0.6641    2.7545    1.8969    0.1527    2.3814    1.3917   -0.8197    0.5490    2.7523    3.9144    3.1356    3.7933    0.9707    1.5502    1.5127
199311   -1.9198   -2.5852   -1.6262   -2.2844   -4.0727   -2.5418   -2.1048   -3.1592   -2.6212   -3.2104   -1.6665   -3.7697   -2.3012   -1.3817    0.2600   -2.0827   -2.1423   -1.5048   -2.7578   -0.7142    0.7338   -0.0807   -2.5861   -0.4235    0.7505
199312    0.3201    1.7858    0.7002    2.0067    0.5862    1.9244    2.5913    4.2621    5.2623    2.5735    3.9246    4.8891    5.2381    3.8775    5.2293    5.0645    4.6168    3.3397    3.3053    4.1835    2.3463    0.9477    1.2791    0.8070   -3.8047
199401    5.0960    5.0015    3.8237    4.3792    5.5572    4.2583    2.3318    2.4322    2.3120    2.4816    4.0990    2.2223    1.7242    2.5107    4.6572    2.3261    2.1442    3.1683    4.0206    2.7361    3.2453    2.2625    1.8656    1.7731    4.4592
199402   -1.5218    0.4817   -0.2463    0.2414   -0.8797    3.2148   -1.6751    0.5604   -1.0751   -0.9726    0.2900   -0.3702    0.0750    1.3187    0.3502    0.1722   -1.1941   -0.6538    0.0353   -3.0963   -1.2010   -1.7082   -2.8232   -3.0778   -1.6009
199403   -5.6462   -3.9583   -4.9914   -5.7768   -5.8281   -5.1447   -6.4616   -4.7897   -6.7544   -7.7256   -4.8172   -6.2131   -4.5540   -6.0633   -5.9738   -3.9535   -5.2558   -4.7703   -3.9212   -5.9508   -4.3084   -2.9367   -3.7834   -3.8246   -4.8192
199404   -1.6876   -0.7209   -0.3696   -2.4917   -2.2045    1.1464    0.3663   -0.9948    1.6525    0.3498    0.1522    0.3479    0.5208    0.0857   -0.7370    0.7014    0.8849    0.7941    0.8885   -0.4426   -0.1725    1.4384    1.5164    1.1459    0.7855
199405   -2.7168   -1.7975   -0.4839   -0.3759   -2.1441   -1.3904   -1.3054   -3.5509   -3.9219   -0.5398   -4.0856   -2.3255   -0.4891   -1.1933   -0.9909   -5.6814   -0.3930   -1.4595   -0.6760    0.5723    1.6737    3.2314    0.2074    1.0619    1.1015
199406   -5.1122   -3.9182   -4.7178   -3.5578   -5.4961   -4.8611   -1.0455   -3.7817   -3.1950   -4.5208   -3.9791   -2.3938   -0.9549   -2.0154   -3.5542   -4.9862   -2.4239   -3.3809   -1.2949   -5.0157   -2.5373   -2.3413   -1.6390   -3.3194   -1.6988
199407    1.8904   -0.7190    0.0984    1.3433    0.2190    1.8734    2.6474    1.5846    2.2425    1.5559    4.3060    3.1120    3.6202    0.7432    3.1752    2.2151    5.5771    3.3167    2.2524    4.3707    3.3458    2.9778    2.7896    4.0003    1.5877
199408    3.4722    5.7317    4.2136    2.0289    3.6255    7.1720    4.8118    6.8508    6.3160    6.6253    8.1104    7.5419    4.9106    5.7514    9.1043    6.2089    4.0575    4.6121    6.0051    6.7587    8.4708    4.4421    2.5721    4.8625    4.4949
199409    2.6113    1.2242    1.4772    1.2056    1.6311    1.6388    0.8290    0.1848    0.0144   -1.6150    1.1735   -0.0649   -1.1158   -1.1602   -0.8313    0.9482   -2.3070   -1.2457   -1.7007   -1.1630   -0.5279   -1.0415   -2.6590   -1.6874   -3.1495
199410    1.1637    0.0970    1.0228    0.5121    0.2677   -0.1794    0.4208    1.4365    1.4848    1.4874    2.5299    2.0814    1.3726    1.5087    0.1802   -0.3435   -0.2797    2.0475    1.2454    0.7985    2.2265    3.2554    2.8352    2.4820    3.0716
199411   -3.2462   -4.2095   -2.6827   -0.6243   -3.7473   -3.3871   -3.7219   -2.5966   -3.0873   -3.1023   -4.0859   -5.5490   -4.3900   -3.9154   -5.0188   -4.9925   -4.3211   -2.4762   -3.4620   -2.4642   -4.3990   -2.2530   -2.9252   -2.9021   -3.6845
199412   -0.8706   -1.5095   -0.2265   -2.0464   -1.9377    0.9720    2.9165    2.8073    2.7534    1.8307    2.2601    3.1950    3.8974    1.8536   -0.6331    0.9553    1.9662    0.3174    2.1029    0.0561    1.2062    0.8411    0.7345    2.1992   -0.5450
199501    0.8984    3.3056    2.0212    2.6225    1.3235   -2.9259    0.4594   -1.2156   -1.3252   -1.5495   -2.7968   -0.1784   -0.7781    0.5238   -2.7148   -0.3195    1.1974    2.6567    1.5923   -1.7076    2.9352    3.2492    3.9533    0.7185    1.5587
199502    2.3716    2.5810    1.8882    1.7424    3.2109    5.4593    3.1628    2.4215    2.6984    4.6475    5.1602    3.9340    5.5170    5.8012    3.8975    5.0190    4.5451    3.7220    3.5025    3.5410    2.9401    3.8301    2.2134    4.1463    4.1167
199503    0.8843    0.9778    0.3043    1.9851    1.3703    4.6060    2.9518    0.8413    3.3074    3.5266    4.3631    3.1979    0.9820    2.7662    2.9579    2.6703    3.1788    1.5677    3.6690    2.5382    3.1617    2.6709    3.0655    3.3805    4.5896
199504    3.4832    3.2495    3.4838    3.3241    2.4296    1.2979    1.3836    2.0926    0.7134    3.1767   -0.2037    3.0064    2.7083    3.0261    0.1015    1.2990    1.6997    0.9565    1.0865    3.2696    2.4576    2.9655    2.9548    3.8795    1.5320
199505    2.1804    2.9899    3.2026    0.5456    1.4902    2.4495    1.4470   -0.0819    1.0513    0.6805    2.8904    1.1312    1.2538    0.2281    1.7748    2.3971    2.1816    2.6562    1.8349    1.8049    1.9669    4.0752    3.4538    3.6201    2.9493
199506    8.3290    6.1821    6.5187    7.9357    5.9751    7.6046    5.6598    4.9342    4.7340    8.0665    3.3966    3.5510    4.7101    5.3113    3.9290    3.3557    2.8394    3.3344    4.8555    7.8091    2.4115    1.4378    2.5096    3.5513    5.9308
199507    6.5884    6.9103    4.0230    5.5564    6.4921    5.4376    4.6658    6.3518    5.7845    9.0215    4.9793    6.0428    4.1143    5.9980    8.8426    7.6953    5.0855    5.0949    3.9662    7.8160    1.9410    2.9402    4.3470    2.9986    5.1373
199508    5.4940    5.3517    3.5919    4.4513    2.9515    1.8398    3.3382    0.3260   -0.0712    0.4213   -0.5096    1.7208    1.4198    2.2552   -0.0793   -0.2846    1.4169    1.8413    0.2717   -0.2029    0.9941   -0.2464   -1.1310    0.7476   -2.2536
199509    3.0147    2.7593    2.1300    1.2567    2.3538    2.0255    0.6632    2.0286    2.5440    0.7113    0.7606    2.3604    1.9014   -0.1971    2.3854    4.9769    2.3230    1.4276    3.3381   -0.4936    2.0230    5.8887    2.5996    4.3915    1.6266
199510   -5.4314   -5.7798   -6.2278   -4.1314   -6.2990   -6.9243   -6.2412   -4.6205   -6.1549   -9.3556   -3.2836   -4.1759   -3.3002   -1.9284   -6.2407    1.3477   -3.2165   -2.0797   -2.8350   -4.2725   -0.4151    2.8467    1.3741   -0.2390   -5.6017
199511    2.1425    1.9089    0.5634    2.1507    1.7597    6.5199    2.9144    4.7772    6.1180    4.2366    1.5747    7.7116    4.9724    4.7927    5.0505    5.3784    5.1171    3.5359    2.3501    4.3415    6.9413    3.2725    3.7787    2.5630    4.5321
199512    1.9358    3.4869    4.7584    1.0928    0.7927    2.7451    1.7553    5.4561    2.8148    1.5793    2.3085    2.0175    1.5292    1.8887    1.6635   -1.6299    1.2768    0.5127   -0.9012   -1.2579    1.3115    3.1743    1.8097   -0.1387   -2.0784
199601    2.1768    2.1552    0.3950    1.3895    0.1586    0.7082   -0.3232    1.1328   -0.6355   -1.1572   -1.5454   -0.8396    0.4823   -2.0137   -0.0719    0.1962    0.7615    2.6225    4.0622    0.6795    4.5633    3.0096    4.3515    2.9686   -1.6559
199602    5.0489    3.3578    1.3646    4.6803    3.0054    3.2865    2.1436    2.5470    4.5196    4.7209    5.4113    5.3202    2.9875    3.4308    4.8101    4.9268    0.6459    1.1821    3.3180    3.4594    1.8898   -0.0884    0.6811    1.9649    2.5858
199603    2.9769    0.6115    2.4937    4.8582    4.3841    1.2995    2.0529    3.4084    2.2937    1.4342    1.6501    3.4489    2.1363    1.1575    4.8480    2.8018    2.2882    0.8322   -1.4127    2.2253    0.6889    0.4049    0.8441    0.8384    1.4176
199604    9.9241    7.4044    5.8481    9.1723   10.7343    7.5851    6.0144    6.7953   11.4509    7.8729    2.5436    4.0506    3.7939    5.2289    6.2717    7.0823    3.5383    0.9932    5.3665    5.4351    3.6481    0.8501    0.6293    3.8563    3.4467
199605    7.9711    7.2281    5.7942    8.3699    9.6224    4.8212    5.2786    3.2317    9.1551    5.3383    1.8247    4.4257    0.5711    2.7525    4.2711    1.6340    0.3609    1.7049    1.7960    1.9112    1.2043    3.1021    1.6544    2.4026    4.1403
199606   -4.7108   -4.0971   -7.4837   -4.8485   -7.5203   -4.7757   -4.1227   -0.3291   -5.1535   -7.5568   -5.2146   -3.0802   -1.8372   -4.7154   -6.6473   -5.5258   -0.0069   -1.0894   -1.1432   -3.4001    0.0063    2.0263    0.6843   -0.8893   -2.0517
